trialJobId,activation,intermediate,optimizer,dropout,test_frac,learning_rate,layer_1,preweight,epochs,batch_size,layer_2,train_frac,regularization,reward
jt7B1,elu,"[0.9821428571428571,0.9922583967942658]",adam,0.12752626019423113,0.15,0.0012305366565128766,162,46,200,10,74,0.7,0.01414700947419792,0.9922583967942658
LDUgK,tanh,"[0.9647321428571429,0.9924716470445947]",adam,0.21340461014075524,0.15,0.014943497276528765,197,32,200,50,68,0.7,0.001974029649778098,0.9924716470445947
DlSks,elu,"[0.9678571428571429,0.9709084878737402]",adam,0.08953185641179547,0.15,0.0031227785650363056,123,49,200,70,30,0.7,0.026221612676400566,0.9709084878737402
JRqE1,relu,"[0.9735119047619047,0.9915688494149594]",adam,0.10377664467402695,0.15,0.00012468308753986167,173,38,200,5,200,0.7,0.016687900392064792,0.9915688494149594
S4qZ2,elu,"[0.9651785714285713,0.983891915760925]",adam,0.2414991722533354,0.15,0.021875335717225202,140,64,200,30,195,0.7,0.009523623820601379,0.983891915760925
VJ8Mn,relu,"[0.9684523809523808,0.9861817781016077]",adam,0.36490563387057195,0.15,0.0018294907297372535,148,34,200,10,53,0.7,0.04683708474947483,0.9861817781016077
jsrjh,elu,"[0.9770833333333334,0.9758899684604552]",adam,0.25732038223220216,0.15,0.00029781679509035777,119,69,200,50,94,0.7,0.05731531532324803,0.9758899684604552
EKu9H,tanh,"[0.8696428571428572,0.8879492444465047]",SGD,0.14863021919228786,0.15,0.0005424417334023731,100,53,200,70,117,0.7,0.02082381682270533,0.8879492444465047
gHZ07,elu,"[0.9794642857142858,0.9845992756616745]",adam,0.13956956172511836,0.15,4.306484016820816e-05,113,58,200,5,82,0.7,0.03370691626210711,0.9845992756616745
fPZxh,relu,"[0.974702380952381,0.9732933414680621]",adam,0.28824878884901467,0.15,0.00048246227811248987,184,43,200,100,98,0.7,0.06753147604207753,0.9732933414680621
SvMyH,elu,"[0.9782738095238095,0.9886304900217944]",adam,0.19306385231882295,0.15,0.00019141044488010095,133,55,200,10,11,0.7,0.07142629673289061,0.9886304900217944
q4aau,elu,"[0.9764880952380952,0.9880217341773406]",adam,0.05692785899790593,0.15,0.0009634709162560439,190,39,200,50,65,0.7,0.06301638453903212,0.9880217341773406
W0qzs,relu,"[0.662202380952381,0.5881878885914509]",SGD,0.2772695677697168,0.15,5.490223224818381e-05,166,52,200,70,34,0.7,0.03009870691130869,0.5881878885914509
gzTLA,elu,"[0.9782738095238095,0.9734673679147363]",adam,0.07008795805404226,0.15,3.057066952122388e-05,159,36,200,5,17,0.7,7.29256937045536e-05,0.9734673679147363
f4dzb,tanh,"[0.981547619047619,0.9838686633407511]",adam,0.39881083451653565,0.15,0.00073418154564303,153,56,200,30,24,0.7,0.02512152552563362,0.9838686633407511
LCa3o,elu,"[0.975,0.9867905248830322]",adam,0.03066489980878348,0.15,0.0066026254720885766,128,61,200,50,41,0.7,0.013081444781044992,0.9867905248830322
ZVBWa,relu,"[0.9773809523809524,0.9907289002557544]",adam,0.157150910121294,0.15,0.00015110512025370832,105,50,200,10,143,0.7,0.038312352405574554,0.9907289002557544
dJsqx,elu,"[0.9773809523809524,0.9825781236307553]",adam,0.1638797957279174,0.15,0.002559696329773609,91,45,200,70,27,0.7,0.006043898296611173,0.9825781236307553
xOwVG,relu,"[0.9619047619047618,0.9621560023133441]",SGD,0.17821409428634655,0.15,0.0015230247012806078,51,24,200,5,163,0.7,0.003650294969667345,0.9621560023133441
RNZ1m,elu,"[0.9633928571428572,0.9905415268086892]",adam,0.11905779235387223,0.15,0.009334565658132779,84,30,200,100,88,0.7,0.018425740493661743,0.9905415268086892
sqSop,elu,"[0.975297619047619,0.9898969986598705]",adam,0.23143041253536661,0.15,0.0037374148814048112,116,40,200,50,77,0.7,0.04385428542157953,0.9898969986598705
vUm0N,tanh,"[0.9738095238095237,0.9778539563665423]",adam,0.098038186292014,0.15,0.00034907878943800337,74,35,200,10,49,0.7,0.0357087030057125,0.9778539563665423
dZB8R,relu,"[0.9711309523809524,0.9664282399228217]",adam,0.2017282036170634,0.15,8.567043082617427e-05,170,70,200,70,71,0.7,0.010817976673941528,0.9664282399228217
UB9Q4,elu,"[0.7892857142857143,0.7220648373943443]",SGD,0.08110976126966223,0.15,1.5414324796631974e-05,175,65,200,5,152,0.7,0.021975288854830893,0.7220648373943443
vPcto,elu,"[0.9770833333333332,0.9949123354989172]",adam,0.02314276290726372,0.15,0.00466066017193964,144,59,200,50,136,0.7,0.04054192666922457,0.9949123354989172
savp0,relu,"[0.6837797619047619,0.8701424257076191]",adam,0.04482304102563672,0.15,0.40526765398880565,194,48,200,30,56,0.7,0.09909718793816436,0.8701424257076191
BILeH,elu,"[0.9794642857142856,0.9882163093390209]",adam,0.12992880302468524,0.15,0.00011488511071309412,182,57,200,10,60,0.7,0.0543162045884032,0.9882163093390209
eBJJw,elu,"[0.9729166666666667,0.9874809099494455]",adam,0.15185958033919134,0.15,0.0019219323368421168,150,63,200,70,182,0.7,0.05085454704142696,0.9874809099494455
i0MjG,tanh,"[0.8699404761904763,0.9696582669103737]",adam,0.11251476967679908,0.15,0.012272651898228041,96,67,200,5,20,0.7,0.016026136938418624,0.9696582669103737
zT4az,relu,"[0.7464285714285714,0.7595106136553504]",SGD,0.053166549149614065,0.15,0.0009885375845529944,65,52,200,100,112,0.7,0.08050046492584265,0.7595106136553504
zWIDJ,elu,"[0.9773809523809524,0.9774115773020972]",adam,0.1026983263114162,0.15,0.0002683745764048303,187,42,200,50,128,0.7,0.08891846187431836,0.9774115773020972
CK8rn,elu,"[0.9758928571428571,0.9864521531100479]",adam,0.38223575153070466,0.15,0.00044663692932875293,109,18,200,10,46,0.7,0.031932336583912826,0.9864521531100479
lRQWy,relu,"[0.9550595238095237,0.9874684738207435]",adam,0.14137018582871658,0.15,0.050750838415938374,124,54,200,70,101,0.7,0.027582086467993337,0.9874684738207435
Y4o7L,elu,"[0.9800595238095238,0.9876375656171053]",adam,0.0888989391955381,0.15,0.0013399883057900492,60,49,200,5,90,0.7,0.008459935762194419,0.9876375656171053
ddino,elu,"[0.9696428571428571,0.9843981996628418]",adam,0.17027962279317374,0.15,0.0006598441886679316,137,47,200,30,107,0.7,0.0024658125487527147,0.9843981996628418
V88Pr,tanh,"[0.47738095238095235,0.4243317887448995]",SGD,0.009681649626396643,0.15,2.3164400880985848e-05,178,66,200,50,193,0.7,0.09548765182992247,0.4243317887448995
QLavG,relu,"[0.9690476190476192,0.9928659585798769]",adam,0.34012779594945775,0.15,0.0030772606235798306,197,22,200,10,51,0.7,0.023935590914034986,0.9928659585798769
bQCPs,elu,"[0.9794642857142856,0.9862833326622663]",adam,0.3232247149065585,0.15,0.00017624339534267434,44,62,200,70,39,0.7,0.0192419784234399,0.9862833326622663
E9JMQ,elu,"[0.9800595238095238,0.9817836322678533]",adam,0.12299087954594828,0.15,0.0011239283922073228,101,60,200,5,84,0.7,0.0071787580188656585,0.9817836322678533
zOGnS,relu,"[0.9782738095238097,0.9703753702437913]",adam,0.07234653551983429,0.15,0.0003325004144691706,154,37,200,100,123,0.7,0.014417012942544976,0.9703753702437913
VUYKu,elu,"[0.9755952380952382,0.9908305953852967]",adam,0.24788414359093994,0.15,0.00022558542731072027,164,69,200,10,10,0.7,0.0481548411615958,0.9908305953852967
TD5R4,elu,"[0.5461309523809523,0.507732061988355]",SGD,0.1882165861636136,0.15,1.2114724872056684e-05,158,44,200,50,64,0.7,0.011366973509925826,0.507732061988355
F9zTj,tanh,"[0.9788690476190476,0.9894239442649904]",adam,0.20851843204903095,0.15,0.002406910483790254,190,28,200,70,33,0.7,0.004465324365255533,0.9894239442649904
EDQnK,relu,"[0.5,0.9456538519462526]",adam,0.13352825330651955,0.15,0.02154351749749879,169,41,200,5,79,0.7,0.029789366343335667,0.9456538519462526
I8fmp,elu,"[0.9767857142857143,0.9925467332123411]",adam,0.22776796570610905,0.15,5.774256481739048e-05,78,46,200,30,96,0.7,0.0006600297615337591,0.9925467332123411
Xpvo1,elu,"[0.9773809523809524,0.98757330227012]",adam,0.19601970165135332,0.15,0.005885036186589635,121,51,200,50,44,0.7,0.021121499764223003,0.98757330227012
Xo9ea,relu,"[0.975,0.9802370298372451]",adam,0.07800267424821716,0.15,0.0008062425858285345,199,33,200,10,53,0.7,0.04519493113091239,0.9802370298372451
lhmUz,elu,"[0.9803571428571427,0.9816352794211234]",adam,0.06464332801602757,0.15,0.0001369469802325994,142,55,200,70,68,0.7,0.017089314764252364,0.9816352794211234
WE9FM,elu,"[0.8288690476190477,0.8588280433938424]",SGD,0.3054395592583103,0.15,3.8947813534819173e-05,132,64,200,5,118,0.7,0.035878798384954017,0.8588280433938424
ZReDA,tanh,"[0.9779761904761906,0.9781702276985962]",adam,0.09387091046705218,0.15,0.001657084322134413,91,68,200,100,172,0.7,0.013089559555565872,0.9781702276985962
WuQka,relu,"[0.6120535714285713,0.9263149831396301]",adam,0.14693119981051175,0.15,0.08135372430078155,54,58,200,50,15,0.7,0.05938441369030764,0.9263149831396301
HXQJS,elu,"[0.9806547619047619,0.9845538155801314]",adam,0.1663515348396442,0.15,0.0004904641830001826,146,26,200,10,22,0.7,0.03392561993290614,0.9845538155801314
R4wn5,elu,"[0.9610119047619048,0.9349654698624951]",adam,0.31404804638320105,0.15,8.90330582227956e-05,112,39,200,70,37,0.7,0.03829110932874638,0.9349654698624951
yvG1D,relu,"[0.8464285714285715,0.9243377624986879]",adam,0.03744124630557828,0.15,0.016755711894617078,81,11,200,5,160,0.7,0.024590296575666526,0.9243377624986879
vYqHq,elu,"[0.96875,0.9878583962272416]",SGD,0.17848399713488328,0.15,0.003857606444749748,180,57,200,30,75,0.7,5.552335674251577e-05,0.9878583962272416
ksqRY,elu,"[0.9589285714285716,0.9542215524974147]",adam,0.10901616077187565,0.15,8.290302058228163e-06,70,61,200,50,58,0.7,0.009912020323275858,0.9542215524974147
fknvc,tanh,"[0.9767857142857143,0.9662951020502508]",adam,0.21511931731912515,0.15,1.9543448469413284e-05,184,53,200,10,28,0.7,0.027334313904353334,0.9662951020502508
FncOY,relu,"[0.9788690476190476,0.9846137490047898]",adam,0.26057729082840114,0.15,0.0005716622574633175,128,44,200,70,91,0.7,0.04307714201783889,0.9846137490047898
gjodc,elu,"[0.9633928571428572,0.9499178978848668]",adam,0.08431327466053873,0.15,5.651627526624044e-06,175,66,200,5,188,0.7,0.0734104197943149,0.9499178978848668
ZoNNx,elu,"[0.9729166666666667,0.9917311220583628]",adam,0.2952007146199803,0.15,0.008511096754805707,86,49,200,100,63,0.7,0.006390654360537475,0.9917311220583628
uio5u,relu,"[0.4577380952380953,0.46483592065913787]",SGD,0.239024982067659,0.15,1.641364215890805e-06,21,63,200,50,31,0.7,0.06581434132096184,0.46483592065913787
dWY5P,elu,"[0.8800595238095237,0.9917936354303967]",adam,0.1585768923197079,0.15,0.031238793851609332,107,30,200,10,71,0.7,0.015546088048416788,0.9917936354303967
zUzef,elu,"[0.975297619047619,0.9570611277579342]",adam,0.00017860061022641205,0.15,6.731354416696759e-05,192,42,200,70,47,0.7,0.003401978819406624,0.9570611277579342
IGZaY,tanh,"[0.9773809523809524,0.9850330047003893]",adam,0.39156414671744566,0.15,0.0003820968631961302,172,34,200,5,85,0.7,0.07798591193770191,0.9850330047003893
Z3eBA,relu,"[0.9708333333333332,0.986018517460165]",adam,0.3546250300584387,0.15,0.0020433285054090892,162,45,200,30,104,0.7,0.01948806153685679,0.986018517460165
SKHIs,elu,"[0.9836309523809523,0.9929418877771118]",adam,0.049705941698881546,0.15,0.0011734680788053262,137,55,200,50,142,0.7,0.052488279494096124,0.9929418877771118
hgRLe,elu,"[0.8979166666666666,0.9658356182624839]",SGD,0.11789098322641241,0.15,0.17462758607734855,97,51,200,10,81,0.7,0.04128982223913764,0.9658356182624839
zGPUy,relu,"[0.9732142857142858,0.975100701541878]",adam,0.13759116014562334,0.15,0.0001906840744623487,151,37,200,70,99,0.7,0.02287810533682571,0.975100701541878
MpGNg,elu,"[0.9764880952380952,0.9918188405797101]",adam,0.12584085749736312,0.15,0.0007193687882075558,118,60,200,5,43,0.7,0.0123261787003099,0.9918188405797101
Q92gm,elu,"[0.8354166666666666,0.8077755255432206]",adam,0.10473459204427085,0.15,3.302871835947709e-06,103,47,200,100,56,0.7,0.03178566691450651,0.8077755255432206
dE1Sf,tanh,"[0.9785714285714286,0.9786585793844509]",adam,0.18490841402577093,0.15,0.00011577416367705115,167,59,200,50,167,0.7,0.025403093362838344,0.9786585793844509
LRgbt,relu,"[0.9738095238095237,0.9709090909090909]",adam,0.09648611060952703,0.15,0.0002796366366766277,157,38,200,10,114,0.7,0.04961689641836392,0.9709090909090909
wmnEy,elu,"[0.9651785714285716,0.9723925310595181]",SGD,0.2013127010683715,0.15,0.012371627444531103,140,43,200,70,50,0.7,0.00819533491156797,0.9723925310595181
xvPU6,elu,"[0.9720238095238095,0.9913459362500154]",adam,0.15114463086883465,0.15,0.004983867690380771,199,50,200,5,19,0.7,0.08648220601858801,0.9913459362500154
vi7Sr,relu,"[0.9791666666666667,0.9916455362544292]",adam,0.03118702864623095,0.15,0.0030701873482666497,189,56,200,30,25,0.7,0.04654120197146729,0.9916455362544292
NxM5D,elu,"[0.9660714285714287,0.9561249475438762]",adam,0.059103179724369424,0.15,3.08249025509765e-05,93,40,200,50,67,0.7,0.05543905892896167,0.9561249475438762
zTl1h,elu,"[0.9732142857142858,0.9864336615583754]",adam,0.1753484359730134,0.15,0.006982491165067597,73,32,200,10,75,0.7,0.02888672144787135,0.9864336615583754
EExi3,tanh,"[0.9788690476190476,0.9827974712832284]",adam,0.27051456731001966,0.15,0.0014465443171462215,125,62,200,70,150,0.7,0.01451137635030986,0.9827974712832284
pkFJ3,relu,"[0.9383928571428571,0.9434953985754901]",SGD,0.012955332123290697,0.15,0.00022939222528336328,178,64,200,5,129,0.7,0.018020165401649996,0.9434953985754901
L6Rze,elu,"[0.9723214285714287,0.9851537714099873]",adam,0.2803293507088491,0.15,0.0004267251910681127,134,35,200,100,38,0.7,0.01047934013154972,0.9851537714099873
jVezG,elu,"[0.9788690476190476,0.9851683562855174]",adam,0.36987005595584305,0.15,0.0009379553371339902,195,53,200,50,10,0.7,0.0621899473711034,0.9851683562855174
q5czj,relu,"[0.9758928571428571,0.9894073094462111]",adam,0.06539180792457494,0.15,0.00010165473525309446,67,69,200,10,60,0.7,0.021360164083253984,0.9894073094462111
qrgR1,elu,"[0.9803571428571429,0.9679046373282446]",adam,0.11486588940130112,0.15,0.00014602819654524292,183,48,200,70,16,0.7,0.005131982471401152,0.9679046373282446
bcDfc,elu,"[0.9800595238095238,0.977446964289378]",adam,0.1309877780743981,0.15,0.0022459903476063814,12,20,200,5,34,0.7,0.057766585398165954,0.977446964289378
frm6T,tanh,"[0.6785714285714286,0.6642600884712845]",SGD,0.22239306864528022,0.15,4.2460247965475827e-05,186,46,200,30,93,0.7,0.06814320571667196,0.6642600884712845
Jh5Vd,relu,"[0.9625,0.9945379634070317]",adam,0.3332741383185579,0.15,0.004082166775368158,161,58,200,50,40,0.7,0.0013976869465945705,0.9945379634070317
G1XRW,elu,"[0.9758928571428571,0.9830460879723179]",adam,0.1639809183762978,0.15,0.0003254873945215056,154,68,200,70,109,0.7,0.033740986105899845,0.9830460879723179
a20Bh,elu,"[0.9764880952380952,0.9884488530715476]",adam,0.14316448684755087,0.15,0.0006336210115820359,115,25,200,10,179,0.7,0.03978891817787069,0.9884488530715476
hO4Rh,relu,"[0.5,0.9091049787086092]",adam,0.07754758336359914,0.15,0.040097238069564084,146,36,200,5,136,0.7,0.026098343815895465,0.9091049787086092
iVFut,elu,"[0.9761904761904763,0.9940544759080229]",adam,0.041924846407765275,0.15,0.001713117270948749,88,52,200,50,55,0.7,0.01731404634033505,0.9940544759080229
sFiuy,elu,"[0.55,0.5656754081678155]",SGD,0.020784394431337214,0.15,7.868606219946312e-05,166,54,200,100,145,0.7,0.007605175426909623,0.5656754081678155
mjpZA,tanh,"[0.9776785714285715,0.9925185457017921]",adam,0.09181028742470276,0.15,0.0008808334640070985,111,70,200,10,87,0.7,0.037433888689869854,0.9925185457017921
xHyLp,relu,"[0.975595238095238,0.9751307313376278]",adam,0.15808618206873187,0.15,0.00017524073067711688,173,41,200,70,120,0.7,0.031236426961746902,0.9751307313376278
PoA98,elu,"[0.9741071428571427,0.9854375907007487]",adam,0.19125708534382654,0.15,0.00940621771069894,129,65,200,5,64,0.7,0.012190374984343309,0.9854375907007487
jkKUC,elu,"[0.9830357142857142,0.9911253412757507]",adam,0.2513200469403279,0.15,0.002915883280379282,98,50,200,30,28,0.7,0.023649570874296172,0.9911253412757507
C1YWA,relu,"[0.9732142857142856,0.9782042469239771]",adam,0.21294098618559726,0.15,0.0013220259064646517,193,29,200,50,46,0.7,0.014831639719550104,0.9782042469239771
YRj7I,elu,"[0.9571428571428571,0.9562993717061712]",SGD,0.10059596727725384,0.15,0.0005278652754507442,50,67,200,10,78,0.7,0.0028945098859700464,0.9562993717061712
v3KS2,elu,"[0.9705357142857143,0.9670034866080105]",adam,0.07157479981965655,0.15,4.933884397828894e-05,29,56,200,70,70,0.7,0.028419361198055482,0.9670034866080105
agCQU,tanh,"[0.9770833333333332,0.9912015242951311]",adam,0.13837126853117665,0.15,0.0002487237076279677,122,43,200,5,158,0.7,0.08292070430859635,0.9912015242951311
azR9a,elu,"[0.9767857142857143,0.9919459444064707]",adam,0.02762228695515169,0.15,0.004493756241647595,141,59,200,50,171,0.7,0.04272632900725443,0.9919459444064707
LB1IU,elu,"[0.9770833333333332,0.9859233520103086]",adam,0.02404048812907217,0.15,0.00803164104702162,148,62,200,50,138,0.7,0.04667240068826878,0.9859233520103086
jikgs,elu,"[0.976190476190476,0.9868316746493001]",adam,0.03830584192664328,0.15,0.005501295006768745,143,61,200,50,135,0.7,0.05349406249683243,0.9868316746493001
b0NfG,elu,"[0.9735119047619047,0.9785775469360514]",adam,0.05491232729703881,0.15,0.022128231035629865,170,57,200,50,184,0.7,0.04033996978461904,0.9785775469360514
AdwHR,elu,"[0.9758928571428571,0.9885992368932873]",adam,0.006548174062462872,0.15,0.012946636062218698,107,63,200,50,126,0.7,0.051402095592404363,0.9885992368932873
pBj7N,elu,"[0.9788690476190476,0.9928649915047167]",adam,0.08725370392323051,0.15,0.0019865916750833957,158,59,200,50,161,0.7,0.06458407987284144,0.9928649915047167
xl2xY,elu,"[0.8729166666666666,0.9791709692544932]",adam,0.10586550960170643,0.15,0.05291157406636668,134,66,200,50,169,0.7,0.04899606459226094,0.9791709692544932
Wc4Lz,elu,"[0.9776785714285715,0.9871083505866114]",adam,0.00044984990155622767,0.15,0.0011668705755652781,118,65,200,50,175,0.7,0.035452227111419904,0.9871083505866114
BqqoO,elu,"[0.9773809523809524,0.9866145255883592]",adam,0.049252941484375784,0.15,0.0027240961196735285,151,54,200,50,154,0.7,0.056173672308326504,0.9866145255883592
pylc2,elu,"[0.9776785714285714,0.9847653436369604]",adam,0.1206333250471478,0.15,0.0007108731811880956,84,60,200,50,142,0.7,0.07064919247893249,0.9847653436369604
Vlmlq,elu,"[0.9785714285714286,0.9965828810635348]",adam,0.017830807024439538,0.15,0.003969415919289141,176,48,200,50,166,0.7,0.041441515764530354,0.9965828810635348
xfQgn,elu,"[0.9779761904761906,0.990405570036072]",adam,0.17046310160086656,0.15,0.00041797047347032424,200,48,200,50,187,0.7,0.04373274139565958,0.990405570036072
on4GP,elu,"[0.9752976190476191,0.9902334530329282]",adam,0.129711658236429,0.15,0.0008690661729240975,180,45,200,50,191,0.7,0.020110785104154892,0.9902334530329282
g1b9F,elu,"[0.9720238095238095,0.9885311407645695]",adam,0.15201895592235665,0.15,0.01699801469222061,185,39,200,50,163,0.7,0.058988042678910224,0.9885311407645695
ZpGJn,elu,"[0.9785714285714284,0.9900981336480813]",adam,0.08095412760228682,0.15,0.0016193344175546849,177,51,200,50,180,0.7,0.037033155495789484,0.9900981336480813
Jh6Kn,elu,"[0.9821428571428571,0.9980532212885155]",adam,0.11354552854516625,0.15,0.0037658863103732566,195,46,200,100,150,0.7,0.04511041306766048,0.9980532212885155
PBJiY,elu,"[0.9738095238095237,0.9960691069906223]",adam,0.06531290584310008,0.15,0.006534160550238404,196,47,200,100,147,0.7,0.04605545754937009,0.9960691069906223
ToNef,elu,"[0.975,0.9837166455237527]",adam,0.06659800592530542,0.15,0.027262074032565652,196,47,200,100,132,0.7,0.045315568009480126,0.9837166455237527
ETjvP,elu,"[0.9708333333333334,0.9790098852988104]",adam,0.016017189882528954,0.15,0.06881689958540727,187,44,200,100,149,0.7,0.0504442610002851,0.9790098852988104
Kbo43,elu,"[0.9770833333333334,0.9798166769754232]",adam,0.030095550243844943,0.15,0.01213063175298466,191,42,200,100,156,0.7,0.054594032114514905,0.9798166769754232
W0omz,elu,"[0.7299107142857142,0.9471148339924976]",adam,0.047645062114323705,0.15,0.10501890088541563,200,40,200,100,165,0.7,0.046354443421444465,0.9471148339924976
MtfGd,elu,"[0.8857142857142858,0.9696348431879468]",adam,0.05667865630577835,0.15,0.03510957840855878,195,44,200,100,146,0.7,0.04801686065903606,0.9696348431879468
B4dv3,relu,"[0.9705357142857144,0.9811868694089274]",adam,0.0876503107750934,0.15,0.006437937214119101,190,49,200,100,151,0.7,0.062224537721166755,0.9811868694089274
rO8rx,elu,"[0.8005952380952381,0.8729106981305146]",adam,0.07330342136587065,0.15,0.26549317961836516,197,46,200,100,173,0.7,0.07265687057023107,0.8729106981305146
qKw0c,elu,"[0.98125,0.9950267085370197]",adam,0.04417199608664985,0.15,0.010297622875718013,199,49,200,100,159,0.7,0.0606821723960068,0.9950267085370197
u68Gi,relu,"[0.9616071428571429,0.9765298670280324]",adam,0.01666402523294369,0.15,0.019495656831832256,183,38,200,100,178,0.7,0.06470280882287238,0.9765298670280324
q6Qim,elu,"[0.8412202380952379,0.9493793692117996]",adam,0.03674371653566806,0.15,0.1336442634699608,188,41,200,100,184,0.7,0.05272890944648899,0.9493793692117996
jx1qj,elu,"[0.5793154761904762,0.7339346795586226]",adam,0.0981890506624739,0.15,0.35849278145782526,174,48,200,100,154,0.7,0.055534650010425644,0.7339346795586226
ieFf1,tanh,"[0.9476190476190476,0.9453050938243635]",SGD,0.109020958699746,0.15,0.003987222336181708,60,51,200,100,141,0.7,0.039449720413053155,0.9453050938243635
aB7Wb,relu,"[0.9794642857142858,0.9909267605620913]",adam,0.006605231695045108,0.15,0.024323919868097097,177,46,200,100,197,0.7,0.04879307804745186,0.9909267605620913
qeVAz,elu,"[0.9779761904761906,0.9899702484141842]",adam,0.061474193532573794,0.15,0.007864466124435372,77,45,200,100,126,0.7,0.07670797814045455,0.9899702484141842
JbYOn,elu,"[0.9791666666666667,0.9840491924894031]",adam,0.07583991337605261,0.15,0.016220186323919986,193,43,200,100,130,0.7,0.057645141518635236,0.9840491924894031
SpxLL,elu,"[0.9797619047619047,0.9927988019550746]",adam,0.11287536731644804,0.15,0.0034451917287605825,165,33,200,100,170,0.7,0.0379636171508476,0.9927988019550746
piozI,relu,"[0.962797619047619,0.9834277201697776]",adam,0.12207886443636504,0.15,0.005467396122437928,170,36,200,100,121,0.7,0.042289946784326016,0.9834277201697776
jaagZ,elu,"[0.9583333333333334,0.9519666835730807]",SGD,0.09174919301541187,0.15,0.08783267206803802,199,52,200,100,190,0.7,0.06947087543873853,0.9519666835730807
INHu6,elu,"[0.8760416666666668,0.9696924308692425]",adam,0.0014361714478535736,0.15,0.04960473769499926,186,50,200,100,200,0.7,0.03556756924417126,0.9696924308692425
FHDa7,tanh,"[0.9794642857142858,0.9943648007777851]",adam,0.08313291067501785,0.15,0.002120899911397146,181,48,200,100,146,0.7,0.044902330704436194,0.9943648007777851
SqNWe,relu,"[0.9779761904761906,0.9860668948633833]",adam,0.03499564225833163,0.15,0.002997362600264255,192,42,200,100,161,0.7,0.04103561086465927,0.9860668948633833
tUzZl,elu,"[0.9729166666666668,0.9870835066916304]",adam,0.06944501764520498,0.15,0.009887820293564154,101,53,200,100,140,0.7,0.03339773776801493,0.9870835066916304
oHVDE,elu,"[0.975,0.989632917699623]",adam,0.10154237835947735,0.15,0.00453020654855007,93,38,200,100,152,0.7,0.05035644213339697,0.989632917699623
xU55C,relu,"[0.9735119047619047,0.9886965675221793]",adam,0.14376884895107234,0.15,0.006294945688586331,67,47,200,100,174,0.7,0.09623327305606463,0.9886965675221793
GQfSK,elu,"[0.9684523809523811,0.9711593581976619]",SGD,0.12912546554717458,0.15,0.015807850231981224,190,44,200,100,166,0.7,0.06619544988030092,0.9711593581976619
O9wTy,elu,"[0.981547619047619,0.9812260921527496]",adam,0.05601467583782736,0.15,0.0024358594814877675,63,55,200,100,113,0.7,0.05244969519717416,0.9812260921527496
UhVna,tanh,"[0.9821428571428571,0.9896894986310233]",adam,0.02491122997905243,0.15,0.000588904039218262,174,40,200,5,157,0.7,0.03149176599420547,0.9896894986310233
XSj30,elu,"[0.851190476190476,0.9721655299315483]",adam,0.04253491954210496,0.15,0.038787603080884386,196,35,200,50,183,0.7,0.04811854771372695,0.9721655299315483
C2KeW,relu,"[0.9720238095238095,0.9858509599028705]",adam,0.06422117844749861,0.15,0.007268418599733042,82,46,200,100,132,0.7,0.06065248872991362,0.9858509599028705
QiQVT,elu,"[0.9794642857142858,0.9907303639366833]",adam,0.094586284927902,0.15,0.0012971200919761614,41,37,200,30,195,0.7,0.045376903819146136,0.9907303639366833
RAMEW,elu,"[0.9758928571428571,0.9881602474604504]",adam,0.07920240224406108,0.15,0.011530764459994649,183,39,200,50,136,0.7,0.05580962198025968,0.9881602474604504
TCNxt,relu,"[0.944047619047619,0.9655708782990728]",SGD,0.015052230047904333,0.15,0.060145084931685903,56,52,200,5,117,0.7,0.039267375768329865,0.9655708782990728
sSsgs,elu,"[0.9773809523809524,0.9897010470504333]",adam,0.11798905437146417,0.15,0.001588018944907619,200,32,200,100,148,0.7,0.058558008935053196,0.9897010470504333
JJLS3,elu,"[0.9764880952380952,0.9847979040566252]",adam,0.14018301504749617,0.15,0.0003287979781853197,74,42,200,50,124,0.7,0.0905356258559267,0.9847979040566252
p6Z7A,tanh,"[0.98125,0.9803603567030678]",adam,0.1041636038504247,0.15,0.003651590984192632,163,50,200,100,168,0.7,0.02964813401481877,0.9803603567030678
T5OVq,elu,"[0.9770833333333334,0.9868748356906252]",adam,0.1827554137218489,0.15,0.0009482917609364495,169,54,200,5,177,0.7,0.07948303381670739,0.9868748356906252
NrSW6,relu,"[0.9833333333333334,0.9960909090909091]",adam,0.1574560237902934,0.15,0.0025677981917119953,200,45,200,50,144,0.7,0.034418566094492516,0.9960909090909091
DE6Tq,relu,"[0.9782738095238095,0.9848369569347175]",adam,0.17661378865282285,0.15,0.0005308996134341746,90,43,200,50,144,0.7,0.034034740848045135,0.9848369569347175
uztLw,relu,"[0.9005952380952381,0.9020825358851674]",SGD,0.2029664404994025,0.15,0.0007288941791647805,188,34,200,50,164,0.7,0.037125951072962696,0.9020825358851674
ZfL7i,relu,"[0.9633928571428572,0.9958720933912749]",adam,0.15644098570676523,0.15,0.002314308126597885,178,41,200,50,155,0.7,0.03042800112946655,0.9958720933912749
xIpba,relu,"[0.9794642857142858,0.986773438545405]",adam,0.16149984444328092,0.15,0.00020575669321681078,86,37,200,50,138,0.7,0.026777766821148817,0.986773438545405
ilvNR,relu,"[0.9767857142857143,0.9843225439923231]",adam,0.19362657815267287,0.15,0.00042642309804669657,185,23,200,50,108,0.7,0.04188443536740857,0.9843225439923231
E6v1K,relu,"[0.9642857142857142,0.9862716909943297]",adam,0.21970831012020164,0.15,0.001897773578500259,48,45,200,50,159,0.7,0.03528590324062625,0.9862716909943297
