trialJobId,optimizer,intermediate,learning_rate,epochs,regularization,layer_1,preweight,train_frac,activation,reward,batch_size,dropout,layer_2,test_frac
eZ5Fv,adam,"[0.5849624060150376,0.713140851290969]",0.0019360397872482445,200,2.0529518614447427e-05,197,56,0.7,relu,0.713140851290969,5,0.17004498818212618,81,0.15
sXVtt,adam,"[0.6087719298245615,0.694314888922466]",0.006457903618885321,200,0.0017160211322161814,189,53,0.7,relu,0.694314888922466,5,0.19475667000139213,103,0.15
CpSbL,adam,"[0.5889724310776943,0.6955856287352999]",0.0009049576174478981,200,0.008371857766373668,172,49,0.7,relu,0.6955856287352999,5,0.14776224180123082,74,0.15
RExM6,adam,"[0.5338345864661654,0.6690291032067348]",3.394201102527692e-05,200,0.006362622299629091,182,46,0.7,relu,0.6690291032067348,5,0.17546730325569873,83,0.15
RIb6y,adam,"[0.5027568922305765,0.6397562383270354]",0.00010571861594466592,200,0.0032851899252797916,134,54,0.7,relu,0.6397562383270354,5,0.1877827228023348,71,0.15
r7DXh,adam,"[0.5528822055137845,0.6975000479175052]",0.003463615078348411,200,0.009776106702276185,186,48,0.7,relu,0.6975000479175052,5,0.1577360944226568,78,0.15
Hv0Qo,adam,"[0.5423558897243108,0.727252968748228]",0.00016665915834615194,200,0.0052546001769484384,167,51,0.7,relu,0.727252968748228,5,0.1383018336381359,91,0.15
Cuq1y,adam,"[0.5268170426065163,0.6844004072804142]",0.00916626245630286,200,0.0016616275104904634,192,52,0.7,relu,0.6844004072804142,5,0.16666110255313726,95,0.15
Oez9D,adam,"[0.5864661654135339,0.6460335044716384]",2.710065324297986e-05,200,4.134674564723346e-06,125,49,0.7,relu,0.6460335044716384,5,0.182314892981988,101,0.15
v4JKZ,adam,"[0.6791979949874686,0.5872716117284216]",9.503164492044108e-06,200,0.007679579686159276,131,47,0.7,relu,0.5872716117284216,5,0.1975145293391495,85,0.15
LFvsd,adam,"[0.5338345864661654,0.694635205802969]",0.00021766234129608504,200,0.00013317994965154466,171,45,0.7,relu,0.694635205802969,5,0.12635867042988896,89,0.15
RDN0l,adam,"[0.550125313283208,0.7374751711050425]",0.005064483980784573,200,6.795175828898771e-05,176,50,0.7,relu,0.7374751711050425,5,0.148251909328917,106,0.15
lxZ9b,adam,"[0.5974937343358395,0.7099294711136815]",0.002937966729183362,200,0.004271571773598838,194,48,0.7,relu,0.7099294711136815,5,0.171075549750737,99,0.15
UX5YE,adam,"[0.5839598997493735,0.6840426664086687]",0.0006402838598519065,200,4.115113926358863e-05,122,55,0.7,relu,0.6840426664086687,5,0.17917389465280467,77,0.15
Vl8JV,adam,"[0.5809523809523809,0.6467787346534974]",0.0012057047888277246,200,0.003013290936826808,137,46,0.7,relu,0.6467787346534974,5,0.15735164487224998,95,0.15
HpD7f,adam,"[0.5203007518796993,0.6835595064857399]",0.0018253705579717968,200,0.009286432324618933,122,53,0.7,relu,0.6835595064857399,5,0.18935428176396749,71,0.15
qNDcx,adam,"[0.6160401002506266,0.7092062270623855]",0.003841565151459205,200,0.00603821694509486,127,44,0.7,relu,0.7092062270623855,5,0.19929121717923554,85,0.15
zFi9m,adam,"[0.4977443609022556,0.5833115450857387]",0.007240182149662355,200,0.011193205763284975,183,50,0.7,relu,0.5833115450857387,5,0.1618722243388459,81,0.15
m6Uv2,adam,"[0.5453634085213033,0.6922112816573602]",0.0003003870926006336,200,9.699744165072612e-06,139,47,0.7,relu,0.6922112816573602,5,0.1679360900013907,103,0.15
mrJ7e,adam,"[0.5263157894736843,0.7369002582089237]",0.0023265271959308407,200,0.003298506232463008,130,45,0.7,relu,0.7369002582089237,5,0.14286848919992318,93,0.15
RGkqz,adam,"[0.5583959899749373,0.6314540855601226]",0.010445022876752226,200,0.00738427570689263,176,55,0.7,relu,0.6314540855601226,5,0.18015600132965942,88,0.15
N1Hlh,adam,"[0.5433583959899749,0.7133642777736706]",0.0015279215230525327,200,6.877133263336055e-05,117,52,0.7,relu,0.7133642777736706,5,0.20747068745108416,75,0.15
fteUS,adam,"[0.5428571428571429,0.6906113806858777]",0.0009240523098372579,200,0.005870264168102901,133,47,0.7,relu,0.6906113806858777,5,0.18984606743753274,109,0.15
pKsWd,adam,"[0.5137844611528821,0.5896757281125432]",0.01285083172198781,200,0.010015270137268405,164,49,0.7,relu,0.5896757281125432,5,0.1317237916516182,115,0.15
h7rgh,adam,"[0.6040100250626567,0.737129825029203]",0.00046867969415149047,200,0.002125575513579119,112,43,0.7,relu,0.737129825029203,5,0.19884050179957866,67,0.15
U0iSp,adam,"[0.5478696741854636,0.6675285708659686]",0.006398600929998927,200,0.004165916134008151,188,45,0.7,relu,0.6675285708659686,5,0.15232649899359646,82,0.15
pK4Pv,adam,"[0.5278195488721804,0.6732019819456152]",6.069255955598751e-05,200,0.007167027130963958,124,48,0.7,relu,0.6732019819456152,5,0.17572702960087988,101,0.15
q3bjG,adam,"[0.6050125313283209,0.7279965054102985]",0.004164467367965349,200,7.327401770704581e-05,141,57,0.7,relu,0.7279965054102985,100,0.11947622066368013,91,0.15
hGlpo,adam,"[0.6035087719298246,0.6821474521100164]",0.004950258687643114,200,0.005012957621989826,128,51,0.7,relu,0.6821474521100164,100,0.16325677893259816,98,0.15
KxCsU,adam,"[0.5223057644110275,0.7295118897201782]",0.000720687989493917,200,0.009269305823630194,121,46,0.7,relu,0.7295118897201782,50,0.18683118164715243,111,0.15
ZaVQt,adam,"[0.5664160401002506,0.6575865137721755]",0.0029950150359909973,200,0.0022006237214522977,135,43,0.7,relu,0.6575865137721755,5,0.15213780536734353,78,0.15
fiVRi,adam,"[0.5543859649122808,0.695554308111409]",0.015539762312955306,200,0.0031614699638914325,200,50,0.7,relu,0.695554308111409,100,0.19453143600058834,87,0.15
ekmcD,adam,"[0.5468671679197995,0.6827287581699348]",0.0020679733797505937,200,2.5514493330928327e-05,116,53,0.7,relu,0.6827287581699348,100,0.17313789827767706,96,0.15
In9aP,adam,"[0.5989974937343359,0.710015822935745]",0.0011511877188043948,200,0.01086467627239084,132,49,0.7,relu,0.710015822935745,10,0.1369055267920428,105,0.15
Y5nn3,adam,"[0.5794486215538848,0.7202994910905067]",0.008442375859985137,200,0.008285181582344989,145,44,0.7,relu,0.7202994910905067,70,0.2047891914854592,117,0.15
hUcTF,adam,"[0.5704260651629073,0.7269669594600661]",0.0015946492886595137,200,0.005265961613753738,193,41,0.7,relu,0.7269669594600661,5,0.1812787448125321,122,0.15
GjYF7,adam,"[0.5208020050125313,0.7431417428602589]",0.005465780844863829,200,0.0019530338952493016,109,47,0.7,relu,0.7431417428602589,100,0.1446124775491502,69,0.15
X2fLr,adam,"[0.5478696741854636,0.6940564807912413]",0.00328869619982239,200,0.007302451390020134,169,52,0.7,relu,0.6940564807912413,30,0.21185362138010652,84,0.15
Jegog,adam,"[0.5644110275689224,0.6784003220056352]",0.002462092247930085,200,6.868648359993276e-05,138,42,0.7,tanh,0.6784003220056352,100,0.16893965272847217,93,0.15
rL15J,adam,"[0.6786967418546366,0.6160723547178656]",2.781487838412158e-06,200,0.0039095641677478095,180,46,0.7,elu,0.6160723547178656,5,0.1560095897199732,107,0.15
XkzJH,adam,"[0.5754385964912281,0.7250715040991056]",0.018133982977910953,200,0.011587953779212724,119,48,0.7,relu,0.7250715040991056,100,0.19334150145997026,80,0.15
pQuRV,adam,"[0.5669172932330827,0.7173841255410529]",0.007529237134328619,200,0.005987640263768152,128,44,0.7,relu,0.7173841255410529,100,0.1617959524520661,75,0.15
MmIEX,adam,"[0.5576441102756892,0.6893895821458058]",0.011354902944746365,200,0.009039618367849361,197,58,0.7,relu,0.6893895821458058,5,0.21529625583074352,99,0.15
z5zFe,adam,"[0.5794486215538848,0.6532018784234342]",0.0005426989132224874,200,0.0018340342646255016,143,50,0.7,elu,0.6532018784234342,10,0.20211436934487875,87,0.15
Vxw8T,adam,"[0.5403508771929825,0.7129773574351301]",0.004238495246865139,200,0.012876803200550957,112,54,0.7,relu,0.7129773574351301,100,0.18560886783477035,73,0.15
yeUnT,adam,"[0.5408521303258146,0.6662276904382168]",0.0010495357489534827,200,0.0032389877591771027,123,45,0.7,tanh,0.6662276904382168,50,0.17769498570334846,112,0.15
uubhJ,adam,"[0.5253132832080201,0.6378921568627451]",0.001738611838189021,200,0.005522614620213778,95,47,0.7,relu,0.6378921568627451,100,0.16770277331372221,103,0.15
vsDOx,adam,"[0.5142857142857143,0.7273917154145007]",0.0003686686229033249,200,0.007656349411754683,149,49,0.7,relu,0.7273917154145007,5,0.13343245539013937,63,0.15
uDKSL,adam,"[0.5719298245614035,0.7167398965870951]",0.002857856404055881,200,0.009927267087440704,175,51,0.7,elu,0.7167398965870951,100,0.14710970638671658,91,0.15
u55bl,adam,"[0.568922305764411,0.642004596710479]",0.005241535230342524,200,0.0018090011723403644,88,52,0.7,relu,0.642004596710479,100,0.3311652826727154,125,0.15
EYM5s,adam,"[0.5711779448621555,0.7181335851648352]",0.009367650849784233,200,0.00010043864990522296,184,42,0.7,relu,0.7181335851648352,10,0.12551340276029438,118,0.15
deE0j,adam,"[0.5669172932330827,0.706543118876086]",0.0007296613334618673,200,0.004905535906721793,99,43,0.7,relu,0.706543118876086,5,0.19278004702413584,96,0.15
XuSFf,SGD,"[0.7022556390977444,0.5740167005312194]",0.0014612584973085908,200,0.01133409462130883,161,56,0.7,tanh,0.5740167005312194,70,0.18280431302505146,82,0.15
kynSp,adam,"[0.5423558897243108,0.7220163838561844]",0.015005737396741705,200,0.006975050855714789,135,46,0.7,elu,0.7220163838561844,100,0.20796191923592075,88,0.15
bLz2B,adam,"[0.5774436090225563,0.709810495740135]",0.006217615808068772,200,0.0034888401953127573,125,48,0.7,relu,0.709810495740135,30,0.15701890212631328,130,0.15
VwcsN,adam,"[0.5664160401002507,0.7488906276097926]",0.0020198486256968015,200,0.00011651017290943482,81,50,0.7,relu,0.7488906276097926,100,0.17344577299137204,113,0.15
t6R3W,adam,"[0.5721804511278196,0.7318159422775922]",0.0038110829378070724,200,0.00887991820939784,114,43,0.7,relu,0.7318159422775922,5,0.19734984761938923,70,0.15
U55ei,adam,"[0.49423558897243114,0.6959768832581433]",0.000864440380323106,200,0.013330307795469237,131,53,0.7,elu,0.6959768832581433,100,0.16207469445722003,106,0.15
m57AH,adam,"[0.5548872180451128,0.7129947916666668]",0.002507641255020024,200,0.0017011547766180057,141,44,0.7,relu,0.7129947916666668,100,0.18807347656123172,100,0.15
BZB0y,adam,"[0.5353383458646617,0.7291995586113234]",0.0013083107488408546,200,0.004602398801096532,119,41,0.7,tanh,0.7291995586113234,10,0.14395920765126333,77,0.15
gQpwx,adam,"[0.5,0.634300263880856]",0.02234128198221661,200,0.006861055200996523,187,45,0.7,relu,0.634300263880856,5,0.21637356813710706,92,0.15
ENx2g,adam,"[0.5588972431077694,0.6976932716406401]",0.011712900381586733,200,0.00010206772783829263,106,48,0.7,relu,0.6976932716406401,100,0.20371967795712628,84,0.15
y4LTO,adam,"[0.5273182957393484,0.7191602668165167]",0.007606649623988487,200,0.010376504497310274,135,54,0.7,elu,0.7191602668165167,50,0.17478111775224045,66,0.15
wgYUM,adam,"[0.5383458646616541,0.6982440570326055]",0.004909497393564023,200,0.0038945684235992856,127,51,0.7,relu,0.6982440570326055,100,0.15002656002522513,119,0.15
cMplz,adam,"[0.5844611528822055,0.7572251083404377]",0.0036167293637832756,200,8.018275297400914e-05,171,47,0.7,relu,0.7572251083404377,5,0.16522498004876107,96,0.15
n9PHe,SGD,"[0.5132832080200502,0.49814942002442003]",0.0001243615244714312,200,0.002384409211730541,180,49,0.7,tanh,0.49814942002442003,100,0.12009016788509624,109,0.15
HJR1n,adam,"[0.5478696741854636,0.6931335125143174]",0.0005428907747996232,200,2.9622442114811322e-05,146,46,0.7,relu,0.6931335125143174,100,0.18754207932907208,80,0.15
RtAOa,adam,"[0.5684210526315789,0.7225542811516422]",0.008925606774718374,200,0.005962370197444998,139,52,0.7,elu,0.7225542811516422,70,0.14081060170863444,74,0.15
IFetb,adam,"[0.6117794486215539,0.7093003679522868]",0.002972217962977833,200,1.6052960922743192e-05,200,40,0.7,relu,0.7093003679522868,10,0.18064115348453674,89,0.15
gx0H0,adam,"[0.5,0.6193662201263013]",0.017445330146210507,200,0.014422867033983787,165,45,0.7,relu,0.6193662201263013,5,0.15482507269927,102,0.15
OqAuY,adam,"[0.5614035087719298,0.7720633461718021]",0.0020971887411465563,200,0.008944570034943557,117,55,0.7,relu,0.7720633461718021,100,0.3464747210228743,115,0.15
f2EKo,adam,"[0.5273182957393484,0.7017411905538425]",0.001985292305412259,200,0.015246614142144184,110,59,0.7,elu,0.7017411905538425,100,0.37315893328638217,122,0.15
vmyQn,adam,"[0.5248120300751881,0.6325877480715842]",0.0014011600437781322,200,0.011128145117018224,110,60,0.7,relu,0.6325877480715842,100,0.3594714041761086,125,0.15
wsMqK,adam,"[0.5162907268170427,0.6953737786565111]",0.0024026819317091797,200,0.013034648329307369,117,59,0.7,relu,0.6953737786565111,100,0.3493195451855033,128,0.15
POyUO,adam,"[0.5604010025062657,0.6969578494224791]",0.0018023410975243077,200,0.008746592165180877,100,58,0.7,tanh,0.6969578494224791,100,0.363769141999892,123,0.15
FxnuA,adam,"[0.5112781954887218,0.7257393940116057]",0.002365595784392468,200,0.014978539031921832,105,56,0.7,relu,0.7257393940116057,100,0.3412510828546308,116,0.15
bFPhD,adam,"[0.5659147869674186,0.6979437563886182]",0.0031075357394883037,200,0.013241706721536841,114,59,0.7,elu,0.6979437563886182,100,0.345632570247368,120,0.15
RYau1,adam,"[0.5147869674185465,0.7264516123819629]",0.0014671838443137157,200,0.016561204206217834,104,61,0.7,relu,0.7264516123819629,100,0.35762108686409255,119,0.15
MFzUM,adam,"[0.5323308270676692,0.677934026374973]",0.0009955925337888378,200,0.011553509187343514,120,57,0.7,relu,0.677934026374973,100,0.33360553135125826,133,0.15
ZZYf7,SGD,"[0.5335839598997494,0.5560160423344017]",0.004355212379938038,200,0.008822545770638623,116,60,0.7,relu,0.5560160423344017,100,0.3821046277446095,136,0.15
NcvmG,adam,"[0.5298245614035088,0.6548202614379084]",0.0019829768841219853,200,0.007342823876591482,108,58,0.7,elu,0.6548202614379084,100,0.35196717902235053,131,0.15
SyaLB,adam,"[0.5639097744360902,0.6641230691088376]",0.003535894034277477,200,0.010019458291110025,120,56,0.7,tanh,0.6641230691088376,100,0.34112700474943375,114,0.15
CZxNk,adam,"[0.5458646616541354,0.7357099068500582]",0.0028806811909509516,200,0.011698237460816285,114,53,0.7,relu,0.7357099068500582,100,0.366824278631699,128,0.15
wale9,adam,"[0.5684210526315789,0.7312216405944387]",0.005245229038351582,200,0.0067563751170405615,110,54,0.7,relu,0.7312216405944387,100,0.33614660806226254,123,0.15
fEQQ7,adam,"[0.5117794486215539,0.6501804680205415]",0.0011214388324174455,200,0.004928521001549634,103,58,0.7,relu,0.6501804680205415,100,0.32793147302673403,117,0.15
QjzWi,adam,"[0.4947368421052632,0.6931632455149053]",0.0018012715250999638,200,0.008843451151489207,96,57,0.7,elu,0.6931632455149053,100,0.31829296206371915,115,0.15
q3Ttz,adam,"[0.5268170426065163,0.6880278803789478]",0.0012335257665693447,200,0.01663551239578206,125,54,0.7,relu,0.6880278803789478,100,0.3689024310151279,126,0.15
k42Vk,adam,"[0.5704260651629073,0.6944914107220609]",0.006143809997619139,200,0.012361279176125737,115,60,0.7,relu,0.6944914107220609,100,0.3599886406726305,113,0.15
rsgBq,adam,"[0.531829573934837,0.683614184397823]",0.002226485648968815,200,0.005798390640876652,124,55,0.7,tanh,0.683614184397823,100,0.33421546069808233,123,0.15
jsQV4,adam,"[0.5338345864661654,0.6901340594888982]",0.004253540106853575,200,0.003265720792009057,107,62,0.7,relu,0.6901340594888982,100,0.36013551602716004,111,0.15
XRbVX,adam,"[0.4972431077694236,0.7316070866849784]",0.0027310879413226705,200,0.007436751357169162,120,57,0.7,elu,0.7316070866849784,100,0.3261074886663989,129,0.15
mB9qE,adam,"[0.5303258145363408,0.7049365085018735]",0.0015370848180892805,200,0.010218587515578057,122,56,0.7,relu,0.7049365085018735,100,0.38508718721735485,119,0.15
Mfsdo,SGD,"[0.7097744360902256,0.5464031862745098]",0.0035059287686086613,200,0.01431123910516384,101,55,0.7,relu,0.5464031862745098,100,0.3481508304096572,109,0.15
Q2Kzv,adam,"[0.5794486215538847,0.7107444189797131]",0.006523148661434214,200,0.0019750050494117166,129,55,0.7,relu,0.7107444189797131,100,0.3526580585251325,114,0.15
QjBR5,adam,"[0.5604010025062657,0.7150353057889822]",0.004552964076603168,200,0.00432765743365942,112,41,0.7,elu,0.7150353057889822,100,0.3091454532123753,133,0.15
Vltmo,adam,"[0.5393483709273184,0.6394208427035751]",0.0008550165810901433,200,0.04692822016956624,108,42,0.7,tanh,0.6394208427035751,100,0.3221260579876195,125,0.15
enQkZ,adam,"[0.5323308270676692,0.7434449962218505]",0.002336912735095829,200,0.008730847999689617,115,39,0.7,relu,0.7434449962218505,100,0.3446896730531739,140,0.15
Wa3Y0,adam,"[0.5057644110275689,0.6981776918903383]",0.0011156045978076802,200,0.006336925454809602,118,57,0.7,relu,0.6981776918903383,100,0.3172838993703539,121,0.15
Ue0iO,adam,"[0.5538847117794485,0.7247035480859011]",0.0071666531502543145,200,0.010585850970243503,125,58,0.7,relu,0.7247035480859011,100,0.373427455309545,117,0.15
X70kR,adam,"[0.512781954887218,0.686059802827381]",0.0034375132905122407,200,0.0031616472435217384,90,44,0.7,elu,0.686059802827381,100,0.32854340213230887,110,0.15
upE9E,adam,"[0.5709273182957394,0.6896988795518209]",0.01018163612748963,200,0.004978155860454272,129,55,0.7,relu,0.6896988795518209,100,0.30888060832586867,127,0.15
Kc41r,adam,"[0.5463659147869675,0.7084004884004884]",0.001726945040709147,200,0.012662486138426455,96,61,0.7,relu,0.7084004884004884,100,0.3955302398967116,135,0.15
oFRqB,adam,"[0.5308270676691731,0.7508350047751472]",0.005402187808926292,200,0.007729667006529229,111,63,0.7,tanh,0.7508350047751472,100,0.33524332467384116,107,0.15
dPphj,adam,"[0.5719298245614035,0.7269959807208562]",0.004040703425461568,200,0.0019433333063787572,132,40,0.7,relu,0.7269959807208562,100,0.3550368328498943,118,0.15
eDLGh,adam,"[0.5258145363408522,0.6863896419735236]",0.0013515723094731607,200,0.018082776177762497,123,42,0.7,elu,0.6863896419735236,100,0.34983786218611795,112,0.15
KCKky,SGD,"[0.6268170426065163,0.49560515873015876]",0.0028515765254871184,200,0.06754181233089103,100,53,0.7,relu,0.49560515873015876,100,0.3614198487829059,130,0.15
WFPG7,adam,"[0.6528822055137845,0.624974987987909]",0.0007324718551842887,200,0.0562232567793977,104,39,0.7,relu,0.624974987987909,100,0.34323495448533053,116,0.15
WKY9h,adam,"[0.5253132832080201,0.7324106612341906]",0.008117878141333204,200,0.005645284983285105,118,43,0.7,relu,0.7324106612341906,100,0.2217844645672609,122,0.15
mvMZx,adam,"[0.568922305764411,0.709960411965056]",0.0021631715412756655,200,9.078322724575486e-05,126,37,0.7,elu,0.709960411965056,100,0.3697371624966759,120,0.15
ftgLT,adam,"[0.5984962406015037,0.6704945728291317]",0.012442313353760576,200,0.014885752294672039,121,41,0.7,tanh,0.6704945728291317,100,0.3864174616360108,108,0.15
cYqbB,adam,"[0.5676691729323309,0.6496687492699237]",0.005826690205006159,200,0.03809787645742358,131,44,0.7,relu,0.6496687492699237,100,0.2982414774184055,105,0.15
wLQZP,adam,"[0.5082706766917292,0.6975917790281625]",0.0009168603440649322,200,0.009965924735668263,113,50,0.7,relu,0.6975917790281625,100,0.3948162098072098,127,0.15
jDZ5y,adam,"[0.5368421052631579,0.6805018674136322]",0.001485374196204366,200,0.0020154633492365393,116,54,0.7,relu,0.6805018674136322,100,0.377501915116613,111,0.15
WhIHY,adam,"[0.5764411027568922,0.7016452933738588]",0.0026479177723019603,200,4.486186219384517e-05,108,56,0.7,elu,0.7016452933738588,100,0.3772106177462919,114,0.15
JGrNj,adam,"[0.5563909774436091,0.7199428561288885]",0.004287770192432431,200,0.008248459777964394,45,46,0.7,relu,0.7199428561288885,100,0.313190113146938,139,0.15
hr6iu,adam,"[0.5343358395989976,0.7515239034022116]",0.001930431881710597,200,0.003648421319860676,135,43,0.7,relu,0.7515239034022116,100,0.3404035502078907,104,0.15
KLxtS,adam,"[0.5197994987468672,0.6994859874371973]",0.014235264411985558,200,0.012138653741542344,94,38,0.7,tanh,0.6994859874371973,100,0.3218145016966272,132,0.15
JRyKa,adam,"[0.5428571428571429,0.718336565395389]",0.009428606523646745,200,0.006521754799859407,128,52,0.7,relu,0.718336565395389,100,0.3017179288145394,125,0.15
JhjTz,SGD,"[0.675187969924812,0.5968973137445681]",0.003254991789560287,200,0.0045622747911840435,124,45,0.7,elu,0.5968973137445681,100,0.32934082368329853,110,0.15
dSgl6,adam,"[0.6385964912280702,0.6984223745153076]",0.0011667833344800984,200,0.0016890042688565312,137,41,0.7,relu,0.6984223745153076,100,0.34740658215254083,115,0.15
LEC8J,adam,"[0.54937343358396,0.7350813088530167]",0.005091297931165355,200,0.0103958547669172,119,47,0.7,relu,0.7350813088530167,100,0.38686788145910167,120,0.15
UvBXH,adam,"[0.5839598997493735,0.7281209339963055]",0.007290095613468763,200,3.231142767674139e-05,103,51,0.7,relu,0.7281209339963055,30,0.3657767757221212,183,0.15
KJAwH,adam,"[0.5829573934837093,0.7051580498678514]",0.02746493228659458,200,0.008218415363812272,112,48,0.7,elu,0.7051580498678514,100,0.3179152332940427,106,0.15
CYGzG,adam,"[0.5142857142857142,0.6934295661237693]",0.0022439363803165606,200,0.016304300362380002,130,49,0.7,tanh,0.6934295661237693,100,0.3516838390372396,137,0.15
FZvFj,adam,"[0.5413533834586467,0.6830421335200747]",0.0017062188035101313,200,0.0036460975841429238,86,42,0.7,relu,0.6830421335200747,100,0.3412122030533332,122,0.15
jRbWI,adam,"[0.5814536340852131,0.7493126103342821]",0.004013385984337846,200,0.013293239271972361,98,44,0.7,relu,0.7493126103342821,10,0.3106389214891031,102,0.15
AiOXy,adam,"[0.5358395989974938,0.6956882113182516]",0.017811834518983348,200,0.005996197163029914,122,59,0.7,relu,0.6956882113182516,100,0.3631369616009264,129,0.15
A5fgD,adam,"[0.5032581453634085,0.6953986872289983]",0.0006770194387539301,200,0.03144648605069767,132,39,0.7,elu,0.6953986872289983,100,0.29136278824255607,116,0.15
Fioji,adam,"[0.5,0.5975687069227101]",0.0116580387231349,200,0.06470991892511235,139,54,0.7,relu,0.5975687069227101,50,0.304872735758473,110,0.15
GQyrZ,adam,"[0.5598997493734336,0.7402311972531219]",0.003047457717982768,200,0.0019389354979844602,92,46,0.7,relu,0.7402311972531219,100,0.3327770816476633,107,0.15
coe4r,adam,"[0.5393483709273184,0.7417225916456186]",0.006373946630688121,200,0.007726708161469326,107,69,0.7,tanh,0.7417225916456186,100,0.21341610059921318,103,0.15
FYHmu,SGD,"[0.5969924812030076,0.5272141720813448]",0.009641927749992629,200,0.003482103594104626,117,50,0.7,relu,0.5272141720813448,100,0.31983682820970416,124,0.15
Ftpws,adam,"[0.5383458646616541,0.7326541051914209]",0.0009372828151431505,200,0.010512715606698895,142,52,0.7,elu,0.7326541051914209,70,0.37823888235365544,144,0.15
LIqoF,adam,"[0.5598997493734336,0.6854164162291096]",0.0014639654418861787,200,0.00548673492538062,133,43,0.7,relu,0.6854164162291096,10,0.334407492807214,113,0.15
zdtZ7,adam,"[0.5518796992481203,0.7126431932106214]",0.005090452523719327,200,0.0019366459611846298,126,45,0.7,relu,0.7126431932106214,100,0.35447843668105306,133,0.15
ksHlA,adam,"[0.6080200501253132,0.7040492796427581]",0.002600881933433903,200,0.014704016440508231,113,40,0.7,relu,0.7040492796427581,30,0.365584500028116,120,0.15
eCLrq,adam,"[0.5468671679197994,0.7433887931394454]",0.008068046994657276,200,0.00887435022566823,123,47,0.7,elu,0.7433887931394454,100,0.39386981274705324,99,0.15
vHjPT,adam,"[0.5283208020050125,0.7449545850240196]",0.0011553994954218575,200,0.01959101898333251,127,57,0.7,tanh,0.7449545850240196,100,0.33764125627610353,118,0.15
xi99m,adam,"[0.5393483709273182,0.7361908636599038]",0.023328086193155097,200,0.00010347217831736637,137,35,0.7,relu,0.7361908636599038,100,0.3311709248603968,106,0.15
xsqNg,adam,"[0.5578947368421052,0.6753928089454405]",0.003620995746051932,200,0.004612471670842347,117,49,0.7,relu,0.6753928089454405,10,0.33990539882742926,111,0.15
o9AOi,adam,"[0.5588972431077694,0.6798435479961216]",0.013213271466852495,200,0.0065131620524256275,110,44,0.7,relu,0.6798435479961216,100,0.29212506777077196,137,0.15
Msmll,adam,"[0.512280701754386,0.7307029511400842]",0.0019449090774292573,200,0.011369965544221223,17,55,0.7,elu,0.7307029511400842,100,0.3557958584219665,101,0.15
xwHW0,adam,"[0.5639097744360904,0.6933202916794249]",0.006311830237884186,200,0.0020243957028892048,145,48,0.7,relu,0.6933202916794249,50,0.370377951746612,130,0.15
DWdJ8,adam,"[0.5468671679197995,0.7435312599985118]",0.004402823015773354,200,0.008163424783117237,11,42,0.7,relu,0.7435312599985118,100,0.3474060458075456,114,0.15
mlChL,SGD,"[0.6501253132832081,0.5803036969054167]",0.002527887912836425,200,0.012993968675198066,104,52,0.7,tanh,0.5803036969054167,100,0.31700962357671525,126,0.15
LOMF6,adam,"[0.5107769423558898,0.688134247288659]",0.0007718658499966883,200,0.003987653446525416,149,37,0.7,relu,0.688134247288659,100,0.3277700160701109,105,0.15
O8r2K,adam,"[0.5077694235588973,0.7010125048669941]",0.003414759515440847,200,0.0068809677723844645,129,46,0.7,elu,0.7010125048669941,70,0.3527705160614522,98,0.15
TYF8h,adam,"[0.5022556390977444,0.7235308326351184]",0.01885360999233751,200,0.0017668176899189902,120,41,0.7,relu,0.7235308326351184,10,0.398069573037562,109,0.15
bXCe9,adam,"[0.5709273182957393,0.7448972838806055]",0.009192777740487908,200,0.017485425163256355,133,53,0.7,relu,0.7448972838806055,100,0.3773613612678325,121,0.15
GZ4mH,adam,"[0.5082706766917292,0.7105355274501123]",0.001296327697487529,200,0.010549144424351363,100,51,0.7,relu,0.7105355274501123,30,0.3009058057531308,102,0.15
S7D7z,adam,"[0.5037593984962407,0.659646576578762]",0.0018427537516293765,200,0.0031355265264574085,140,47,0.7,elu,0.659646576578762,100,0.29400606590348227,118,0.15
jH9DX,adam,"[0.5809523809523809,0.6850067913955324]",0.005323522501401695,200,7.931055119053503e-05,114,50,0.7,tanh,0.6850067913955324,100,0.2628307843547403,127,0.15
Oi5ZA,adam,"[0.5498746867167921,0.6905401081653985]",0.006453573297504404,200,0.00529167855441273,76,45,0.7,relu,0.6905401081653985,100,0.32444083641239435,133,0.15
g9MS3,adam,"[0.5699248120300753,0.7165119032112288]",0.013397317362479056,200,0.009353805456098041,122,38,0.7,relu,0.7165119032112288,10,0.38303103817415063,147,0.15
A9krS,adam,"[0.5664160401002507,0.7101400720144513]",0.0028228463435479552,200,0.01435302134754315,106,48,0.7,relu,0.7101400720144513,100,0.2846084069028418,142,0.15
QjgV4,adam,"[0.5298245614035089,0.7175331600016074]",0.0006312681054008833,200,0.00011730554712306761,136,44,0.7,elu,0.7175331600016074,100,0.31346218189969,116,0.15
U5X1O,adam,"[0.5839598997493735,0.7181819218618392]",0.004355703691876578,200,0.007044750347559726,126,43,0.7,relu,0.7181819218618392,100,0.20965572067875066,95,0.15
ORbmQ,SGD,"[0.48922305764411034,0.49671313427438174]",0.0009738600732466322,200,0.011920789804696975,83,49,0.7,relu,0.49671313427438174,50,0.23266540444128284,108,0.15
