test_frac,reward,layer_1,train_frac,batch_size,preweight,intermediate,activation,trialJobId,learning_rate,optimizer,epochs,layer_2,regularization,dropout
0.15,0.7162860974468174,144,0.7,50,16,"[0.5889724310776943,0.7162860974468174]",tanh,oXTuT,0.13133375475877868,adam,200,123,0.003456551476836556,0.34399414693653046
0.15,0.7134632034632035,141,0.7,50,19,"[0.5714285714285714,0.7134632034632035]",relu,dyLQ0,0.3615511707218871,SGD,200,112,8.126225207873584e-05,0.33459853669328593
0.15,0.7048921000179541,152,0.7,50,21,"[0.5909774436090225,0.7048921000179541]",elu,CGiaN,0.06095266806235793,adam,200,127,0.008989931938027107,0.36256261240339605
0.15,0.6999873465678972,145,0.7,50,20,"[0.5348370927318296,0.6999873465678972]",elu,oCYkv,0.033591064297960514,adam,200,100,0.0062294842314895875,0.3816216065360081
0.15,0.687146970867674,160,0.7,50,25,"[0.5383458646616541,0.687146970867674]",elu,BCGir,0.07915488095232603,adam,200,116,0.012741972818540876,0.3724850966748901
0.15,0.7042259856766624,167,0.7,50,23,"[0.5323308270676692,0.7042259856766624]",relu,sHOc1,0.01513832033429711,adam,200,105,0.00720651960020859,0.3139472800079499
0.15,0.7186150459083926,135,0.7,50,29,"[0.5358395989974938,0.7186150459083926]",elu,mPDen,0.01962640967818729,adam,200,131,0.0026978155901934333,0.35379006282855163
0.15,0.6733898340804175,178,0.7,50,14,"[0.5548872180451128,0.6733898340804175]",elu,jZjTv,0.04794575776493952,adam,200,110,0.011103591979570252,0.3922519134120196
0.15,0.6567017963275523,154,0.7,50,27,"[0.5508771929824561,0.6567017963275523]",elu,gFL70,0.13312261478153353,adam,200,122,0.013859332926350453,0.32857980206342535
0.15,0.6930698641636142,147,0.7,50,12,"[0.5518796992481203,0.6930698641636142]",tanh,wsxS3,0.4983251634461873,SGD,200,96,0.004223566887418192,0.34306270476372197
0.15,0.6110046141767302,171,0.7,50,16,"[0.6375939849624059,0.6110046141767302]",relu,jg2AG,0.0001900820159780484,adam,200,89,0.009689924546555076,0.39943934488479177
0.15,0.6474848528459198,141,0.7,50,11,"[0.5,0.6474848528459198]",elu,Zv4jP,0.011282830258075954,adam,200,102,0.09918132114437195,0.36484621752837076
0.15,0.7323239930136276,127,0.7,50,13,"[0.5533834586466165,0.7323239930136276]",elu,g9LVd,0.006150885489909999,adam,200,113,0.0017263177580999524,0.39994403271104706
0.15,0.71036319114475,131,0.7,50,15,"[0.5508771929824562,0.71036319114475]",elu,TvI2Q,0.02971521818026162,adam,200,128,0.018393307184632536,0.3855499297462233
0.15,0.6849146811221114,160,0.7,50,26,"[0.5573934837092732,0.6849146811221114]",elu,cN9ez,0.11159461659300442,adam,200,120,0.02109209424241222,0.32155431340853347
0.15,0.692638570579747,152,0.7,50,17,"[0.5358395989974938,0.692638570579747]",elu,qlK5O,0.08061714151345914,adam,200,106,0.02464706531275486,0.3404433769490329
0.15,0.6871807198499891,165,0.7,50,22,"[0.5328320802005012,0.6871807198499891]",relu,QVhuu,0.022268015657242162,adam,200,97,8.985217909319044e-05,0.37609400651394864
0.15,0.6586858986947383,136,0.7,50,19,"[0.6075187969924813,0.6586858986947383]",elu,bbAQ8,0.00832582110885217,SGD,200,93,0.015059729163732393,0.35368928700647034
0.15,0.6622948914884399,146,0.7,50,18,"[0.6355889724310777,0.6622948914884399]",tanh,fBkF5,0.22323917167697288,adam,200,135,0.005604785714430771,0.36350853137431544
0.15,0.6386785726386719,177,0.7,50,11,"[0.5789473684210528,0.6386785726386719]",elu,j8X1B,0.1776976514803077,adam,200,115,0.007867007969450298,0.3063713110813251
0.15,0.7315433401448733,142,0.7,30,14,"[0.6335839598997495,0.7315433401448733]",relu,hj8Hd,0.06094702665489434,adam,200,124,0.012062237671394258,0.33650842947670223
0.15,0.6204345097519439,157,0.7,50,20,"[0.6230576441102758,0.6204345097519439]",elu,Wb92l,2.3773133550634236e-05,adam,200,118,0.01728501551071539,0.3151467693895701
0.15,0.7257509157509158,163,0.7,50,17,"[0.5488721804511278,0.7257509157509158]",elu,zeJpO,0.016973348288164235,adam,200,87,0.00956755100674437,0.37352893713528984
0.15,0.6465448010933005,127,0.7,5,23,"[0.5543859649122806,0.6465448010933005]",elu,Eo4Ii,0.043162096836823954,adam,200,99,0.0019233977908791127,0.3928452615383119
0.15,0.6626757699537305,151,0.7,70,13,"[0.5634085213032581,0.6626757699537305]",relu,Tcvdc,0.03332867343423164,adam,200,108,0.020422290136733284,0.34848397623302235
0.15,0.5637905017777965,139,0.7,10,10,"[0.6170426065162907,0.5637905017777965]",elu,nDzFB,0.0011438816787570315,SGD,200,133,0.005669479695110545,0.3850143638992717
0.15,0.6538485319290273,170,0.7,50,12,"[0.5674185463659148,0.6538485319290273]",elu,HIkYk,0.012719993771520817,adam,200,77,0.02274071579744648,0.36126864562761374
0.15,0.6584203559371357,121,0.7,30,24,"[0.643609022556391,0.6584203559371357]",tanh,mX6hE,0.38068250792795916,adam,200,130,0.01375975196783068,0.3314590018199613
0.15,0.6939102475285691,154,0.7,100,15,"[0.5092731829573935,0.6939102475285691]",elu,PFHHG,0.10008350620165105,adam,200,85,0.01589435783457733,0.38150885519217487
0.15,0.7199002742697725,156,0.7,100,16,"[0.5784461152882205,0.7199002742697725]",elu,eCXJv,0.16242072044724468,adam,200,82,0.008545259944535059,0.36953286772740385
0.15,0.679185549512044,164,0.7,100,18,"[0.4977443609022557,0.679185549512044]",elu,Ky390,0.08663748636726815,adam,200,78,0.0036933571647769095,0.3999941344387573
0.15,0.7147546514226955,173,0.7,50,12,"[0.5478696741854636,0.7147546514226955]",elu,xMfmG,0.12477779929462901,adam,200,88,0.011178820385176133,0.35680686378326104
0.15,0.6791359441704451,149,0.7,100,14,"[0.6155388471177945,0.6791359441704451]",elu,FqPsw,0.26524796435659626,adam,200,93,0.006805799887983296,0.34492507102958714
0.15,0.7165597000511611,159,0.7,50,17,"[0.5568922305764411,0.7165597000511611]",elu,DhwCM,0.06587882322470912,adam,200,71,0.01207430298207764,0.39320949012604106
0.15,0.7296662054659477,169,0.7,30,15,"[0.6145363408521304,0.7296662054659477]",elu,FDzbW,0.05076665174797909,adam,200,66,0.0145707694978355,0.325362883309663
0.15,0.718036799149881,147,0.7,50,11,"[0.5293233082706766,0.718036799149881]",elu,ksiHP,0.09584806883698983,adam,200,103,0.010041798479694324,0.37099138867987236
0.15,0.6694275800073124,142,0.7,100,21,"[0.5508771929824562,0.6694275800073124]",elu,zMdVl,0.15331576304966565,adam,200,112,0.004509012399512713,0.3508284863847317
0.15,0.6237467069452242,155,0.7,5,19,"[0.6192982456140351,0.6237467069452242]",elu,mSQ4k,0.041129695251798847,adam,200,59,0.01771850809931451,0.38002509226418385
0.15,0.6884959607511375,182,0.7,50,13,"[0.5944862155388472,0.6884959607511375]",elu,tr5ER,0.24300447713672726,adam,200,81,0.008010031950360352,0.3597263237131911
0.15,0.7120610176467561,161,0.7,70,16,"[0.5258145363408522,0.7120610176467561]",elu,ZPY2r,0.02687245691156379,adam,200,141,0.005589692793006307,0.38994801122194445
0.15,0.6650067138652168,133,0.7,10,10,"[0.7142857142857142,0.6650067138652168]",elu,G3fEu,0.07197042538417915,adam,200,125,0.013040078393327947,0.3751068757500806
0.15,0.6645246886856839,166,0.7,100,14,"[0.4889724310776943,0.6645246886856839]",elu,AUUgB,0.32347275429829886,adam,200,91,0.00011893923295992412,0.33981953914157864
0.15,0.7053330237356252,150,0.7,30,12,"[0.5037593984962407,0.7053330237356252]",elu,wxGG2,0.1051050591276645,adam,200,110,0.0017595221147432205,0.33225031266092303
0.15,0.6999245466415733,137,0.7,50,20,"[0.5744360902255639,0.6999245466415733]",elu,Ur20j,0.054831116778368494,adam,200,73,0.01011148733070894,0.318070021286269
0.15,0.685941341699807,145,0.7,50,18,"[0.4939849624060151,0.685941341699807]",elu,TBDLu,0.4957578343307378,adam,200,119,0.015542484090926349,0.36323668519930663
0.15,0.7048618430936509,174,0.7,100,15,"[0.7048618430936509,0.5859649122807017]",elu,tTdDK,0.1684118354330398,adam,200,105,0.01916948170829423,0.3845828710566537
0.15,0.744343410609858,158,0.7,50,11,"[0.5208020050125313,0.744343410609858]",elu,samgM,0.03289127012308301,adam,200,96,0.0077707229531304885,0.30087373132892103
0.15,0.7155147063622598,131,0.7,30,16,"[0.5052631578947369,0.7155147063622598]",elu,NGM2S,0.20340859000032313,adam,200,114,0.003676474917350973,0.3468103374304742
0.15,0.7185647597480798,153,0.7,100,22,"[0.5548872180451129,0.7185647597480798]",elu,mgvnx,0.12761286582566117,adam,200,101,0.012744134804523572,0.35507847980880836
0.15,0.6788217295873226,186,0.7,50,13,"[0.5654135338345865,0.6788217295873226]",elu,eLdim,0.021195629528231664,adam,200,69,0.01619372611277403,0.30811604694682665
0.15,0.7843141129596237,179,0.7,5,17,"[0.5223057644110275,0.7843141129596237]",elu,qx8jB,0.010063773492922553,adam,200,54,0.006308465089997604,0.37025703170532326
0.15,0.7376661406676843,188,0.7,5,19,"[0.5338345864661654,0.7376661406676843]",elu,CfA9R,0.009710301598759151,adam,200,146,0.003179391220005689,0.3734777367185515
0.15,0.7253260258833014,193,0.7,5,20,"[0.5042606516290726,0.7253260258833014]",elu,NLTaU,0.005222831890570698,adam,200,139,0.005753755126367947,0.3685319641695481
0.15,0.6560085676499338,171,0.7,5,17,"[0.49974937343358394,0.6560085676499338]",elu,bDtXH,0.006774288835809861,adam,200,133,3.821770644443431e-05,0.32744962083938245
0.15,0.7018157075607039,182,0.7,5,24,"[0.5699248120300752,0.7018157075607039]",elu,Iolt9,0.0028641432663008173,adam,200,121,0.0018980821299220791,0.39440494153290334
0.15,0.6601129537346365,190,0.7,5,15,"[0.5283208020050125,0.6601129537346365]",elu,SXf8N,0.0034588300469195203,adam,200,127,0.009065449252340757,0.3785947869052006
0.15,0.7124019607843136,197,0.7,5,25,"[0.7124019607843136,0.556390977443609]",elu,rMCZg,0.013355752092234286,adam,200,149,0.006744791330439628,0.33816028718597746
0.15,0.6026167133520074,173,0.7,5,22,"[0.5448621553884712,0.6026167133520074]",elu,eu2D3,0.003976869510146408,adam,200,47,0.011724663414998407,0.359750024533017
0.15,0.6384405856334069,179,0.7,5,21,"[0.6200501253132832,0.6384405856334069]",elu,Lhu61,0.010596966470043713,adam,200,129,0.004338812076413665,0.3891246474623088
0.15,0.6637701992126426,179,0.7,5,18,"[0.5619047619047619,0.6637701992126426]",elu,ZBgU1,0.007448794133364157,adam,200,141,9.115392855694668e-06,0.39868535575776964
0.15,0.6641823504985944,163,0.7,5,14,"[0.5533834586466165,0.6641823504985944]",elu,wQE0B,0.016964821043565642,adam,200,137,0.009586299659461252,0.35012140357814686
0.15,0.6548111365758424,177,0.7,5,20,"[0.5458646616541353,0.6548111365758424]",relu,c3f2i,0.005353473711990435,adam,200,116,0.007503755738419655,0.36871896669101833
0.15,0.669501658364855,168,0.7,5,17,"[0.574436090225564,0.669501658364855]",elu,y2peH,0.0019204189332471945,adam,200,124,0.001706607293490774,0.3417816436086208
0.15,0.6394097895568484,188,0.7,5,27,"[0.5814536340852131,0.6394097895568484]",elu,OndvC,0.022199744717426088,adam,200,109,0.013871851465898788,0.32077402842741165
0.15,0.7097546568591862,166,0.7,5,12,"[0.5553884711779449,0.7097546568591862]",elu,Bn0Ay,0.008728969197187308,adam,200,55,0.005200610311393751,0.3556560748412917
0.15,0.7417137530918387,175,0.7,5,23,"[0.5448621553884712,0.7417137530918387]",elu,ihimn,0.004627865385460608,adam,200,131,0.010639948407541167,0.331594058406653
0.15,0.6598519675282384,184,0.7,5,10,"[0.6177944862155389,0.6598519675282384]",relu,NN5i9,0.012664775533336515,adam,200,134,0.018591097249781623,0.39962368462465236
0.15,0.6313766802315122,200,0.7,5,16,"[0.5854636591478697,0.6313766802315122]",elu,pc8hd,0.015260217269354,adam,200,121,0.007018854494756513,0.3125073623956283
0.15,0.7333447924624396,191,0.7,5,18,"[0.555889724310777,0.7333447924624396]",elu,Z6M5f,0.0023652879858990002,adam,200,146,0.003724978420942252,0.382019259833199
0.15,0.7012524801587302,124,0.7,5,14,"[0.5508771929824562,0.7012524801587302]",tanh,iXaJB,0.0066766099305654025,adam,200,112,0.014868514809362401,0.39173975827434004
0.15,0.6225902437693316,160,0.7,5,19,"[0.6451127819548872,0.6225902437693316]",elu,B4klI,0.0014884407575965343,SGD,200,105,7.227347530712816e-05,0.3656516356695626
0.15,0.6880229575098596,181,0.7,5,11,"[0.6957393483709273,0.6880229575098596]",relu,dYMQv,0.02571225851685064,adam,200,118,0.011271125288858238,0.3471360749776498
0.15,0.7203796001159084,138,0.7,5,13,"[0.5834586466165413,0.7203796001159084]",elu,nOPwP,0.0107959060638984,adam,200,126,0.020489113137973095,0.37989855989707794
0.15,0.6831318183131765,185,0.7,5,21,"[0.6285714285714287,0.6831318183131765]",elu,t7xDA,0.03552090977352597,adam,200,39,0.017502326282988454,0.3363089208834178
0.15,0.7266677233477737,143,0.7,5,17,"[0.54937343358396,0.7266677233477737]",elu,MjUwb,0.018727103527369636,adam,200,26,0.0022788274510836155,0.36028816019618537
0.15,0.667805553311068,119,0.7,50,15,"[0.5649122807017544,0.667805553311068]",relu,p3Hz5,0.0035924223172988518,adam,200,109,0.025543594363861957,0.3994896257716333
0.15,0.7145947584864498,150,0.7,10,29,"[0.5393483709273182,0.7145947584864498]",elu,d6kqe,0.008970146623401402,adam,200,143,0.008387083315780837,0.3222533827906065
0.15,0.7410140121061474,134,0.7,30,22,"[0.5573934837092731,0.7410140121061474]",elu,L6LbJ,0.005120391857218102,adam,200,148,0.013531742436387606,0.37302904499885564
0.15,0.6677430756378124,170,0.7,50,12,"[0.6220551378446115,0.6677430756378124]",elu,yjsvL,0.026111972967778,adam,200,134,2.76229651385157e-07,0.385150787060833
0.15,0.6112014928965441,165,0.7,70,10,"[0.6215538847117795,0.6112014928965441]",tanh,baY8Q,0.04333597747688774,SGD,200,99,0.00539242473358423,0.39998162081473404
0.15,0.7190759017384405,127,0.7,5,26,"[0.499248120300752,0.7190759017384405]",elu,tK2xc,0.002311017482819357,adam,200,36,0.009740125887782473,0.35300313954572204
0.15,0.6561569321631241,156,0.7,50,24,"[0.5669172932330827,0.6561569321631241]",relu,KNxnw,0.01595887451576347,adam,200,114,0.022637511061572496,0.3014158053858326
0.15,0.7203245613884407,177,0.7,50,16,"[0.5087719298245614,0.7203245613884407]",elu,Zuoxi,0.007225372577457553,adam,200,129,0.012087716648546586,0.3664671775524544
0.15,0.7140561099439775,147,0.7,30,19,"[0.5679197994987468,0.7140561099439775]",elu,EZWED,0.0028600119520107094,adam,200,138,0.0029250329529008964,0.3437747441326429
0.15,0.6661236746737363,161,0.7,50,14,"[0.5528822055137845,0.6661236746737363]",elu,N25Bt,0.0005926135707422374,adam,200,94,0.016130702280167396,0.3286735811397547
0.15,0.6673020056392478,141,0.7,5,21,"[0.5511278195488722,0.6673020056392478]",relu,lM7N8,0.058391960520678445,adam,200,84,0.007464110065990392,0.3788440469919595
0.15,0.691734506302521,130,0.7,50,18,"[0.5428571428571429,0.691734506302521]",elu,xmp6E,0.012382066452466738,adam,200,123,0.00011770007318192242,0.391189152813691
0.15,0.6599057980204467,168,0.7,70,10,"[0.5684210526315789,0.6599057980204467]",elu,Tyxyh,0.029535522064772893,adam,200,102,0.019092459500361723,0.2900896572010153
0.15,0.6363060176926373,136,0.7,10,13,"[0.6466165413533835,0.6363060176926373]",elu,oE1mC,0.0041501857330363216,SGD,200,107,0.005446944457479117,0.3125940114818357
0.15,0.7122626185948555,124,0.7,30,17,"[0.5553884711779448,0.7122626185948555]",tanh,cuUj9,0.020070178519836272,adam,200,117,0.013374032064101671,0.35799658120858074
0.15,0.7099883588492869,145,0.7,50,15,"[0.5639097744360902,0.7099883588492869]",elu,kvpxa,0.005625055704748911,adam,200,91,0.00990371165953699,0.37272073465346645
0.15,0.6858968972204267,152,0.7,50,11,"[0.5102756892230577,0.6858968972204267]",relu,nW8oZ,0.0009071077034307592,adam,200,152,0.003372924191483863,0.3341463523311177
0.15,0.6366844046154224,118,0.7,5,23,"[0.5624060150375939,0.6366844046154224]",elu,e9mRW,0.00980318948956783,adam,200,76,0.017436001566344905,0.3881100871677013
0.15,0.6977818233842903,157,0.7,50,13,"[0.5468671679197995,0.6977818233842903]",elu,VUQXz,0.07785364070169784,adam,200,143,0.02360640650705595,0.35060937196433273
0.15,0.6719643706074627,164,0.7,30,20,"[0.569423558897243,0.6719643706074627]",elu,IAo5A,0.04127475593671657,adam,200,120,0.021099064374713195,0.3996171662026324
0.15,0.7525184502179902,139,0.7,50,12,"[0.5769423558897243,0.7525184502179902]",relu,jrU0J,0.015351913221000664,adam,200,130,0.014987636537193386,0.36477928871080034
0.15,0.6822239138570408,148,0.7,50,11,"[0.5493734335839598,0.6822239138570408]",relu,CMyav,0.007918957293103093,adam,200,114,0.025806193304421028,0.3421954893723807
0.15,0.5746632489938207,173,0.7,5,12,"[0.6245614035087719,0.5746632489938207]",relu,CLxG8,0.004592925956298,SGD,200,126,0.029023007270559464,0.3182484171905803
0.15,0.6517704893976081,139,0.7,70,10,"[0.549874686716792,0.6517704893976081]",relu,eXdRy,0.014427158078879053,adam,200,97,0.016258552260708024,0.3647899348597624
0.15,0.6851128197567826,153,0.7,50,14,"[0.5699248120300753,0.6851128197567826]",relu,Peeks,0.002999746948875132,adam,200,105,0.015067775946302937,0.3267355347640997
0.15,0.7376193955156032,161,0.7,10,16,"[0.5709273182957393,0.7376193955156032]",relu,BJejm,0.011475422688622968,adam,200,109,0.01139154943341869,0.37813567126638087
0.15,0.6649436602846424,145,0.7,30,11,"[0.5528822055137844,0.6649436602846424]",relu,ygBlX,0.006368737147457797,adam,200,121,0.020794430915975878,0.36015624473807284
0.15,0.715144400600429,157,0.7,50,15,"[0.5578947368421053,0.715144400600429]",relu,ee3Pt,0.019301399906908656,adam,200,128,0.006248702568103472,0.3503907463486564
0.15,0.7036326152677856,142,0.7,50,17,"[0.5423558897243108,0.7036326152677856]",relu,EdDL1,0.0015405754496898298,adam,200,116,0.013081620030620494,0.3366628677303042
0.15,0.663212502709143,134,0.7,5,13,"[0.5837092731829574,0.663212502709143]",relu,yY3A4,0.009100932963039722,adam,200,87,0.03142950109379324,0.38504122259288676
0.15,0.7108416756854257,150,0.7,30,19,"[0.6305764411027569,0.7108416756854257]",relu,n0jrW,0.02519288158547189,adam,200,102,3.332563080763774e-05,0.3704299988974759
0.15,0.4790650392618617,169,0.7,50,10,"[0.4711779448621555,0.4790650392618617]",relu,XFhxC,0.0010770964798505218,SGD,200,133,0.009157578117540137,0.3432406371388103
0.15,0.624203406519583,180,0.7,50,30,"[0.624203406519583,0.5508771929824562]",relu,WrVbf,0.0034716106135055523,adam,200,124,0.023088435977609158,0.3018445607761618
0.15,0.7108046855105679,195,0.7,5,12,"[0.5578947368421053,0.7108046855105679]",relu,Mg2o5,0.001905234867445707,adam,200,110,0.01781920499164481,0.39233757389585927
0.15,0.7009668968802096,162,0.7,70,25,"[0.5067669172932331,0.7009668968802096]",relu,gitOv,0.005960944870156658,adam,200,130,0.0026242756085305477,0.35585808908873356
0.15,0.7253727687959615,186,0.7,50,16,"[0.5373433583959899,0.7253727687959615]",relu,emhbz,0.015428775847875185,adam,200,97,0.014814599515649236,0.36617677741520593
0.15,0.6617670501905215,154,0.7,30,20,"[0.5488721804511278,0.6617670501905215]",relu,NXl0x,0.002307517858954348,adam,200,53,0.027603257428443256,0.30999736190363786
0.15,0.7416470934922975,139,0.7,10,28,"[0.5363408521303259,0.7416470934922975]",relu,nEvsl,0.007611260136801569,adam,200,113,0.011210410018135521,0.37638494828825325
0.15,0.7254402121229401,176,0.7,50,18,"[0.5634085213032581,0.7254402121229401]",relu,fVF75,0.010845182099113922,adam,200,62,0.004962458572737053,0.32427535592359485
0.15,0.7254689754689755,150,0.7,50,22,"[0.5398496240601504,0.7254689754689755]",relu,GRHTU,0.029944961548113526,adam,200,118,0.007712190231581941,0.3838049861993761
0.15,0.6430879445294249,131,0.7,5,14,"[0.6383458646616541,0.6430879445294249]",relu,dYajl,0.0036469487753495785,SGD,200,101,0.0015936618304127443,0.3323259700848511
0.15,0.731362749895652,168,0.7,30,10,"[0.5649122807017545,0.731362749895652]",relu,gNcGR,0.004490298630802606,adam,200,90,0.0198295349052516,0.3520775269877811
