train_frac,dropout,activation,trialJobId,layer_1,learning_rate,optimizer,regularization,reward,test_frac,epochs,preweight,intermediate,batch_size,layer_2
0.7,0.1912721904904674,elu,BIwHI,141,0.00017370491142582845,adam,0.08370035148273523,0.9832328586058363,0.15,200,45,"[0.9770833333333332,0.9832328586058363]",30,183
0.7,0.06762427749211013,elu,YYPyu,129,0.0023610350862777983,adam,0.05383366862088858,0.9921360091489809,0.15,200,27,"[0.9699404761904763,0.9921360091489809]",10,167
0.7,0.2599198241703814,elu,A2Ad8,42,0.024906747939005665,adam,0.04805954985458828,0.9742470058031856,0.15,200,22,"[0.8806547619047619,0.9742470058031856]",50,21
0.7,0.23899616723207195,elu,DoxDT,119,0.0016827514731677469,adam,0.06444735527073778,0.9862134028252448,0.15,200,47,"[0.975,0.9862134028252448]",10,178
0.7,0.17658427994281373,relu,zYBQF,178,0.004865802968672812,SGD,0.06870462225071043,0.9616302708181111,0.15,200,65,"[0.9467261904761906,0.9616302708181111]",10,129
0.7,0.27231402055960807,elu,HKzT6,149,0.0009658833583447589,adam,0.04615668110623497,0.9802546024285155,0.15,200,39,"[0.9782738095238095,0.9802546024285155]",30,124
0.7,0.1707260197638434,elu,ni6hm,111,0.012418484957592145,adam,0.02375649237035818,0.9926320072900268,0.15,200,67,"[0.9720238095238095,0.9926320072900268]",10,157
0.7,0.3459610829872751,elu,XgzSg,125,0.0012878506284350378,adam,0.014234205772798656,0.9831747352571151,0.15,200,62,"[0.9705357142857143,0.9831747352571151]",5,193
0.7,0.3290942097205601,elu,bEyit,122,0.0030369246690525723,adam,0.016626474678608165,0.9841041998936737,0.15,200,59,"[0.9690476190476189,0.9841041998936737]",5,188
0.7,0.31354542268921665,elu,nRiUm,127,0.002375317849374304,adam,0.01691135696973532,0.9823858347094925,0.15,200,61,"[0.9696428571428573,0.9823858347094925]",5,182
0.7,0.36902989101006267,elu,TZQ4v,117,0.004167877622736322,adam,0.019007375186643,0.986790450928382,0.15,200,60,"[0.9732142857142858,0.986790450928382]",5,196
0.7,0.35301610250946924,elu,iH6a3,134,0.0019244833018294653,adam,0.011724688186194956,0.9883257572358394,0.15,200,62,"[0.9696428571428571,0.9883257572358394]",5,190
0.7,0.345556430906126,elu,E9w6F,123,0.0033213435508199656,adam,0.021584671832987765,0.9855334030845541,0.15,200,63,"[0.9773809523809526,0.9855334030845541]",5,186
0.7,0.32077603705459484,elu,NiOLF,115,0.006568890353972418,adam,0.014896995667244822,0.9917674258109042,0.15,200,59,"[0.9672619047619048,0.9917674258109042]",5,180
0.7,0.30323501167190403,elu,WLUrN,132,0.0014553389424301903,adam,0.017837796306778564,0.9880107999922242,0.15,200,58,"[0.9696428571428571,0.9880107999922242]",5,174
0.7,0.339009599642398,elu,umwjJ,137,0.0008034633255756975,adam,0.0129820165132398,0.979984462427215,0.15,200,65,"[0.9797619047619047,0.979984462427215]",5,184
0.7,0.3611956572317582,elu,R0KCH,119,0.0020214916551759723,adam,0.00969074475468952,0.9833642998446175,0.15,200,62,"[0.9726190476190476,0.9833642998446175]",5,192
0.7,0.3289739787439174,elu,FFn15,128,0.004310995156952633,adam,0.023118377078757513,0.9889472612011311,0.15,200,64,"[0.9648809523809524,0.9889472612011311]",5,200
0.7,0.35459852013943344,elu,m8JDK,110,0.002695835092899173,adam,0.01925909670382548,0.9890800474562077,0.15,200,61,"[0.9678571428571427,0.9890800474562077]",5,177
0.7,0.3749585130328085,elu,lNZjk,124,0.008138350064017327,adam,0.016178734305670572,0.9846997203698425,0.15,200,64,"[0.9702380952380952,0.9846997203698425]",5,171
0.7,0.30978547353225255,elu,WhYMZ,130,0.001127834221788505,adam,0.013879020622150942,0.9887612459423242,0.15,200,60,"[0.9601190476190476,0.9887612459423242]",5,186
0.7,0.33812395481099344,elu,YjUiU,116,0.005297138123452983,adam,0.021578670817383776,0.9824047449178848,0.15,200,56,"[0.9776785714285715,0.9824047449178848]",5,197
0.7,0.3247635014306507,elu,Setfz,107,0.006200439980946186,adam,0.004262158981284122,0.9734276853750539,0.15,200,57,"[0.9723214285714287,0.9734276853750539]",5,181
0.7,0.3858734039311262,elu,Bq0py,140,0.0005440049457225521,adam,0.01143145951172894,0.9924790254977433,0.15,200,66,"[0.9696428571428571,0.9924790254977433]",5,190
0.7,0.2944460384811593,elu,V4n0p,122,0.0028620707396687433,adam,0.006758602190576205,0.9902742256322818,0.15,200,53,"[0.9741071428571428,0.9902742256322818]",5,177
0.7,0.31751412476533575,elu,zBDka,136,0.0014900230843207275,adam,0.026254739665705892,0.9759046494852122,0.15,200,64,"[0.9681547619047619,0.9759046494852122]",5,172
0.7,0.3553534901647219,elu,fWXIc,126,0.0038187087411968895,adam,0.020707164442643627,0.9934600888710478,0.15,200,63,"[0.9741071428571428,0.9934600888710478]",5,194
0.7,0.34406911200443074,elu,E3sDs,113,0.010184142304960108,adam,0.015616509542652507,0.9799405078352447,0.15,200,50,"[0.9633928571428572,0.9799405078352447]",5,168
0.7,0.33531254715761666,elu,L7xzL,103,0.002091054396598032,adam,0.025058818321045458,0.9858115826382081,0.15,200,66,"[0.9732142857142858,0.9858115826382081]",5,163
0.7,0.369348589143029,elu,IgBL2,132,0.007663755611601523,adam,0.01939722652664083,0.989455192658854,0.15,200,59,"[0.9604166666666666,0.989455192658854]",5,182
0.7,0.30361098146845394,elu,YoggV,119,0.00090864874595182,adam,0.008782066054396881,0.969970291100322,0.15,200,61,"[0.9660714285714287,0.969970291100322]",5,188
0.7,0.15321584609612127,elu,JK0Oz,147,0.000671611730070798,adam,0.017333182146906944,0.9881541292845639,0.15,200,65,"[0.9657738095238095,0.9881541292845639]",5,174
0.7,0.2931683735127039,elu,oXKji,143,0.00046827556706076107,adam,0.00998103929088029,0.969165581064962,0.15,200,49,"[0.9702380952380952,0.969165581064962]",5,178
0.7,0.3611072130141033,elu,shjR2,110,0.005057852955485282,adam,0.012532563813492758,0.9864100619567155,0.15,200,58,"[0.9711309523809524,0.9864100619567155]",5,186
0.7,0.3106326145556956,elu,dbafm,115,0.003538841749813526,adam,0.0023631898182987256,0.971286020015928,0.15,200,68,"[0.9569940476190476,0.971286020015928]",100,200
0.7,0.1850674775898778,elu,jDnJG,136,0.0016159855879871547,adam,0.023301335856274637,0.9873493992285216,0.15,200,55,"[0.9758928571428571,0.9873493992285216]",5,170
0.7,0.28345628407252266,elu,pZyFm,127,0.001117738425795464,adam,0.014273313207769455,0.9860309341127756,0.15,200,63,"[0.9672619047619048,0.9860309341127756]",10,162
0.7,0.32851077317323973,elu,p3mCI,120,0.010224098661465628,adam,0.017579076877808852,0.986246683601982,0.15,200,67,"[0.9767857142857143,0.986246683601982]",70,192
0.7,0.3798362596576105,elu,A1glh,108,0.0026520859022410325,adam,0.028610776662304053,0.9870798834405583,0.15,200,47,"[0.9764880952380952,0.9870798834405583]",5,167
0.7,0.19807212321548306,elu,ZmFs5,131,0.014384640165605946,adam,0.020964355250846608,0.9773693476235238,0.15,200,62,"[0.9675595238095237,0.9773693476235238]",30,181
0.7,0.3500010689919016,elu,XyzEu,123,0.005366571848977236,adam,0.005984587264723402,0.9787271752193007,0.15,200,51,"[0.9720238095238096,0.9787271752193007]",10,197
0.7,0.31752575826204554,elu,By7RC,157,0.007029026334709231,adam,0.025775822835511455,0.9865418090681249,0.15,200,42,"[0.9767857142857143,0.9865418090681249]",50,176
0.7,0.3462186943027313,elu,J6noY,101,0.0003250940730627979,adam,0.013315613466215712,0.9828403317557666,0.15,200,61,"[0.9708333333333334,0.9828403317557666]",10,185
0.7,0.15938090014607062,elu,Q5Z4H,139,0.015623753067126139,adam,0.03203090406998203,0.9854432681393963,0.15,200,57,"[0.9788690476190476,0.9854432681393963]",5,171
0.7,0.3724819983866939,elu,OLBdj,144,0.002101702109929653,adam,0.01930746612300778,0.996271939804912,0.15,200,64,"[0.9699404761904761,0.996271939804912]",10,159
0.7,0.39236693867804423,elu,A2jYm,155,0.0012411056897939491,adam,0.024401414062731254,0.9865295894341642,0.15,200,70,"[0.974702380952381,0.9865295894341642]",10,154
0.7,0.3802625599655655,elu,pwsRY,161,0.0018382395937780204,adam,0.02969000027679785,0.9889441654201381,0.15,200,68,"[0.9720238095238095,0.9889441654201381]",10,159
0.7,0.3852701210678226,elu,QW9hS,145,0.003669962017108297,adam,0.02682296528223357,0.9923809523809524,0.15,200,69,"[0.9648809523809524,0.9923809523809524]",10,147
0.7,0.38833067879095273,elu,XJVyj,150,0.0006327069907220231,adam,0.022232780517080844,0.9834960521896852,0.15,200,66,"[0.9782738095238095,0.9834960521896852]",10,155
0.7,0.3673758979862683,elu,AeiKN,158,0.004396663131040015,adam,0.023210386985428707,0.9795348033455451,0.15,200,69,"[0.9744047619047619,0.9795348033455451]",10,159
0.7,0.3957107098067584,elu,N5lHq,152,0.010216237962365305,adam,0.018539097211163858,0.9915152631460191,0.15,200,67,"[0.9797619047619047,0.9915152631460191]",10,149
0.7,0.39410593290557416,elu,oyckH,146,0.0024826767371092548,adam,0.019234341160303974,0.981418247195481,0.15,200,70,"[0.975,0.981418247195481]",10,152
0.7,0.3724005945190694,elu,dofpa,164,0.00024438162120749826,adam,0.020702650116549717,0.9928956750164181,0.15,200,65,"[0.9681547619047619,0.9928956750164181]",10,163
0.7,0.16407914739717622,elu,vO13X,154,0.000432492447534198,adam,0.030033050727406908,0.9786530816530817,0.15,200,67,"[0.9681547619047619,0.9786530816530817]",10,157
0.7,0.37424680426997065,elu,NJqPH,170,0.0008974917187023186,adam,0.031961204481611556,0.9947044818898366,0.15,200,70,"[0.974702380952381,0.9947044818898366]",10,154
0.7,0.39726420592104816,elu,XrnRc,142,0.006187386120684362,adam,0.016079155642759843,0.9815438968380145,0.15,200,64,"[0.9726190476190476,0.9815438968380145]",10,142
0.7,0.2060915899035183,elu,QSNZ1,150,0.008869437434682265,adam,0.027509390752207475,0.9877411100391515,0.15,200,68,"[0.9723214285714287,0.9877411100391515]",10,146
0.7,0.1795593566096923,tanh,ZQzQt,159,0.003201542943938225,adam,0.01575414883325084,0.9768496570889683,0.15,200,66,"[0.9732142857142858,0.9768496570889683]",10,165
0.7,0.1397976285327099,elu,SH2C1,144,0.019467037291959817,adam,0.007756046105752781,0.9856985110251391,0.15,200,64,"[0.9543154761904763,0.9856985110251391]",10,150
0.7,0.36406665839109825,elu,J5Ed5,148,0.001995485411993894,adam,0.011026853525594332,0.9789548573052409,0.15,200,69,"[0.9693452380952381,0.9789548573052409]",10,161
0.7,0.3997974449050032,elu,COXP4,139,0.012426675462137446,adam,0.024049805708463348,0.9833585704100367,0.15,200,66,"[0.9702380952380952,0.9833585704100367]",10,137
0.7,0.1702671606878249,elu,bCslr,155,0.0014736838715243784,adam,0.0727513411195521,0.9846863876675375,0.15,200,63,"[0.98125,0.9846863876675375]",10,143
0.7,0.2170954759647441,relu,JqJXN,162,0.0044073980235910274,adam,0.02757626300248547,0.9803914925654056,0.15,200,65,"[0.9732142857142858,0.9803914925654056]",10,157
0.7,0.19388233909871225,elu,FPQFc,167,0.007696846388691345,adam,0.07473239562999319,0.9587028151441075,0.15,200,67,"[0.6910714285714287,0.9587028151441075]",10,165
0.7,0.38092872184957455,elu,yzf59,148,0.0007381857080729588,adam,0.013209701877657774,0.9788229297052367,0.15,200,68,"[0.9723214285714284,0.9788229297052367]",10,152
0.7,0.35879000369783104,elu,FA8sk,142,0.01667940580491424,adam,0.025626366256527693,0.9888904874757614,0.15,200,65,"[0.9767857142857143,0.9888904874757614]",10,167
0.7,0.3883659925681512,elu,WgTSI,136,0.002678269914497066,SGD,0.050297211747582116,0.9783684329702498,0.15,200,70,"[0.9732142857142858,0.9783684329702498]",10,162
0.7,0.2283794483734908,elu,vxXEo,153,0.005764811224319661,adam,0.022011209655351045,0.9783452950558214,0.15,200,69,"[0.9821428571428571,0.9783452950558214]",10,145
0.7,0.21052335000953537,elu,uLgCc,133,0.0010004261176793552,adam,0.034415021276253566,0.9835577745417561,0.15,200,63,"[0.96875,0.9835577745417561]",10,159
0.7,0.18508487319428762,tanh,a0wQs,165,0.011592310221223895,adam,0.04307289703943108,0.9318550710093294,0.15,200,66,"[0.7848214285714286,0.9318550710093294]",10,154
0.7,0.1476377367774691,elu,rkg5g,158,3.954634345257953e-06,adam,0.018541145749167976,0.9510030322050783,0.15,200,62,"[0.963095238095238,0.9510030322050783]",10,167
0.7,0.3747127587876345,elu,nxpC5,151,0.003785243735078828,adam,0.038337707695425854,0.9848895575687839,0.15,200,60,"[0.9717261904761905,0.9848895575687839]",10,139
0.7,0.39961652327192004,elu,L2FlI,135,0.008005270426292524,adam,0.03098006435720389,0.9772264453545814,0.15,200,68,"[0.9755952380952382,0.9772264453545814]",10,148
0.7,0.2339712295909214,elu,njmeS,145,0.001262604525829634,adam,0.08122233507230266,0.9786421435162854,0.15,200,69,"[0.9776785714285715,0.9786421435162854]",10,160
0.7,0.358819039515421,relu,IomQt,172,0.024286448866749813,adam,0.07764928462302523,0.6825000319927724,0.15,200,64,"[0.5,0.6825000319927724]",10,172
0.7,0.1309360294387825,elu,L59PJ,129,0.001901347699403799,adam,0.003555126765835302,0.9761879310620729,0.15,200,67,"[0.9717261904761905,0.9761879310620729]",10,155
0.7,0.20047114968586235,elu,pzbJo,139,0.019235998634366768,adam,0.016084964743272447,0.9935654761904763,0.15,200,62,"[0.9663690476190474,0.9935654761904763]",10,164
0.7,0.16649311195273678,elu,e8gSZ,141,0.004850566261414562,SGD,0.020209074720804503,0.9870972886762359,0.15,200,64,"[0.974702380952381,0.9870972886762359]",10,136
0.7,0.15654398468972613,elu,CNRSA,147,0.0003800258660211169,adam,0.052057186345948706,0.9725518572452211,0.15,200,66,"[0.9755952380952382,0.9725518572452211]",10,174
0.7,0.2205674442050211,elu,mv9ok,161,0.003131437324802804,adam,0.011003805555120979,0.9876629072681704,0.15,200,41,"[0.9755952380952382,0.9876629072681704]",10,151
0.7,0.19298150622982344,elu,tqoHr,93,0.002408191373793834,adam,0.05749932313799305,0.9922433606195714,0.15,200,44,"[0.9791666666666667,0.9922433606195714]",10,142
0.7,0.3705375611512858,tanh,osVs8,133,0.006429671451308915,adam,0.05475199555698695,0.9863443704782379,0.15,200,65,"[0.9791666666666667,0.9863443704782379]",30,168
0.7,0.2459335157583972,elu,IG6ME,154,0.013912130584262734,adam,0.06677834557085577,0.9211210193216983,0.15,200,67,"[0.7779761904761904,0.9211210193216983]",10,158
0.7,0.2771841727001358,elu,S84aQ,143,0.0005864889237526331,adam,0.02796691562437723,0.9787011494252873,0.15,200,60,"[0.975297619047619,0.9787011494252873]",100,163
0.7,0.2867601317460691,elu,pMCnJ,139,0.008588959046637826,adam,0.008268954435777284,0.9837246921453653,0.15,200,69,"[0.9638392857142858,0.9837246921453653]",10,169
0.7,0.17639600849533876,elu,XwQKV,98,0.010715130042767152,adam,0.032944373475335534,0.989487099930559,0.15,200,61,"[0.9633928571428572,0.989487099930559]",10,146
0.7,0.34135209437734204,relu,oM3RL,157,0.0014548460640848536,adam,0.015049428347368027,0.9731896416704207,0.15,200,63,"[0.9577380952380953,0.9731896416704207]",70,172
0.7,0.35075677368801733,elu,mw6Z0,129,0.0031203437151465824,adam,0.06991119927497624,0.9881988447777921,0.15,200,65,"[0.9806547619047619,0.9881988447777921]",30,133
0.7,0.20636840939417098,elu,kg0ZS,169,0.026660984878453788,SGD,0.023730296341245207,0.9703442334426317,0.15,200,68,"[0.9767857142857143,0.9703442334426317]",10,82
0.7,0.14346008593950824,elu,J6atf,149,0.003988103818682939,adam,0.04568043088451825,0.9815933479320208,0.15,200,70,"[0.9752976190476191,0.9815933479320208]",10,150
0.7,0.11909451957276998,elu,IK0B0,125,0.000835560752830639,adam,0.03676414559471049,0.9847922921601306,0.15,200,43,"[0.9702380952380952,0.9847922921601306]",50,108
0.7,0.38275008289200224,elu,oC4OR,175,2.0275534290381853e-06,adam,0.0049064431433217745,0.9083565116278285,0.15,200,15,"[0.8752976190476192,0.9083565116278285]",10,155
0.7,0.364910884806873,elu,mc9MT,113,0.001803209503386858,adam,0.062488424566609954,0.9877000748361582,0.15,200,63,"[0.9779761904761906,0.9877000748361582]",30,176
0.7,0.2517589490402707,tanh,Ny7Wl,105,9.045390876034483e-05,adam,0.07599862088791155,0.9762440191387558,0.15,200,46,"[0.9761904761904763,0.9762440191387558]",10,159
0.7,0.1833956356559464,elu,AssGY,133,0.005589606040314227,adam,0.012725149626426496,0.9888411123883678,0.15,200,66,"[0.9726190476190476,0.9888411123883678]",100,166
0.7,0.2992599769349157,elu,A28FP,137,0.019052455034698018,adam,0.04894408207180366,0.980599686977396,0.15,200,62,"[0.9717261904761905,0.980599686977396]",10,162
0.7,0.33130792429628103,elu,HFOaw,121,0.0002887581722457463,adam,0.024756966953827522,0.9824600799335854,0.15,200,67,"[0.9732142857142858,0.9824600799335854]",10,170
0.7,0.26457972021617193,elu,hjuMr,145,0.03341001695547499,adam,0.04054112661643814,0.9705595333459109,0.15,200,23,"[0.9696428571428571,0.9705595333459109]",30,179
0.7,0.23716477277440162,relu,epnAu,164,0.0010665078725993502,adam,0.022158510872404617,0.9835508116395367,0.15,200,65,"[0.9663690476190476,0.9835508116395367]",70,144
0.7,0.3221736896229108,elu,PaEFi,152,0.0004896127403219689,SGD,0.017606243949707376,0.9141592304070112,0.15,200,29,"[0.9291666666666668,0.9141592304070112]",10,126
0.7,0.19344553468789924,elu,dCTlp,118,0.007309011558419345,adam,0.02904684970178608,0.9795915926179084,0.15,200,34,"[0.9732142857142856,0.9795915926179084]",10,152
0.7,0.2188737817385057,elu,BycGS,127,0.01433479822277398,adam,0.07245564475425863,0.977432889943995,0.15,200,70,"[0.9803571428571429,0.977432889943995]",50,141
0.7,0.35596877090971557,elu,bdPhD,102,0.0024059999898325135,adam,0.0201950180769313,0.9834409888357257,0.15,200,59,"[0.9714285714285713,0.9834409888357257]",10,156
0.7,0.33809865192400934,elu,r2DWH,108,0.004889161242953178,adam,0.04340509645844283,0.9840083997670132,0.15,200,32,"[0.9776785714285714,0.9840083997670132]",30,175
0.7,0.16454014268325518,elu,TINPi,94,0.010148092692135405,adam,0.034853276890658,0.9844405829733599,0.15,200,68,"[0.9666666666666666,0.9844405829733599]",10,164
0.7,0.13534875453139875,tanh,Lc3yf,112,0.001326631035727596,adam,0.05888610102438198,0.974237659270554,0.15,200,45,"[0.9797619047619047,0.974237659270554]",100,135
0.7,0.30977170914244806,elu,eCvDC,135,0.0036901372710129486,adam,0.05594714954279554,0.9769179206250145,0.15,200,60,"[0.9732142857142858,0.9769179206250145]",10,69
0.7,0.3779233820127232,elu,iNIKZ,156,0.04123279946333584,adam,0.00938889747013237,0.9828630509275671,0.15,200,64,"[0.9693452380952381,0.9828630509275671]",70,149
0.7,0.15587880074763297,elu,y0Jxb,143,0.00589174709654743,adam,0.014379083675514926,0.9929968738761806,0.15,200,35,"[0.9669642857142857,0.9929968738761806]",10,160
0.7,0.29354373956854574,elu,YtXma,130,0.4750704253228285,adam,0.07944511313037052,0.6779225391029006,0.15,200,61,"[0.5071428571428571,0.6779225391029006]",30,170
0.7,0.38869221452003516,relu,ICNmS,117,0.0021066453135214153,SGD,0.04744182220817184,0.9372986601179166,0.15,200,40,"[0.9157738095238095,0.9372986601179166]",10,131
0.7,0.22710452051464938,elu,Q27Yk,182,0.0002001011609040134,adam,0.05179230671177789,0.9858818391790528,0.15,200,37,"[0.975297619047619,0.9858818391790528]",50,175
0.7,0.27301942925601613,elu,cVkDI,124,1.020200834933907e-06,adam,0.061437154330722984,0.7485200424528733,0.15,200,67,"[0.7598214285714285,0.7485200424528733]",10,116
0.7,0.36772580830489365,elu,ZVyQf,140,0.012237414147474942,adam,0.025777020601073435,0.9822647128542783,0.15,200,20,"[0.9705357142857143,0.9822647128542783]",10,181
0.7,0.25671995990830565,elu,llZQy,10,0.022821665752656796,adam,0.01799407730618721,0.9812184219115506,0.15,200,64,"[0.9672619047619048,0.9812184219115506]",30,156
0.7,0.20976013210843164,elu,IsI0h,97,1.8307145286288814e-05,adam,0.07417774070018675,0.9508007305461474,0.15,200,69,"[0.9690476190476189,0.9508007305461474]",10,166
0.7,0.35023770572692087,elu,dbwWy,160,0.0030108977702584215,adam,0.030565605379897526,0.9646104721619595,0.15,200,48,"[0.9690476190476189,0.9646104721619595]",100,178
0.7,0.17364097127954842,elu,ukLYF,150,0.007800586307975096,adam,0.0065695363488931305,0.978438869491501,0.15,200,26,"[0.9735119047619047,0.978438869491501]",10,138
0.7,0.3331447880320211,tanh,RcMbl,104,0.000772400543012675,adam,0.08568630227515567,0.9874572795625427,0.15,200,58,"[0.98125,0.9874572795625427]",10,144
0.7,0.11388334422748345,elu,k1HW3,131,0.0016060261148507816,adam,0.06432439412209792,0.9806130731070587,0.15,200,70,"[0.9791666666666667,0.9806130731070587]",10,162
0.7,0.2842816347729337,elu,T36dj,122,0.01570492347745524,adam,0.011669131295951827,0.986091979468289,0.15,200,63,"[0.9639880952380953,0.986091979468289]",30,173
0.7,0.3039486261831107,elu,FKXlZ,90,0.004274336238614102,SGD,0.001541724842470362,0.9384016167360036,0.15,200,65,"[0.9297619047619048,0.9384016167360036]",70,151
0.7,0.32310176905499144,elu,oARhq,109,0.007151414862850621,adam,0.06698354472547761,0.9877095418493294,0.15,200,66,"[0.9794642857142858,0.9877095418493294]",10,183
0.7,0.18661186537022814,relu,EPf2J,136,0.0011684977896944124,adam,0.03846218205159833,0.9865796242912948,0.15,200,68,"[0.9741071428571427,0.9865796242912948]",50,170
0.7,0.3424023696441234,elu,wdjOc,114,0.00937065651399597,adam,0.0708909542444292,0.969664680907399,0.15,200,41,"[0.7869047619047619,0.969664680907399]",10,95
0.7,0.19654731113350046,elu,GRd0Q,84,0.00014396567627436484,adam,0.022163413074307376,0.9886163219731637,0.15,200,62,"[0.9717261904761905,0.9886163219731637]",30,158
0.7,0.24219050436278247,elu,sViPV,147,0.028816557597396156,adam,0.053945282164462295,0.985699281543068,0.15,200,47,"[0.7470238095238095,0.985699281543068]",10,154
0.7,0.3150845786334633,elu,O8VlJ,101,0.0005855410513460431,adam,0.04462181764732226,0.970091202138533,0.15,200,28,"[0.9755952380952382,0.970091202138533]",100,147
0.7,0.39941581517462343,elu,RLtEI,127,0.0022799204134260577,adam,0.020178663315220797,0.9833238493962178,0.15,200,39,"[0.9666666666666666,0.9833238493962178]",10,168
0.7,0.3643170273685883,tanh,PxJbH,141,0.0031310981401329145,adam,0.016098616627297228,0.9926603095150327,0.15,200,44,"[0.9708333333333332,0.9926603095150327]",10,188
0.7,0.1448644660002251,elu,cB8ka,119,0.0003647245385874735,adam,0.07792693628018554,0.9872859829199093,0.15,200,24,"[0.9752976190476191,0.9872859829199093]",70,49
0.7,0.20302407529175917,elu,S3ZLk,151,0.004910073530064072,adam,0.08307221121245312,0.9896616557278989,0.15,200,59,"[0.9854166666666668,0.9896616557278989]",30,178
0.7,0.12655597858262777,elu,tFud0,111,0.012483329537000347,SGD,0.013919925454074493,0.970925197407956,0.15,200,69,"[0.9797619047619047,0.970925197407956]",10,162
0.7,0.22393976462021195,elu,FcUDy,106,0.006505157917021077,adam,0.06895661117453751,0.9895168631971547,0.15,200,18,"[0.9732142857142858,0.9895168631971547]",50,166
0.7,0.16873925522392538,elu,cZPBI,167,0.01792077596452105,adam,0.0419637744906217,0.9896645709100337,0.15,200,62,"[0.9729166666666668,0.9896645709100337]",10,140
0.7,0.3538211525995262,relu,Xp3Z8,163,0.0017636200608536388,adam,0.032900782979289236,0.9713785492946567,0.15,200,66,"[0.975,0.9713785492946567]",10,174
0.7,0.37787652367778796,elu,HlFzb,132,0.049798236529521034,adam,0.058550314135519844,0.9736176500494341,0.15,200,51,"[0.9574404761904761,0.9736176500494341]",30,129
0.7,0.3997941665288655,elu,kgG9u,116,1.3793663624361528e-05,adam,0.009867651649569178,0.9870367714550881,0.15,200,67,"[0.9675595238095237,0.9870367714550881]",10,183
0.7,0.26978489261204136,elu,cgE8x,157,0.0010413421025868793,adam,0.05026827505708421,0.9640082630547747,0.15,200,43,"[0.9747023809523808,0.9640082630547747]",100,120
0.7,0.23413071079154685,elu,Tl4uJ,171,0.009176875584641397,adam,0.025424227160388557,0.9793859814225947,0.15,200,63,"[0.9678571428571429,0.9793859814225947]",10,192
0.7,0.17839768773601583,elu,ix0N7,145,0.004034815331656019,adam,0.018528852480227804,0.9841608566871726,0.15,200,54,"[0.9654761904761905,0.9841608566871726]",10,147
0.7,0.34663094292892044,tanh,TwBci,126,0.0007357164032491734,adam,0.027072606547252083,0.9909049773755656,0.15,200,60,"[0.9735119047619047,0.9909049773755656]",70,160
0.7,0.15431427569012582,elu,oq6k7,138,0.06658860508945937,adam,0.06501228404713476,0.9844639066132581,0.15,200,61,"[0.7199404761904763,0.9844639066132581]",30,153
0.7,0.38736744660128286,elu,kkSJ5,97,0.0025951774556269426,SGD,0.035917758495500426,0.9812289893093789,0.15,200,36,"[0.9773809523809524,0.9812289893093789]",10,172
0.7,0.2984974782362593,elu,GXjGj,130,0.019918939955133323,adam,0.02880439717420695,0.9960871453282714,0.15,200,13,"[0.9788690476190476,0.9960871453282714]",50,178
0.7,0.27016314260599195,elu,rX4Md,142,0.13355571554200135,adam,0.030054393309593988,0.8839348412547802,0.15,200,13,"[0.793452380952381,0.8839348412547802]",50,189
0.7,0.26078291000707055,elu,itC9K,136,0.10637825190918362,adam,0.03214216256500694,0.9814546518658771,0.15,200,15,"[0.725297619047619,0.9814546518658771]",50,185
0.7,0.2771514759701448,relu,h8YX7,154,0.07967923528457578,adam,0.026985718628225117,0.9715145631540093,0.15,200,11,"[0.9367559523809523,0.9715145631540093]",50,194
0.7,0.24951244488132412,elu,ZvzsW,150,0.035486945800289556,adam,0.02837982465810195,0.9769770180799593,0.15,200,49,"[0.9779761904761906,0.9769770180799593]",50,180
0.7,0.25835822265750763,elu,B4C3o,145,0.027376271185550104,adam,0.03396293125998467,0.9832540324308573,0.15,200,13,"[0.9767857142857143,0.9832540324308573]",50,200
0.7,0.27968541602571517,elu,Y8OXd,134,0.05399720187311931,adam,0.02877028743770657,0.9965273369523941,0.15,200,11,"[0.9595238095238094,0.9965273369523941]",50,187
0.7,0.25407670980537644,elu,fuhad,139,0.13205778680155597,adam,0.02390006331231153,0.9665082907338046,0.15,200,17,"[0.9398809523809524,0.9665082907338046]",50,193
0.7,0.27922685769039857,elu,ntpRd,149,0.07233044801115497,adam,0.023462483066529538,0.9845528013053413,0.15,200,15,"[0.9678571428571429,0.9845528013053413]",50,197
0.7,0.24579877988405202,tanh,Sxa5J,158,0.35644500927500655,adam,0.030729766530286893,0.759592279322794,0.15,200,47,"[0.44419642857142855,0.759592279322794]",50,198
0.7,0.263919519550597,elu,bvUK3,153,0.14591885081226444,SGD,0.02643036795228738,0.9692606134574234,0.15,200,16,"[0.9767857142857143,0.9692606134574234]",50,189
0.7,0.2380289295292769,elu,rNtYx,147,0.03823582012705198,adam,0.031368064710001045,0.9920620662279196,0.15,200,11,"[0.9684523809523811,0.9920620662279196]",50,195
0.7,0.2658207520313362,elu,q2ZkJ,134,0.07788916326193603,adam,0.021562709230074372,0.945537523678319,0.15,200,14,"[0.7889880952380953,0.945537523678319]",50,190
0.7,0.25009982587652585,elu,qOGX9,142,0.1585749467174333,adam,0.0348387316710754,0.9743173441625453,0.15,200,46,"[0.8491071428571428,0.9743173441625453]",50,186
0.7,0.2891360634685974,elu,YalLM,134,0.05465594060276453,adam,0.024687655714760517,0.9909708504903014,0.15,200,19,"[0.9717261904761905,0.9909708504903014]",50,192
0.7,0.2726602223367704,relu,Rw48S,161,0.28413157993205873,adam,0.028374734168794526,0.841565654508385,0.15,200,45,"[0.48601190476190476,0.841565654508385]",50,184
