,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,preweight,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
GzqQ9,0.0570619187597959,10.0,0.22901893723262048,adam,tanh,0.04542621668992998,97.0,108.0,0.7,0.15,200.0,14.0,0.828375207136275,0.12047715953553935,0.49523809523809526,0.04848907584384832
qtfHD,0.19079461803009057,100.0,0.265084497184629,SGD,relu,0.06741054610822898,188.0,156.0,0.7,0.15,200.0,13.0,0.6779864746186274,0.15995888350418302,0.7023809523809523,0.14565708494459795
QihtT,0.03658938596400683,100.0,0.282127556559239,SGD,elu,0.07052037883171919,98.0,89.0,0.7,0.15,200.0,10.0,0.7627714826911338,0.11336516593674818,0.7866071428571428,0.10857222809333851
Ac8f7,0.0019009130859524203,50.0,0.3982928661733241,SGD,tanh,0.08657783229936428,104.0,43.0,0.7,0.15,200.0,42.0,0.41891651205936914,0.15626779944299632,0.5374999999999999,0.15379851243202533
otsrp,0.006650696130901766,70.0,0.0346892036090412,SGD,tanh,0.035001082883347356,71.0,65.0,0.7,0.15,200.0,42.0,0.6198070802228327,0.2011409782004059,0.675595238095238,0.2142898478437298
aXZBd,5.718676902397809e-06,50.0,0.3436513700114413,adam,tanh,0.05584079945205122,43.0,50.0,0.7,0.15,200.0,62.0,0.43698370173062917,0.15369099087277246,0.4988095238095238,0.15855694914587937
cjnPo,0.008275178575987188,10.0,0.31048434278082926,adam,elu,0.06012514812651041,163.0,98.0,0.7,0.15,200.0,34.0,0.8104364735952221,0.15507957578906797,0.5979166666666667,0.12786851782778247
lSpsh,3.2630598875525035e-05,100.0,0.2574540127547836,SGD,tanh,0.004438770585277962,112.0,73.0,0.7,0.15,200.0,21.0,0.4251183015502429,0.16701715051010385,0.4398809523809524,0.13884367177780832
PaAtM,7.387125617998878e-06,10.0,0.25537171075407755,adam,elu,0.08544702439326,136.0,133.0,0.7,0.15,200.0,45.0,0.6699716563776297,0.18183517276981223,0.7273809523809522,0.184750245091108
papJr,0.0006966773835202318,100.0,0.13349068081395093,adam,relu,0.08603098036680834,81.0,107.0,0.7,0.15,200.0,33.0,0.6550602796674225,0.15828493296688742,0.6732142857142857,0.17350858650751763
dwCNE,7.959183741480901e-05,100.0,0.0506202841538626,adam,relu,0.0008233646666027883,47.0,15.0,0.7,0.15,200.0,10.0,0.7785614353049268,0.11817490844225298,0.7744047619047619,0.10007968763715752
Cd9on,7.656071521625388e-05,30.0,0.1371475075518828,adam,relu,0.018416062714958926,104.0,40.0,0.7,0.15,200.0,20.0,0.7544903467297084,0.17543785722141786,0.7404761904761904,0.13672866521383312
Ig2So,2.835085151193002e-05,30.0,0.08945340649610595,adam,relu,0.06888839549259755,143.0,12.0,0.7,0.15,200.0,25.0,0.5941680628520856,0.18026579891992475,0.5952380952380952,0.15328970097923683
PjnKL,0.001132746724001074,5.0,0.05005885117921163,adam,tanh,0.02598908088687384,73.0,96.0,0.7,0.15,200.0,52.0,0.8563237131647995,0.11375866367273996,0.7782738095238095,0.11758965858493868
sYcY9,0.004727042119991416,100.0,0.1700060792947972,SGD,tanh,0.09187481674134551,164.0,105.0,0.7,0.15,200.0,15.0,-1,-1,-1,-1
h8hCA,0.0005691809986511168,5.0,0.2938465719590035,adam,elu,0.08016672692987248,65.0,108.0,0.7,0.15,200.0,39.0,0.8114226178796022,0.11964742105595674,0.7318452380952382,0.15761141588846714
h5WJo,0.20408764025267195,70.0,0.39395777360850637,adam,elu,0.06298893790079878,187.0,148.0,0.7,0.15,200.0,51.0,0.8258535560361746,0.14674328440045215,0.6291666666666667,0.1592092225048921
ibzZE,0.3041927001858842,50.0,0.060053293270126144,SGD,tanh,0.04199999312465026,63.0,15.0,0.7,0.15,200.0,28.0,0.8233134223161975,0.09693093418774033,0.8410714285714285,0.043419752916278295
dDDyd,0.022606139162991406,100.0,0.23123075989267794,SGD,relu,0.052924110200260194,52.0,23.0,0.7,0.15,200.0,45.0,0.6250462962962964,0.1291970448561356,0.6255952380952381,0.14393073770475792
nL0DI,0.003935757757211,30.0,0.37772707864259475,adam,tanh,0.04489162367049979,148.0,46.0,0.7,0.15,200.0,53.0,0.9089798980955319,0.028933341465525345,0.8196428571428571,0.08988095238095238
LmFMs,1.442647629686955e-06,100.0,0.366706387113182,SGD,tanh,0.01010144542985757,177.0,107.0,0.7,0.15,200.0,68.0,0.4580433304709769,0.12007931514362725,0.5184523809523809,0.15814637189423808
lc8zq,2.5262299553753835e-05,70.0,0.25947189813959654,adam,elu,0.012872637337086735,158.0,23.0,0.7,0.15,200.0,27.0,-1,-1,-1,-1
MB1dM,0.00022935547534289012,100.0,0.35890498451418135,SGD,tanh,0.015608093618512887,183.0,63.0,0.7,0.15,200.0,19.0,-1,-1,-1,-1
rSyS1,3.2070022603699748e-06,10.0,0.2880286247175147,adam,relu,0.09552635751038108,174.0,99.0,0.7,0.15,200.0,35.0,-1,-1,-1,-1
t9cxA,0.0010686527614134488,5.0,0.0008921625800384803,adam,relu,0.04363864369146693,11.0,146.0,0.7,0.15,200.0,14.0,-1,-1,-1,-1
QtNfh,0.003800136927934348,30.0,0.0620706061989504,SGD,relu,0.08136631167297433,87.0,149.0,0.7,0.15,200.0,65.0,-1,-1,-1,-1
CF7jL,0.14759549541587946,10.0,0.2637966811016936,SGD,tanh,0.0327738774784609,153.0,182.0,0.7,0.15,200.0,37.0,-1,-1,-1,-1
qZrmw,0.024053591008154372,50.0,0.3610248057097193,adam,tanh,0.08178114430783769,180.0,138.0,0.7,0.15,200.0,51.0,-1,-1,-1,-1
mgSTE,2.049184551981815e-06,5.0,0.018426776835296012,SGD,tanh,0.06361833620819073,162.0,133.0,0.7,0.15,200.0,29.0,-1,-1,-1,-1
nF8vn,0.00030422375815908397,70.0,0.06074896819634761,SGD,tanh,0.025637250931622415,90.0,144.0,0.7,0.15,200.0,40.0,-1,-1,-1,-1
MXbLC,0.0013747060130889894,70.0,0.14648232866343047,adam,tanh,0.09732733040616781,127.0,113.0,0.7,0.15,200.0,43.0,-1,-1,-1,-1
KsqCh,1.1245630538929554e-05,50.0,0.07036762510912853,adam,tanh,0.017726271439068308,73.0,174.0,0.7,0.15,200.0,24.0,-1,-1,-1,-1
Q3Rxr,0.026125823025414566,50.0,0.018460667676124178,adam,elu,0.0294737690710988,107.0,83.0,0.7,0.15,200.0,22.0,-1,-1,-1,-1
EvQFI,0.033856300606194635,50.0,0.29269813339123474,SGD,tanh,0.08809759393910553,62.0,66.0,0.7,0.15,200.0,11.0,-1,-1,-1,-1
TEXRM,0.19120118383086723,50.0,0.011208960477401365,SGD,relu,0.06844989817453878,105.0,65.0,0.7,0.15,200.0,35.0,-1,-1,-1,-1
jPhTf,0.045662672919595644,50.0,0.2066236586238469,SGD,relu,0.0628445729865995,25.0,79.0,0.7,0.15,200.0,47.0,-1,-1,-1,-1
ZlHym,1.1146991050904713e-06,100.0,0.297841170202494,SGD,relu,0.039717418326672894,131.0,93.0,0.7,0.15,200.0,60.0,-1,-1,-1,-1
Lieaw,0.0002600588889123247,30.0,0.17582757151592912,SGD,elu,0.08525590965434418,54.0,152.0,0.7,0.15,200.0,25.0,-1,-1,-1,-1
uVi5E,1.359580413106689e-05,10.0,0.07080578415890902,SGD,tanh,0.059481941779955576,85.0,30.0,0.7,0.15,200.0,40.0,-1,-1,-1,-1
Q1YUy,5.012269273691946e-05,100.0,0.06175483123261758,SGD,elu,0.056865251953731925,165.0,114.0,0.7,0.15,200.0,43.0,-1,-1,-1,-1
u56oE,0.03930766032508854,30.0,0.0003692552534269922,adam,elu,0.014416814130483803,98.0,166.0,0.7,0.15,200.0,37.0,-1,-1,-1,-1
iuhzV,0.0011480976490035075,30.0,0.225510238294071,adam,relu,0.046010632972639014,10.0,75.0,0.7,0.15,200.0,18.0,-1,-1,-1,-1
kABOR,2.2179206753715134e-06,70.0,0.371994304143869,adam,relu,0.008829112132563533,144.0,115.0,0.7,0.15,200.0,60.0,-1,-1,-1,-1
D3jOk,0.30267002454750264,100.0,0.3022824853230451,adam,relu,0.06339807306569065,48.0,100.0,0.7,0.15,200.0,14.0,-1,-1,-1,-1
kginR,1.0182833125994112e-05,70.0,0.12702841158038738,adam,relu,0.0926580346948982,154.0,61.0,0.7,0.15,200.0,53.0,-1,-1,-1,-1
xjNQb,0.25469819233869373,10.0,0.2164641287526674,SGD,elu,0.03536632999216419,100.0,52.0,0.7,0.15,200.0,20.0,-1,-1,-1,-1
ZlCJd,0.00010610850307125247,10.0,0.15830242354508833,SGD,tanh,0.06270835795908486,179.0,168.0,0.7,0.15,200.0,22.0,-1,-1,-1,-1
VLtkJ,2.0879933403850656e-06,50.0,0.043032439308958774,adam,relu,0.09846188569396805,185.0,175.0,0.7,0.15,200.0,29.0,-1,-1,-1,-1
dlB4a,3.6528817605899548e-06,5.0,0.3351845518270222,SGD,relu,0.09982715669941877,29.0,85.0,0.7,0.15,200.0,30.0,-1,-1,-1,-1
r9Qa6,0.11635822881222567,10.0,0.36937683884965383,adam,relu,0.08638138054243157,164.0,103.0,0.7,0.15,200.0,54.0,-1,-1,-1,-1
rBoE6,7.868977073335228e-05,100.0,0.2559401152075553,adam,tanh,0.07206480460688737,193.0,73.0,0.7,0.15,200.0,22.0,-1,-1,-1,-1
m0wSf,0.44209965935683065,100.0,0.16060081237295157,SGD,elu,0.031304521284802156,106.0,98.0,0.7,0.15,200.0,14.0,-1,-1,-1,-1
Jxlwb,0.1182255697898768,50.0,0.3706703495818795,adam,elu,0.02259355474317314,49.0,70.0,0.7,0.15,200.0,58.0,-1,-1,-1,-1
dn67D,0.0013581028657461394,70.0,0.3233250312883038,adam,elu,0.01013478585005957,184.0,68.0,0.7,0.15,200.0,46.0,-1,-1,-1,-1
npRO8,0.35598286388999884,10.0,0.03434672954645262,SGD,elu,0.030222143853736762,125.0,106.0,0.7,0.15,200.0,65.0,-1,-1,-1,-1
qj2Qx,0.0004860529530172045,30.0,0.09435167969618999,adam,relu,0.03556350609155323,29.0,110.0,0.7,0.15,200.0,31.0,-1,-1,-1,-1
rR2ca,5.238617557321834e-05,5.0,0.34165125443014865,SGD,relu,0.06042044961808377,176.0,159.0,0.7,0.15,200.0,54.0,-1,-1,-1,-1
ntcoS,9.250950947845348e-05,70.0,0.2315669767976506,adam,elu,0.01893825963613485,19.0,54.0,0.7,0.15,200.0,27.0,-1,-1,-1,-1
EKzcO,0.0008737482839671761,5.0,0.3242749275387886,SGD,relu,0.09621009546328714,18.0,123.0,0.7,0.15,200.0,37.0,-1,-1,-1,-1
E2GHT,0.0028807246747192265,30.0,0.13859059243636446,adam,relu,0.03171498517728968,159.0,189.0,0.7,0.15,200.0,65.0,-1,-1,-1,-1
GR6Nm,0.0010879430078716947,100.0,0.16612268827466048,SGD,elu,0.0030046135212978943,124.0,175.0,0.7,0.15,200.0,59.0,-1,-1,-1,-1
ybV3N,0.03128718680311692,30.0,0.21476137928710057,adam,elu,0.08378427978341728,42.0,184.0,0.7,0.15,200.0,61.0,-1,-1,-1,-1
XRb1n,0.0007903966555324546,70.0,0.12147179186556448,adam,elu,0.05889314429221805,49.0,20.0,0.7,0.15,200.0,26.0,-1,-1,-1,-1
u9pSd,0.004053986632105849,70.0,0.33163737192022674,adam,tanh,0.027170763514622966,129.0,88.0,0.7,0.15,200.0,12.0,-1,-1,-1,-1
SfMWH,0.07418273364281656,100.0,0.1522630535447622,SGD,tanh,0.06133267388455563,197.0,140.0,0.7,0.15,200.0,35.0,-1,-1,-1,-1
vPIem,0.002375107832734049,70.0,0.05202009757848019,SGD,tanh,0.030345139715669857,18.0,131.0,0.7,0.15,200.0,62.0,-1,-1,-1,-1
GGOH8,0.00262472724908731,100.0,0.3897804701901741,adam,relu,0.07885082308347172,176.0,58.0,0.7,0.15,200.0,27.0,-1,-1,-1,-1
oavUf,0.0022780543843904954,50.0,0.05350149427691178,SGD,relu,0.0957882773905839,169.0,49.0,0.7,0.15,200.0,42.0,-1,-1,-1,-1
Ut9Ec,0.0001241820217300347,100.0,0.3311513491902187,SGD,relu,0.009503950934240002,168.0,61.0,0.7,0.15,200.0,10.0,-1,-1,-1,-1
BPu8F,0.20623792032669855,100.0,0.023739581941831435,SGD,relu,0.06523907508102587,70.0,199.0,0.7,0.15,200.0,42.0,-1,-1,-1,-1
cctZv,0.24394201334977067,10.0,0.18721275682950395,SGD,tanh,0.08026129126578294,115.0,146.0,0.7,0.15,200.0,49.0,-1,-1,-1,-1
OZ1E1,4.515090135556138e-06,10.0,0.13043473095517263,adam,relu,0.09608914571311564,191.0,84.0,0.7,0.15,200.0,56.0,-1,-1,-1,-1
igbdP,0.002497085287177104,50.0,0.27132721026463774,adam,elu,0.05016255865188653,128.0,95.0,0.7,0.15,200.0,23.0,-1,-1,-1,-1
zLWO1,1.5660639776109236e-05,10.0,0.0028644581477454967,SGD,relu,0.08414200072216943,84.0,92.0,0.7,0.15,200.0,29.0,-1,-1,-1,-1
gQ0bI,0.0004355351783938854,100.0,0.009112225736872093,SGD,relu,0.03545160088646343,153.0,178.0,0.7,0.15,200.0,54.0,-1,-1,-1,-1
wGwBv,0.00020687931368047643,5.0,0.28861540198090946,SGD,relu,0.09731693262651492,30.0,53.0,0.7,0.15,200.0,65.0,-1,-1,-1,-1
Km5Pu,0.004941849146578987,100.0,0.18104015354552622,adam,relu,0.011235010377197041,200.0,170.0,0.7,0.15,200.0,29.0,-1,-1,-1,-1
z8P9P,0.006568781670173093,5.0,0.3749220982332786,adam,elu,0.046765333490662024,91.0,161.0,0.7,0.15,200.0,30.0,-1,-1,-1,-1
dCydZ,5.683333589688548e-06,10.0,0.3648164161804571,adam,relu,0.05055404736298215,110.0,72.0,0.7,0.15,200.0,13.0,-1,-1,-1,-1
DLbEi,0.0013037274239760801,50.0,0.05352863744498082,adam,tanh,0.07516564682234686,37.0,73.0,0.7,0.15,200.0,51.0,-1,-1,-1,-1
shI2V,0.007951786896664084,5.0,0.13395717340942492,adam,relu,0.03327614859101853,193.0,47.0,0.7,0.15,200.0,68.0,-1,-1,-1,-1
kDgVs,1.182311754081667e-06,70.0,0.16534694563907812,adam,elu,0.007674771036883844,68.0,91.0,0.7,0.15,200.0,70.0,-1,-1,-1,-1
hqS9R,0.00018364289829677746,10.0,0.2965556004875942,SGD,tanh,0.09709892104482268,90.0,86.0,0.7,0.15,200.0,19.0,-1,-1,-1,-1
ABHzU,4.638439543030228e-06,5.0,0.2085102689535331,SGD,elu,0.056073003928950906,53.0,182.0,0.7,0.15,200.0,35.0,-1,-1,-1,-1
O8ZJm,2.516361258845229e-05,5.0,0.02364318072008862,SGD,tanh,0.033318077966788505,61.0,62.0,0.7,0.15,200.0,57.0,-1,-1,-1,-1
MuZYi,0.0005514619888539734,50.0,0.3854486838503204,adam,relu,0.03995233733647716,127.0,18.0,0.7,0.15,200.0,63.0,-1,-1,-1,-1
z8mym,3.452771090207567e-05,10.0,0.04623678265434639,adam,elu,0.0634924279447307,172.0,47.0,0.7,0.15,200.0,57.0,0.8244738033357037,0.08117253190801615,0.8589285714285714,0.027022760625752804
YfshW,0.002670655485295137,70.0,0.03339476805185604,SGD,elu,0.059544191252389904,194.0,121.0,0.7,0.15,200.0,47.0,0.6185809837759753,0.14432917677362034,0.6452380952380952,0.17370756957568415
qQI8l,4.0277563684357994e-05,30.0,4.557084612764051e-05,SGD,elu,0.07445020289386621,96.0,57.0,0.7,0.15,200.0,58.0,0.32586095650381364,0.14063436607179802,0.5214285714285715,0.11031032293914643
gwUCi,9.240313438038424e-05,10.0,0.08722823603198107,SGD,elu,0.06454071697894707,132.0,16.0,0.7,0.15,200.0,43.0,0.48838898609649906,0.1251978438348948,0.5482142857142858,0.14912941806811067
cesnE,0.00018237190266925417,100.0,0.06671085909269588,SGD,relu,0.05541421692691537,111.0,99.0,0.7,0.15,200.0,46.0,0.4926744142101286,0.15716084768073052,0.49285714285714277,0.0978365752919255
hzgih,0.002311706640914635,10.0,0.21068178023716252,SGD,tanh,0.004898440843513974,92.0,175.0,0.7,0.15,200.0,59.0,0.7472175549220613,0.1618723102531561,0.7452380952380953,0.1306218773021272
IDsya,3.454491156273633e-06,50.0,0.35927254894846883,adam,relu,0.07993955872197321,54.0,41.0,0.7,0.15,200.0,70.0,0.4990268329554044,0.14066633921041324,0.5178571428571429,0.05628069835034673
kGdfu,0.0009719130136028524,50.0,0.10617030201971943,adam,elu,0.017480624430701197,136.0,48.0,0.7,0.15,200.0,41.0,0.9094209317399488,0.05095198212974704,0.8607142857142858,0.02048172682629197
YLCix,4.661873510842098e-05,70.0,0.08996163965064917,adam,elu,0.05735057951800703,92.0,94.0,0.7,0.15,200.0,51.0,0.7242448979591838,0.18401218252370244,0.768452380952381,0.0990476905906335
yryNV,0.03420047618979659,50.0,0.3568279889349084,SGD,tanh,0.016813386970361912,31.0,65.0,0.7,0.15,200.0,27.0,0.6957613361998851,0.16269726892975164,0.769047619047619,0.16022412024249966
IEoYP,7.395602479820041e-05,70.0,0.26481138192604414,SGD,elu,0.005017292931213691,140.0,174.0,0.7,0.15,200.0,49.0,0.40953099017384725,0.11059376629152837,0.5422619047619047,0.12869950631284513
aCir9,0.0008931232360335119,70.0,0.06401434620508169,SGD,relu,0.0200001943988397,136.0,95.0,0.7,0.15,200.0,15.0,0.49475881261595556,0.08453353103410208,0.48630952380952375,0.08841039187951973
OCZXU,2.1137062908184342e-05,30.0,0.273665416728528,adam,relu,0.08959210955123106,101.0,123.0,0.7,0.15,200.0,49.0,0.623772211915069,0.26044845518395837,0.668452380952381,0.16668898660069972
CmW0q,8.382613378707964e-06,70.0,0.07439611944408493,SGD,elu,0.08166537382993108,78.0,13.0,0.7,0.15,200.0,45.0,-1,-1,-1,-1
I9yhm,0.03867218005574722,70.0,0.27390343435228814,adam,tanh,0.09467211629992496,25.0,176.0,0.7,0.15,200.0,11.0,0.8183218270558861,0.07448795230740772,0.4916666666666667,0.07182183407808615
MlcSZ,0.12541925314765245,10.0,0.07526846700497108,adam,elu,0.024423627925322655,159.0,199.0,0.7,0.15,200.0,34.0,0.7645194339100445,0.15872043039997735,0.6758928571428571,0.16879198688208188
LFFgd,3.6419389850010703e-06,100.0,0.26413353714455173,adam,relu,0.09189210163446465,139.0,97.0,0.7,0.15,200.0,37.0,0.47875934980837853,0.07422571608042892,0.5136904761904761,0.05684757536955138
LORIF,0.00019172076916509757,10.0,0.3994876251920834,SGD,elu,0.08108903443724501,100.0,20.0,0.7,0.15,200.0,52.0,0.4110447165812568,0.16201618261093362,0.46309523809523806,0.12351154618421843
xYRdz,0.000199423771594823,50.0,0.1970359889452573,adam,relu,0.043877636731647074,54.0,44.0,0.7,0.15,200.0,58.0,0.677292328042328,0.1543144406836341,0.7119047619047618,0.17411502831145914
EczzF,0.007552997717390393,10.0,0.09320097852031167,adam,elu,0.09210814739103346,166.0,88.0,0.7,0.15,200.0,60.0,0.83808865283188,0.13319026821173113,0.5339285714285714,0.10178571428571428
bP0lW,0.0011857736737413483,50.0,0.1753864289703384,SGD,relu,0.03663549875042767,162.0,42.0,0.7,0.15,200.0,40.0,0.4916144348581245,0.11898901720822956,0.530952380952381,0.1486141574697832
sAQPf,0.001183718227275507,70.0,0.10189774635473739,adam,tanh,0.0003757543948852749,126.0,119.0,0.7,0.15,200.0,51.0,0.8076802191587443,0.09961113875420846,0.8369047619047618,0.06311769591338837
S7H1t,1.758143168113834e-06,70.0,0.2568764058033926,SGD,tanh,0.09445863238227714,13.0,60.0,0.7,0.15,200.0,38.0,0.3668803024550348,0.1741281667116676,0.4988095238095238,0.17761250466692644
psUjH,0.0071151202963056805,70.0,0.07983973861116822,adam,elu,0.08095658401809212,72.0,146.0,0.7,0.15,200.0,53.0,0.8322252752753612,0.15240719391120483,0.7994047619047617,0.099852853758058
WXzRR,9.77428125455378e-06,10.0,0.2730005164726016,SGD,elu,0.026734479118139944,46.0,95.0,0.7,0.15,200.0,18.0,-1,-1,-1,-1
sj4sG,0.4582088058755033,5.0,0.19343427512155165,adam,tanh,0.0679172068432513,107.0,10.0,0.7,0.15,200.0,20.0,0.6898282590070947,0.1432065104458799,0.5226190476190475,0.2114235105035644
dZVI3,3.7927972079172097e-06,70.0,0.13492158460590065,SGD,tanh,0.04049581428182234,174.0,109.0,0.7,0.15,200.0,56.0,0.4056765443551158,0.12779636862441046,0.5267857142857142,0.16416597603363137
AhaHd,0.0004343082493742181,50.0,0.3080010314270211,SGD,relu,0.0032247902532936083,124.0,123.0,0.7,0.15,200.0,20.0,0.4224070556992454,0.119446030862165,0.4467261904761905,0.06995567210806214
pDI4A,3.2405747656388223e-06,50.0,0.19262612881010055,SGD,elu,0.0751788380474731,192.0,123.0,0.7,0.15,200.0,63.0,0.4305950491307634,0.16485098950927307,0.42559523809523814,0.15066109984598788
VQIXT,5.6109025596241605e-05,30.0,0.17266075938668812,SGD,elu,0.021467792485574646,173.0,28.0,0.7,0.15,200.0,20.0,0.45313772118982254,0.15040349916746057,0.5,0.1705333769473332
nzbiU,0.23592885158472493,10.0,0.18048037236686398,adam,elu,0.06478186657310207,194.0,155.0,0.7,0.15,200.0,65.0,0.7410280698614583,0.1434329707762672,0.5541666666666667,0.13390740573492416
AUqxl,0.04265225851443144,100.0,0.16901539775236132,adam,relu,0.014707994141800096,197.0,112.0,0.7,0.15,200.0,63.0,0.7737891273582103,0.1508361642677133,0.5821428571428572,0.14565221989725297
Y1XGg,0.0006358268675090254,100.0,0.2861757578169924,adam,tanh,0.07382823750783808,24.0,142.0,0.7,0.15,200.0,55.0,0.8227493061979649,0.07991210261210442,0.8541666666666666,0.020490374378641065
KBhYA,0.0001137257416944674,10.0,0.3605577512675255,SGD,elu,0.07782588807236786,160.0,51.0,0.7,0.15,200.0,49.0,0.46609486016628876,0.1312160934360131,0.5077380952380952,0.17417301358744275
En6OW,0.0644101640325932,5.0,0.13208756023617205,SGD,elu,0.005481938361946126,193.0,34.0,0.7,0.15,200.0,68.0,0.8560212283494959,0.060478482826341357,0.8470238095238095,0.02608881785810847
CUHXc,5.12741150011604e-06,10.0,0.1535859390518368,SGD,tanh,0.07977234471989714,37.0,57.0,0.7,0.15,200.0,56.0,0.45218884656059233,0.13018459314984615,0.4541666666666666,0.09899759783154963
Xp2pl,6.737793311015184e-05,5.0,0.24651191790785748,SGD,tanh,0.020137884170950672,169.0,41.0,0.7,0.15,200.0,68.0,0.3908578987150416,0.1347979121034397,0.45,0.14752301023485395
TFbTl,0.0001793130237562587,10.0,0.2595799948068419,adam,elu,0.05956260163509637,32.0,60.0,0.7,0.15,200.0,43.0,0.8407578099648273,0.07520839099383968,0.8601190476190477,0.022782927629767427
Jarjc,6.6953687702091785e-06,10.0,0.11353405495682596,SGD,elu,0.03670451282858397,81.0,81.0,0.7,0.15,200.0,28.0,0.39498571299215546,0.170697027715165,0.5220238095238094,0.15996407795448223
CRGsr,0.0015634377169668609,50.0,0.05206459195039801,adam,relu,0.03422466481169815,187.0,163.0,0.7,0.15,200.0,39.0,0.7252066863580013,0.19403575907760454,0.6869047619047619,0.15524078839323244
p9oem,0.03699500361184763,50.0,0.2635607376144932,SGD,elu,0.055462434232578996,13.0,84.0,0.7,0.15,200.0,67.0,0.7301429462935344,0.1074417410967146,0.7720238095238094,0.11425005644123504
OjK4t,1.8268066975366134e-06,50.0,0.2126236029775997,adam,elu,0.037801550590709214,89.0,33.0,0.7,0.15,200.0,23.0,0.2940032123960695,0.15488808462276624,0.3642857142857142,0.10076239985475632
PfFHH,0.0004769356664382708,70.0,0.15164691921976936,SGD,tanh,0.07735006541143694,132.0,54.0,0.7,0.15,200.0,70.0,0.4278289229968892,0.12551685210096003,0.5934523809523808,0.1643557907824328
jlOrt,3.2573701540907586e-06,5.0,0.061462850379158246,adam,tanh,0.041957918508330465,22.0,26.0,0.7,0.15,200.0,61.0,0.6211791383219954,0.10504900485953936,0.6714285714285715,0.1677431223688197
PJuue,7.93169241771088e-05,10.0,0.12680322431083288,SGD,relu,0.04887025955249602,16.0,169.0,0.7,0.15,200.0,22.0,0.4243280423280423,0.1328360125554379,0.47321428571428575,0.10116421227788505
m7aDf,0.0030174202946381063,100.0,0.1700514192464247,adam,relu,0.07496505609554785,108.0,54.0,0.7,0.15,200.0,11.0,0.6883120084913398,0.1945437376964015,0.6220238095238095,0.17111412960791375
g4Ani,8.797022581439008e-06,50.0,0.07258518359503467,SGD,elu,0.09131260227856937,55.0,69.0,0.7,0.15,200.0,21.0,0.37549870294504895,0.16796452675508125,0.46904761904761905,0.14909021147098353
plf7V,0.0007502309255925982,100.0,0.14984973920109876,adam,elu,0.09018996528027182,127.0,53.0,0.7,0.15,200.0,61.0,0.7974489732988477,0.0900573918724338,0.8547619047619047,0.013625622788404337
on6js,0.0005443311600800163,70.0,0.21750892379076647,SGD,elu,0.03510944738649905,68.0,45.0,0.7,0.15,200.0,27.0,0.47675233628805047,0.10461089699551672,0.5333333333333334,0.12672282142292982
jrs4y,2.36135271336488e-06,10.0,0.0686577478046519,SGD,elu,0.06223550576580931,187.0,118.0,0.7,0.15,200.0,52.0,0.38547600151171585,0.16074457396649217,0.5488095238095239,0.16376729799064424
j6NmN,0.03236443084675367,50.0,0.048696083915021185,SGD,elu,0.06936717153908992,46.0,32.0,0.7,0.15,200.0,14.0,0.7786657269136456,0.16581425769408595,0.8339285714285714,0.05171725085772809
ViH4S,1.5282282311555972e-05,10.0,0.3733154497185609,SGD,relu,0.012869519018809172,85.0,43.0,0.7,0.15,200.0,60.0,0.45850311791383225,0.11082869089515693,0.5267857142857142,0.13219781139590955
ktedg,0.1168553382450187,70.0,0.028791989101064664,adam,elu,0.06410738840167304,108.0,148.0,0.7,0.15,200.0,11.0,0.8168524904631024,0.09565031178802129,0.6910714285714286,0.1567059673531344
BqpcN,2.55477751323877e-06,10.0,0.2858191314806474,SGD,tanh,0.0819702071696536,199.0,48.0,0.7,0.15,200.0,40.0,0.4138870353811546,0.16738923127387748,0.4648809523809524,0.08219675595388423
r0JId,2.0344745753959678e-05,30.0,0.3143989788445838,SGD,tanh,0.015228493846347946,38.0,51.0,0.7,0.15,200.0,27.0,0.4346843080124434,0.1354882356623513,0.525595238095238,0.07515337680604563
nkh0m,0.05166322012261156,10.0,0.07863584812770621,adam,relu,0.0972690690276918,12.0,88.0,0.7,0.15,200.0,53.0,0.5201529323850753,0.10837462379007126,0.5,0.0
BpgCv,2.921956644025975e-05,50.0,0.3897842084785376,adam,tanh,0.09489715866580478,190.0,52.0,0.7,0.15,200.0,42.0,0.7117634164777021,0.13845407066343945,0.6976190476190476,0.12892917600878345
jplpo,0.0014248354287133246,100.0,0.3286539625792014,adam,elu,0.05643198181608015,24.0,116.0,0.7,0.15,200.0,40.0,0.8317591206545879,0.10995040288342338,0.8654761904761905,0.012821820969367894
XSt5O,1.2210586457601035e-06,30.0,0.1902161212903129,adam,relu,0.05428369885382193,85.0,97.0,0.7,0.15,200.0,51.0,0.46452380952380967,0.16344411764219824,0.5458333333333334,0.12694211234504219
uBztb,0.00019209314612265714,5.0,0.2509415676644538,SGD,elu,0.07523165967855228,57.0,129.0,0.7,0.15,200.0,26.0,0.5350960726154991,0.1625311195792927,0.5958333333333333,0.15408390865703492
uAzjL,0.0002938497589589505,50.0,0.29982743762460323,SGD,tanh,0.02781258620833247,29.0,62.0,0.7,0.15,200.0,70.0,0.48397675605857515,0.13118902715638706,0.5261904761904761,0.0928342462613424
VpwQL,0.0005165292380389452,30.0,0.25408896820753946,adam,relu,0.0909388032662268,54.0,32.0,0.7,0.15,200.0,34.0,0.8589966201405016,0.06285365611995708,0.8380952380952381,0.05775956890813431
