,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
gregT,0.05961410293590377,5.0,0.05348832013421015,SGD,tanh,0.07368079984626652,108.0,70.0,0.7,0.15,200.0,0.8800141691414323,0.05538776476221314,0.8779761904761905,0.013376312532288215
Y8ffh,0.026413638561596342,30.0,0.12847046776481533,adam,tanh,0.011388077285879851,188.0,181.0,0.7,0.15,200.0,0.85084573274642,0.06149937218461331,0.856547619047619,0.04846349468889255
rBKlU,0.25836279820605385,70.0,0.27895222668814007,adam,tanh,0.06999523157835649,157.0,187.0,0.7,0.15,200.0,0.7712405036253656,0.13876675770503538,0.5398809523809524,0.13141288079216296
KXsQ9,0.015383481817181414,50.0,0.3719107271224659,SGD,elu,0.00400610418775268,94.0,119.0,0.7,0.15,200.0,0.8263001333509792,0.0783280829088458,0.8422619047619048,0.009316949906249108
urHjr,0.0009094686898964246,50.0,0.31454136931901755,adam,relu,0.03901766057895187,55.0,54.0,0.7,0.15,200.0,0.851463241411834,0.07842845955744072,0.8833333333333332,0.003948362845661183
OYo7x,0.005915490913339204,30.0,0.24546423916013313,SGD,elu,0.05409599994561727,93.0,174.0,0.7,0.15,200.0,0.860667485899414,0.04259805895801113,0.8440476190476189,0.02332847374079215
iIz01,0.09205451193378604,50.0,0.37786321866818834,adam,relu,0.011863592648098898,181.0,132.0,0.7,0.15,200.0,0.815832517628474,0.17527499211687939,0.6622023809523809,0.1778220884847021
DxzjW,0.3099409530858894,100.0,0.09053068220619918,adam,relu,0.07723852959560187,170.0,60.0,0.7,0.15,200.0,0.796186483876949,0.08408443525283316,0.4666666666666667,0.09999999999999999
BKasv,1.4894689709044874e-06,50.0,0.23527493686158382,SGD,elu,0.07659323446781699,160.0,188.0,0.7,0.15,200.0,0.40277475434618293,0.18357056215483797,0.5285714285714286,0.09089034284107807
ZIrzW,1.6234603065524889e-06,10.0,0.058455575003195204,adam,elu,0.08464617396583268,68.0,21.0,0.7,0.15,200.0,0.6981638526517607,0.09263557416074128,0.7077380952380952,0.07075325605673836
Vij9o,0.0009107291872153087,50.0,0.3714752655864362,adam,relu,0.08255241210934236,55.0,29.0,0.7,0.15,200.0,0.8549119833956625,0.06061570643553474,0.8738095238095237,0.009888837932045348
d1i4h,0.010179858784953786,10.0,0.058040705220971135,SGD,relu,0.07840014647416743,54.0,61.0,0.7,0.15,200.0,0.881272002816208,0.04245014273087148,0.8714285714285713,0.010031130682352821
frJ9D,0.01718409260435828,100.0,0.26584981254620577,adam,elu,0.04336729928211726,55.0,154.0,0.7,0.15,200.0,0.8425844843305528,0.07005936656002822,0.8851190476190476,0.007552724726458022
RsBYr,0.0007691481665437332,10.0,0.2219360860632044,adam,tanh,0.08259076515143268,116.0,14.0,0.7,0.15,200.0,0.8807920338768758,0.05754714835573538,0.8880952380952379,0.007434521426664758
O3fLl,0.0002565240778875261,5.0,0.2882439243134508,adam,elu,0.06881647658934718,192.0,160.0,0.7,0.15,200.0,0.871418441813975,0.061401926524180576,0.8785714285714287,0.020994276295890936
tI3pD,6.15457135793161e-05,100.0,0.158711722679601,SGD,tanh,0.03874109632328459,22.0,54.0,0.7,0.15,200.0,0.43673687555830415,0.13013925526018483,0.47202380952380957,0.10780384733920115
Eozxp,0.005116230623110671,100.0,0.23195219051520835,SGD,elu,0.053386950181911544,91.0,63.0,0.7,0.15,200.0,0.7561485435258397,0.13224895474473605,0.794047619047619,0.0551487372471451
FZeAL,3.815832217623011e-06,10.0,0.3052083295972259,SGD,relu,0.05224372220763658,139.0,156.0,0.7,0.15,200.0,0.4583407989159278,0.17189747322456408,0.5011904761904762,0.15151820497850843
rqw5Q,0.061463781873501676,70.0,0.2675544293515396,adam,tanh,0.08570727021882378,29.0,32.0,0.7,0.15,200.0,0.8296979689473412,0.10399444907833513,0.8369047619047618,0.030722590239437936
y7YEU,0.09738967518700573,70.0,0.26167358283608966,adam,elu,0.035044831250571805,77.0,22.0,0.7,0.15,200.0,0.8156822946850367,0.08964895818296736,0.7389880952380952,0.15444134612668994
cTMrP,2.0707590585589913e-05,10.0,0.2361985907900461,adam,relu,0.09667383471191224,139.0,20.0,0.7,0.15,200.0,0.7933011121809193,0.07479327912795113,0.8345238095238094,0.027120918452129793
oxlnq,0.007653844663794078,50.0,0.3856875401821231,SGD,tanh,0.045491910620847335,123.0,57.0,0.7,0.15,200.0,0.8431257437089339,0.08272497653690207,0.8422619047619048,0.02514836925509241
AwBCv,0.18067879726644015,10.0,0.22166038741717486,adam,elu,0.08964251706647376,150.0,79.0,0.7,0.15,200.0,0.8284501664876979,0.07266640089424414,0.5589285714285713,0.11347679995040454
dvzVQ,1.4390949418343682e-06,10.0,0.1878317647472835,adam,elu,0.04498383911005763,78.0,58.0,0.7,0.15,200.0,0.6347679795939343,0.18844049042621608,0.6363095238095238,0.1300687176656737
FZDMw,0.011297250842760224,70.0,0.035761493536210366,SGD,relu,0.007426942865461717,81.0,76.0,0.7,0.15,200.0,0.8402345959548286,0.0759969003219905,0.8196428571428571,0.02567816025014641
YD2Qu,3.049323425248271e-05,50.0,0.3206514627026107,SGD,relu,0.0012028551217965313,106.0,180.0,0.7,0.15,200.0,-1,-1,-1,-1
NDwsd,7.302147855456409e-06,10.0,0.31892773378501404,adam,relu,0.06539905891659124,11.0,185.0,0.7,0.15,200.0,0.7018416305916305,0.12567618125566435,0.718452380952381,0.10747468456864272
Fm9eE,2.7280131199598537e-06,5.0,0.3117042170742599,adam,elu,0.007860462586381312,137.0,26.0,0.7,0.15,200.0,0.8270751413236876,0.04017908959009382,0.8053571428571429,0.06564102627980278
fSI42,0.0017914450202108669,100.0,0.015261835338023345,SGD,relu,0.012299258832554928,159.0,85.0,0.7,0.15,200.0,0.7190832018956772,0.15639046084545608,0.75,0.08405301480049453
qN8NT,4.3669121806650735e-05,5.0,0.15141644373187899,SGD,tanh,0.0026585136338458937,40.0,188.0,0.7,0.15,200.0,0.6425557501773638,0.140986105015807,0.6047619047619047,0.1402591139556323
GSwqn,1.4563451661904419e-06,70.0,0.1629381777834663,adam,tanh,0.010001952039887374,78.0,11.0,0.7,0.15,200.0,-1,-1,-1,-1
iYTLB,2.0056167103663622e-06,5.0,0.16099570283394407,adam,elu,0.09725396212170824,109.0,181.0,0.7,0.15,200.0,0.7841965532631913,0.07508567917734832,0.7785714285714286,0.0545414818521681
yK7pc,0.0001958708108763949,50.0,0.13283744627101193,SGD,tanh,0.07457381088521232,118.0,126.0,0.7,0.15,200.0,0.5252375627018484,0.14800976468711116,0.5541666666666666,0.15262837984988542
mbyby,0.0035381489305691812,5.0,0.29834736826010305,adam,elu,0.0914419809003757,28.0,73.0,0.7,0.15,200.0,0.8906155569171295,0.06410282481511961,0.8779761904761904,0.010048775604841752
S7yfB,0.017139066327055728,50.0,0.23749496769627265,SGD,elu,0.06710502335328651,184.0,96.0,0.7,0.15,200.0,0.832782982079665,0.06613996656428114,0.8476190476190476,0.022144137187783672
azF4T,0.030837226558008572,100.0,0.2754498618820711,adam,tanh,0.05532052196787322,151.0,124.0,0.7,0.15,200.0,0.8651888644225105,0.04655794385424039,0.8583333333333332,0.015011333586807746
q5V9r,0.0054998316313394306,70.0,0.3335445001551647,adam,relu,0.04115770310761725,149.0,135.0,0.7,0.15,200.0,0.8576992357450927,0.05252850558408985,0.8875,0.00676060517357173
rUeEE,0.1668738167672886,10.0,0.3357539427399485,adam,tanh,0.001367565691841899,18.0,173.0,0.7,0.15,200.0,0.7770298817814346,0.11508012806419407,0.5952380952380951,0.1752114449843809
kzStc,0.16618081544684424,70.0,0.18006877768912366,SGD,relu,0.008724764651839,32.0,11.0,0.7,0.15,200.0,0.8767442743176191,0.045706812803373624,0.813095238095238,0.10794015516713724
gaWdn,4.745973432552373e-05,5.0,0.2267934055528607,SGD,tanh,0.09590373452645522,119.0,129.0,0.7,0.15,200.0,0.5707857142857143,0.16513584775171886,0.6922619047619047,0.15531152404484924
IpFfc,0.28775041418920794,30.0,0.2835101084626263,adam,relu,0.044334271718361455,103.0,70.0,0.7,0.15,200.0,0.6678950928384324,0.18985650257607092,0.49226190476190473,0.023214285714285715
WxXIW,3.621685675483704e-06,50.0,0.13767890267174185,SGD,relu,0.04225870639899342,33.0,56.0,0.7,0.15,200.0,0.5131167800453514,0.11540257205119266,0.5345238095238096,0.11445919373068487
iBvNo,0.005828829247099417,50.0,0.3451742000413593,adam,elu,0.09782484988385845,115.0,47.0,0.7,0.15,200.0,0.8887270437006132,0.037897890885049995,0.8761904761904763,0.014285714285714284
hFu4b,0.13667048333840282,70.0,0.22305850715599185,adam,relu,0.030177010758174506,106.0,28.0,0.7,0.15,200.0,0.6869218889576032,0.12191963072218324,0.4892857142857142,0.03214285714285714
B3tLg,0.00035929202148996133,70.0,0.364662176869829,SGD,tanh,0.09720295669401141,16.0,105.0,0.7,0.15,200.0,0.5690156668728098,0.15215421906159277,0.5994047619047619,0.1460469766470881
aHeUV,0.00019718092305569683,50.0,0.12654638700033025,adam,elu,0.005001494007073393,162.0,100.0,0.7,0.15,200.0,0.8569098792489832,0.06189206728100452,0.8654761904761905,0.010714285714285716
vi9te,0.0001881808483551648,100.0,0.2391109147797592,SGD,tanh,0.05056140908788259,61.0,178.0,0.7,0.15,200.0,-1,-1,-1,-1
hkpDC,0.0010494129929305147,5.0,0.28983728633973754,SGD,relu,0.030710388005145098,121.0,125.0,0.7,0.15,200.0,0.8211583462864024,0.07218662156783136,0.8279761904761905,0.013429183538902921
YJXmW,8.72338492439955e-05,5.0,0.19966122897175365,adam,relu,0.0388043218407951,24.0,102.0,0.7,0.15,200.0,0.8183357523201582,0.07416774628408654,0.875595238095238,0.006214468160065794
MOjUq,3.423631888546025e-06,70.0,0.10907393588685461,SGD,tanh,0.07594073870144546,79.0,82.0,0.7,0.15,200.0,0.38695564072067307,0.16467321654640418,0.5005952380952381,0.184397998584817
ynMKX,0.15565699637768682,50.0,0.1964126681335333,SGD,relu,0.06557864762023967,192.0,192.0,0.7,0.15,200.0,0.8617086304148549,0.040437114315301476,0.8613095238095237,0.013323231717618712
D63md,0.29003225714671,30.0,0.009504910974148295,SGD,elu,0.08011902520761627,131.0,159.0,0.7,0.15,200.0,0.8110788757517977,0.13556475768441872,0.7351190476190477,0.14404884887314442
xc07p,1.690183488844931e-05,10.0,0.1519312721191753,SGD,relu,0.053031607138497056,197.0,115.0,0.7,0.15,200.0,0.41083709619113346,0.13688291184396442,0.4208333333333333,0.14238637710640553
ggFzw,6.067854675628782e-06,10.0,0.055961943228452875,SGD,tanh,0.02689672438755817,68.0,91.0,0.7,0.15,200.0,0.38296565496380486,0.15443823321444486,0.47797619047619044,0.16930417319494664
mtY5g,0.33597121733238583,50.0,0.34598581930905775,SGD,elu,0.023934282886134074,137.0,67.0,0.7,0.15,200.0,0.8645401322023497,0.0458613412782857,0.6124999999999999,0.20087764492668791
JZxF4,0.0003807375025027198,70.0,0.27108279418501435,SGD,elu,0.04806731870761854,195.0,124.0,0.7,0.15,200.0,0.5493342185471166,0.14027339292553162,0.6732142857142857,0.10834150937226796
WFtKy,0.18491404943801762,70.0,0.2566986242715258,SGD,elu,0.04252347111581465,107.0,57.0,0.7,0.15,200.0,0.8566698141940974,0.050814194703306184,0.8559523809523808,0.014531613828254419
N1Awa,0.04790019973756604,10.0,0.09649474617996244,adam,tanh,0.04366420740685274,178.0,188.0,0.7,0.15,200.0,0.8734749436221287,0.046538883589332426,0.5726190476190476,0.17580798250369103
AptOF,1.362576126421554e-06,10.0,0.07091441391600686,SGD,tanh,0.04794989526120361,27.0,127.0,0.7,0.15,200.0,0.43540022361087505,0.19786999106738123,0.4958333333333333,0.13152068243929185
I3Ell,4.562749050764793e-06,50.0,0.19211236103553234,adam,relu,0.06449159344806954,108.0,101.0,0.7,0.15,200.0,0.6773119803476946,0.12239909885312501,0.7232142857142857,0.10862891387519813
mEO7X,0.0001583636493795196,100.0,0.18532888485432297,adam,elu,0.0842840689633362,149.0,14.0,0.7,0.15,200.0,0.8322720094905902,0.06884694037628632,0.8303571428571427,0.01439688883624739
wipAA,5.386713026941318e-05,10.0,0.15321295494199483,SGD,tanh,0.07579997605353105,48.0,83.0,0.7,0.15,200.0,0.5687278911564626,0.15846160581308907,0.6226190476190476,0.1534098448564049
qG1Ph,0.10724035232505655,30.0,0.05453714512892147,SGD,relu,0.007337688200546866,18.0,167.0,0.7,0.15,200.0,0.8396700156809844,0.0669442450765832,0.5779761904761904,0.11304666876882256
MQpPK,0.00013297627344650365,10.0,0.02908039509812972,SGD,tanh,0.04733634998823652,68.0,46.0,0.7,0.15,200.0,-1,-1,-1,-1
DauO2,2.666579952387896e-06,10.0,0.3381660276657099,SGD,elu,0.061443312256593274,26.0,189.0,0.7,0.15,200.0,0.45839955679241406,0.16350597739971842,0.47797619047619044,0.1283852819144192
Axqrw,1.2694756331508622e-06,30.0,0.34067302616028844,SGD,relu,0.020373572239215234,126.0,78.0,0.7,0.15,200.0,-1,-1,-1,-1
ksbeS,0.003494397787923589,70.0,0.09036671144460527,SGD,tanh,0.05247812459954714,185.0,181.0,0.7,0.15,200.0,0.8340733566574388,0.05707337534932416,0.8029761904761903,0.043533844055301286
tIdu0,0.010469026851487921,100.0,0.24099513518385807,adam,tanh,0.030543177204885953,40.0,123.0,0.7,0.15,200.0,0.8962928821908603,0.04695334954446485,0.8791666666666668,0.010326994983867542
RmYQd,0.0012021270199823447,70.0,0.12229422480545007,SGD,relu,0.048876127599248476,47.0,118.0,0.7,0.15,200.0,0.7565489582147439,0.06992692020119613,0.7363095238095239,0.032499127844568314
HeopS,1.323612355954114e-05,5.0,0.27792698167046254,SGD,elu,0.030180197226053453,113.0,136.0,0.7,0.15,200.0,-1,-1,-1,-1
eUFfE,0.009337581088979205,30.0,0.13388656684555356,SGD,elu,0.0942237953732613,184.0,188.0,0.7,0.15,200.0,0.8368731087263861,0.0426437728751107,0.8398809523809524,0.011434150423987233
vArHm,0.17354299122807929,10.0,0.38781682166083087,SGD,tanh,0.07565238035674088,117.0,170.0,0.7,0.15,200.0,0.8819338431417195,0.04237173362214226,0.850595238095238,0.013162704992557133
RPKGM,1.3568340837399873e-05,100.0,0.11428353371867349,adam,elu,0.07043735158111279,94.0,46.0,0.7,0.15,200.0,0.6878937160722874,0.11905461402126337,0.6678571428571429,0.08362194918493306
P2qpG,0.004932174711879099,50.0,0.39640607566784775,SGD,elu,0.08354637413794996,22.0,45.0,0.7,0.15,200.0,0.8185321324625869,0.09301391702922453,0.819047619047619,0.05351849236425957
QiJSn,0.0009586797617112682,10.0,0.22175961675885023,SGD,tanh,0.04904729093795479,99.0,185.0,0.7,0.15,200.0,0.8252462826551303,0.08575050101304452,0.8434523809523811,0.04422823330538076
dJfsA,1.6302758675861389e-06,30.0,0.35106693003112827,adam,tanh,0.07570908235551276,39.0,125.0,0.7,0.15,200.0,0.458416223440011,0.10743993456106231,0.5416666666666666,0.10694426038797952
sG2c0,0.12883850722803813,30.0,0.3049064228430711,adam,tanh,0.07242645275558494,159.0,38.0,0.7,0.15,200.0,0.7816163860819934,0.08513784404538571,0.6613095238095238,0.2072326365374395
N6Re2,1.5252116183340474e-06,30.0,0.014865924283065192,adam,tanh,0.09546267705041518,24.0,174.0,0.7,0.15,200.0,-1,-1,-1,-1
AMLFK,0.0013332826438982523,50.0,0.13941086974282713,SGD,tanh,0.08529906824601208,192.0,78.0,0.7,0.15,200.0,0.7855799933294316,0.0438510527645984,0.8053571428571429,0.05898866584703114
W8niC,1.1744383803360398e-06,50.0,0.049652900290195624,SGD,elu,0.05957529272570651,81.0,101.0,0.7,0.15,200.0,0.375687074829932,0.18355983210350094,0.4541666666666666,0.13719043693492108
HrpYq,0.00013165305509425524,10.0,0.2993101520911316,adam,elu,0.002339003070163459,155.0,40.0,0.7,0.15,200.0,0.8497780432274948,0.09114470785858864,0.8916666666666668,0.00789672569132239
XIawa,0.001981466978933093,50.0,0.2341277812164053,SGD,elu,0.061476993973087285,32.0,91.0,0.7,0.15,200.0,0.8328282903766914,0.061570574050599125,0.8178571428571428,0.040036123144762445
vZ16F,0.08293055117300512,100.0,0.34313059317117456,SGD,tanh,0.0384784883703025,145.0,173.0,0.7,0.15,200.0,0.8676876879196161,0.05431898052137359,0.8517857142857143,0.007738095238095273
oRjFB,0.00040830893940188416,70.0,0.25889807175128,adam,relu,0.06167713415326176,69.0,188.0,0.7,0.15,200.0,0.85854344479361,0.059412142762149796,0.8654761904761903,0.010378330817953993
RD2Lm,2.2584851730762477e-06,50.0,0.010671435020289222,SGD,tanh,0.07287034136639021,69.0,162.0,0.7,0.15,200.0,0.4219013259327783,0.1405940659185675,0.4642857142857143,0.13213749452868198
JGsyp,2.650418902541548e-05,100.0,0.3709937432993397,adam,relu,0.07101547816705943,53.0,146.0,0.7,0.15,200.0,0.7946122448979591,0.08343887323923618,0.7845238095238095,0.06190476190476191
cJS5W,1.0836940044383526e-06,10.0,0.04907802603238638,SGD,relu,0.0007373332917631315,127.0,63.0,0.7,0.15,200.0,0.5106779529993817,0.1640215850103512,0.5529761904761905,0.16659118188573538
CZOQ1,0.0002870383106973517,30.0,0.03844690399303899,adam,elu,0.09914458844505317,107.0,83.0,0.7,0.15,200.0,0.8693337711728091,0.058001939082848036,0.8744047619047619,0.012890718945064114
SMvuJ,0.0016786179387902763,100.0,0.09276382210691235,SGD,tanh,0.012909080051044176,151.0,163.0,0.7,0.15,200.0,0.7521438829000611,0.0891547391898005,0.7339285714285714,0.11353454777033713
SWjDx,0.000720076184604229,70.0,0.004692244791645184,SGD,tanh,0.07928926743452354,129.0,142.0,0.7,0.15,200.0,0.6193643235071806,0.24204767192927096,0.681547619047619,0.13550657664085963
t7QDX,0.012589651561849956,10.0,0.3797401653175488,adam,tanh,0.0496871630553986,180.0,57.0,0.7,0.15,200.0,0.8810603480480579,0.044152102447507204,0.8601190476190477,0.01960674891904838
Izwiu,1.8623572318159564e-05,70.0,0.34348536613627073,adam,elu,0.028231020148625642,81.0,187.0,0.7,0.15,200.0,0.7930033242237551,0.0699386942525882,0.8208333333333334,0.05773809523809526
jVh78,0.006072951451395454,70.0,0.3373460019117466,adam,tanh,0.05419997010192171,75.0,24.0,0.7,0.15,200.0,0.9100992354781174,0.03239313021248911,0.8791666666666667,0.011618584104728075
jtvaB,7.88741383582516e-06,5.0,0.2807819933841349,SGD,elu,0.004793197858964027,50.0,162.0,0.7,0.15,200.0,0.437532055246341,0.13647032573842374,0.4958333333333333,0.13487233612625754
kSwxs,9.647323472967055e-06,100.0,0.19334722922230696,SGD,elu,0.07598922961056749,113.0,99.0,0.7,0.15,200.0,0.37405854462997323,0.08796449860081809,0.5059523809523808,0.09198306558134219
ilAnS,0.029153047576306906,50.0,0.3541864907705137,adam,tanh,0.0406086337501839,29.0,18.0,0.7,0.15,200.0,0.90508709534889,0.036293228606862876,0.8648809523809524,0.037650868097305876
cm8bh,6.399395907629261e-05,10.0,0.1392627921183098,adam,elu,0.03993313787328642,173.0,198.0,0.7,0.15,200.0,0.8528114540408712,0.06749984364625797,0.8755952380952381,0.010119047619047625
Qd2dH,7.09550221903815e-06,100.0,0.3865189232638669,adam,relu,0.02275944437259575,133.0,197.0,0.7,0.15,200.0,0.707350978874436,0.14135618904022465,0.7119047619047619,0.11050287034164087
a14Pj,2.795717897603448e-05,70.0,0.1839374641343722,SGD,relu,0.036812051814981366,22.0,46.0,0.7,0.15,200.0,0.4140123685837972,0.16491349303548586,0.5208333333333333,0.14365476733081553
ShOW1,0.010360266495261339,5.0,0.18817695697657652,adam,relu,0.014727667315161064,21.0,64.0,0.7,0.15,200.0,0.912087561792861,0.036282777873564764,0.8220238095238095,0.05193942704374636
tBwBy,0.0006089641030019981,30.0,0.3938300836726009,adam,relu,0.035740248230902126,64.0,112.0,0.7,0.15,200.0,0.8593675178029614,0.06162993790030466,0.8892857142857142,0.008074202360863435
alGsd,0.1450533135868292,70.0,0.14028658993469284,SGD,tanh,0.05805432100914282,50.0,87.0,0.7,0.15,200.0,0.878248654492212,0.038608785344612546,0.8535714285714284,0.01104002201844727
KTM00,0.02945525229050465,100.0,0.2633539972576075,adam,tanh,0.0323083090119598,62.0,99.0,0.7,0.15,200.0,0.8996242789998572,0.03861502875750286,0.8761904761904763,0.018785397426261313
CYe48,6.89386585771803e-05,30.0,0.061561477660669266,adam,relu,0.09486006998818433,173.0,115.0,0.7,0.15,200.0,0.8418185693137458,0.07085269407933512,0.8601190476190474,0.018298126367784995
tUEzG,0.0014076291471212187,50.0,0.06396996368448359,adam,elu,0.026293813245958555,144.0,186.0,0.7,0.15,200.0,0.867447505125449,0.07161722101031026,0.8684523809523809,0.02000035430525171
F2XPT,0.00487856418230444,100.0,0.3149422204892431,SGD,tanh,0.0071096892614343045,127.0,43.0,0.7,0.15,200.0,0.8256540827863675,0.060392726876669904,0.8113095238095237,0.037462188041808474
Sz6rM,3.595250103730724e-05,30.0,0.13633875670307494,SGD,tanh,0.035659610006605356,21.0,32.0,0.7,0.15,200.0,0.4061203703703704,0.18571401304313614,0.47380952380952374,0.17134587952687685
kDbzc,1.854158253711093e-06,10.0,0.1363966873570512,SGD,tanh,0.0491842040364234,153.0,18.0,0.7,0.15,200.0,0.45178238163952456,0.17322130796094642,0.42321428571428577,0.14829554093201003
rHOrs,0.008425153678301212,30.0,0.21941928044310344,SGD,relu,0.07909522206890689,144.0,161.0,0.7,0.15,200.0,0.8528605753806957,0.05327067894415747,0.8410714285714285,0.014592441276346743
hlJOW,0.005957088563261002,50.0,0.39198852725060357,SGD,elu,0.02082047825837509,14.0,106.0,0.7,0.15,200.0,0.8301462137850402,0.06293608524645139,0.830952380952381,0.016877912950902168
PkgQn,0.27459591667949745,100.0,0.22700844846788218,adam,tanh,0.09535604421097539,135.0,61.0,0.7,0.15,200.0,0.8436976150143852,0.0668505977241358,0.5988095238095238,0.09117835304222195
MXXWk,3.912743198209025e-06,50.0,0.034354961830046764,SGD,tanh,0.029435028344556136,103.0,100.0,0.7,0.15,200.0,0.43853514739229027,0.21377446413508014,0.5279761904761905,0.14563397452225008
a9ki6,0.019439190056512713,100.0,0.3553874773055101,SGD,tanh,0.08784540305459024,120.0,180.0,0.7,0.15,200.0,0.808775642881266,0.07266590144970615,0.8375,0.02440476190476188
GWgB4,0.09470935829656772,70.0,0.17186465044896143,adam,relu,0.059311157389641704,25.0,69.0,0.7,0.15,200.0,0.8183529007151314,0.11725446705134042,0.7601190476190476,0.1962129046934833
ZTlup,0.005904414701274121,5.0,0.0386464269320364,adam,relu,0.09882904859698903,40.0,155.0,0.7,0.15,200.0,0.877039056387279,0.06409614392955021,0.8779761904761905,0.008096113398056815
kys9J,0.43427499956731347,70.0,0.13483583195632792,adam,tanh,0.02595063640745351,55.0,59.0,0.7,0.15,200.0,0.7773026648170364,0.10685623171497825,0.5517857142857142,0.126298527415053
sN4RI,1.5126838204686028e-05,10.0,0.1497070853692317,SGD,tanh,0.020868029628216656,17.0,58.0,0.7,0.15,200.0,0.4856131897203325,0.17242360004223709,0.5404761904761904,0.16700221324588768
aqcMY,0.44345109418171724,30.0,0.15584310749488775,adam,elu,0.06377649592883396,171.0,115.0,0.7,0.15,200.0,0.7651065759637189,0.14382514240373914,0.6446428571428571,0.12887420258027954
OmzRb,0.00011036829226018914,70.0,0.07445188907628389,adam,tanh,0.0008041532692099618,185.0,80.0,0.7,0.15,200.0,0.8659533744818534,0.046010691112543634,0.8577380952380953,0.015849436852017097
VMq9f,0.00015937257425377929,10.0,0.307694169948607,SGD,relu,0.04058012221670984,154.0,37.0,0.7,0.15,200.0,0.7496627041812716,0.07794336073634736,0.6678571428571428,0.10401519599429895
eeCup,2.4145859932370126e-06,30.0,0.3655023899520289,SGD,tanh,0.0005793692619136204,104.0,120.0,0.7,0.15,200.0,0.40869689440358137,0.15407488698585728,0.4553571428571428,0.10355261186486937
mdouk,0.0008588745062344045,100.0,0.393357699520662,adam,tanh,0.002902647487616772,136.0,73.0,0.7,0.15,200.0,0.8861807384574665,0.061721679752917036,0.8827380952380952,0.008438956475451056
kVota,0.0006741508500556813,5.0,0.22440294017094914,SGD,elu,0.04700583612136138,96.0,149.0,0.7,0.15,200.0,0.8248970433789715,0.06135330758128174,0.8255952380952379,0.03303973591994739
uma1a,0.005821993779510694,30.0,0.250962092468479,SGD,elu,0.005617675029650582,145.0,46.0,0.7,0.15,200.0,0.8132384684314115,0.08357690163828732,0.8446428571428571,0.020351572615808042
vMrBl,0.0002690724660100319,10.0,0.20463862415149997,SGD,elu,0.07390855947247954,35.0,21.0,0.7,0.15,200.0,0.7520005478396519,0.07610767452285837,0.7708333333333333,0.0931790056692261
abYnv,0.20096228661382304,10.0,0.05008943335289673,SGD,tanh,0.01953227711501562,199.0,88.0,0.7,0.15,200.0,0.8631183867598562,0.05373239676371009,0.8630952380952381,0.033141454540654904
UyENE,0.007289778829333967,10.0,0.2761268332087602,SGD,tanh,0.012508118552563275,137.0,158.0,0.7,0.15,200.0,0.8713446762393836,0.049978865952578284,0.8571428571428571,0.016192226796113617
JDFqo,0.00845544262644267,50.0,0.2599845021211464,SGD,relu,0.003774111612402309,91.0,160.0,0.7,0.15,200.0,0.8373430062135956,0.11838115434093219,0.8351190476190476,0.028428461752998922
mosfx,2.719280085325665e-06,70.0,0.36540683077054975,SGD,tanh,0.07283752048705203,153.0,31.0,0.7,0.15,200.0,0.43724201195629775,0.14514529463877388,0.5238095238095238,0.14778216793983545
mJFbf,0.0025844707179003895,50.0,0.3358491212346746,adam,tanh,0.040730281918365696,95.0,62.0,0.7,0.15,200.0,0.8801263826697949,0.06753831432009005,0.8738095238095237,0.0255051015305102
fk56B,1.773201906046727e-05,5.0,0.15661259406475994,adam,tanh,0.0346126501356459,80.0,122.0,0.7,0.15,200.0,0.8317212644324776,0.08553242727645806,0.8559523809523808,0.01614840472172684
d1MLu,0.3592277034065607,5.0,0.10249373680824543,adam,elu,0.018687678335442215,154.0,105.0,0.7,0.15,200.0,0.6891156462585035,0.15539257508565316,0.4800595238095238,0.041837447625417155
eADJm,0.00037828128589424963,70.0,0.2916768169067804,adam,tanh,0.07496046369952383,159.0,197.0,0.7,0.15,200.0,0.8657426245692401,0.04963980749255635,0.8726190476190476,0.008908708063747491
rCNOr,0.03348035089515821,70.0,0.13440929365927992,SGD,elu,0.030136449652238963,175.0,134.0,0.7,0.15,200.0,0.875363684228492,0.044584344925583726,0.8559523809523808,0.008748177652797085
X3AVb,2.1201032507024063e-06,10.0,0.20906126642562192,SGD,tanh,0.06835387716687026,62.0,192.0,0.7,0.15,200.0,0.3426427555810072,0.1428482545490032,0.4345238095238095,0.1271359459509169
VIoSt,1.0349378624593147e-05,30.0,0.22111798799026194,SGD,tanh,0.004145133481629515,61.0,176.0,0.7,0.15,200.0,0.3528615278468259,0.15002625102063302,0.48392857142857143,0.13251369030373364
ZJR0B,0.0004525381786832038,30.0,0.2645406850145413,SGD,relu,0.08273645840376305,98.0,23.0,0.7,0.15,200.0,0.6442560504705345,0.17769971585784028,0.6720238095238096,0.11623005034488543
bLMJA,0.2981370297408684,100.0,0.11818669113422038,SGD,elu,0.03163606921452381,71.0,60.0,0.7,0.15,200.0,0.8710335090221439,0.04080770844141809,0.8053571428571429,0.10340880774515473
j2Liq,0.11796800680503623,30.0,0.16667487407756615,adam,tanh,0.015968623026369023,24.0,161.0,0.7,0.15,200.0,0.8267126821621668,0.08974324007605193,0.5339285714285713,0.16355622200057704
FxbLN,0.00011510825641453852,30.0,0.36730206973870855,SGD,relu,0.021637578679618266,120.0,157.0,0.7,0.15,200.0,0.4940296201933244,0.20851099047970809,0.5172619047619047,0.11929884206823156
