,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,preweight,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
h4MMi,0.00041890284356591435,100.0,0.13929423437679186,adam,relu,0.06431516300079805,67.0,107.0,0.7,0.15,200.0,66.0,0.649778277491458,0.1518894647447895,0.6994417862838915,0.17339151131091793
S3mmV,0.1848087217983088,10.0,0.21778835857985646,adam,tanh,0.08085675773851796,168.0,61.0,0.7,0.15,200.0,44.0,0.6945012707442996,0.07364602490022527,0.4555023923444976,0.09680429526679873
Qh9di,0.03538071447335822,70.0,0.35031544422072386,adam,tanh,0.01215643530496653,41.0,108.0,0.7,0.15,200.0,30.0,0.9200673159030315,0.0478629814842387,0.9020733652312598,0.013328601222185783
Sho0q,0.008348075378461854,10.0,0.25382446833968575,SGD,relu,0.06075451908294119,80.0,35.0,0.7,0.15,200.0,65.0,0.6602134739745965,0.14080007857698823,0.6935406698564593,0.16232999106480456
AbL2h,0.47352719589344594,70.0,0.28854492764201706,SGD,relu,0.013995439797495136,21.0,197.0,0.7,0.15,200.0,70.0,0.6591202679422941,0.16051966141472757,0.6022328548644338,0.16492253769477713
TJN4f,0.008121977888111321,10.0,0.14342441735437622,SGD,relu,0.013109242253951292,119.0,11.0,0.7,0.15,200.0,51.0,0.7593049997351452,0.1412657728231148,0.7827751196172248,0.145136530133329
cgfPE,0.00039612104249373703,5.0,0.05051674114089014,adam,relu,0.04826593079522878,76.0,22.0,0.7,0.15,200.0,28.0,0.7047260012304517,0.17951755851589257,0.7350877192982456,0.1934155578710024
tkbhn,4.546448278726924e-06,30.0,0.06842484573693067,SGD,tanh,0.07674971577988086,184.0,16.0,0.7,0.15,200.0,22.0,0.4781700997472032,0.09516353176092611,0.5186602870813397,0.12641764456264448
we1AH,3.415449382994897e-05,50.0,0.36189812001080707,SGD,elu,0.03768232066580121,90.0,178.0,0.7,0.15,200.0,12.0,0.5087127757550391,0.09997621738442805,0.5301435406698565,0.10605089233737161
H5Isc,0.062006599520038924,10.0,0.33025369767431734,SGD,relu,0.009695192824820276,20.0,177.0,0.7,0.15,200.0,11.0,0.7278069114651757,0.18658733421491316,0.730542264752791,0.18994754981653653
qGOw3,0.0016532013907031046,30.0,0.397354849088704,SGD,relu,0.06296718577469068,23.0,21.0,0.7,0.15,200.0,63.0,0.5248087695541859,0.07483184535526483,0.5509569377990431,0.05493422409204912
sw7hB,0.03254813735562535,10.0,0.15148927921705743,adam,tanh,0.053871146226896274,92.0,63.0,0.7,0.15,200.0,24.0,0.7029145715332876,0.1005380002080592,0.5,0.0
lrLhF,0.002267322622305404,5.0,0.15869046714372503,SGD,relu,0.020575047139113734,188.0,43.0,0.7,0.15,200.0,22.0,0.7344932872368939,0.1578099982851214,0.7757575757575758,0.18285046502663657
fVZpv,4.801624840486645e-06,30.0,0.33676787915340134,SGD,tanh,0.07381078762391172,68.0,142.0,0.7,0.15,200.0,28.0,0.40766092753741584,0.1915230105077905,0.5326953748006379,0.1615701618971421
eNVcU,0.17342838837617364,50.0,0.34965589112895135,SGD,relu,0.03781427821908415,174.0,166.0,0.7,0.15,200.0,29.0,0.778428990395518,0.10359160480769901,0.8391547049441787,0.11958109502203623
c6Xi2,0.012518675084653468,70.0,0.04420312992878879,SGD,elu,0.09277335488025001,116.0,93.0,0.7,0.15,200.0,45.0,0.7158369100475791,0.10383054963682997,0.7711323763955342,0.13882425129410172
GL3RF,0.0008598812679406475,5.0,0.1283159714072241,adam,tanh,0.008879787958295249,184.0,15.0,0.7,0.15,200.0,46.0,0.9085531308582377,0.0527422612163706,0.8695374800637957,0.04528943964103961
mVudD,2.241097263654362e-06,10.0,0.308784696654604,adam,elu,0.0851912290504274,83.0,121.0,0.7,0.15,200.0,53.0,0.4609578439872937,0.14681828455738247,0.567304625199362,0.15889530411651961
IN5QE,0.043161880348816836,100.0,0.12617583843302285,adam,tanh,0.011318066916216996,140.0,106.0,0.7,0.15,200.0,65.0,0.9053932147607189,0.0540028278385519,0.9059011164274322,0.016543926609109968
Ckt1n,1.2061039029044209e-06,10.0,0.019386653759127227,adam,tanh,0.004092122079998028,168.0,97.0,0.7,0.15,200.0,38.0,0.662485313218528,0.07111658377828715,0.7628389154704943,0.07162150082522577
WKFdG,0.00022668636852962512,50.0,0.21438409323512522,SGD,tanh,0.02093639215925073,25.0,90.0,0.7,0.15,200.0,47.0,0.4531771923928517,0.1076491612074196,0.5291866028708133,0.15005898091468842
tBJod,1.860712223999262e-05,100.0,0.17013170772322128,adam,tanh,0.062148642214835785,23.0,80.0,0.7,0.15,200.0,13.0,0.5682015983982618,0.10464832787369445,0.6808612440191386,0.13204634013447453
wAAG8,5.0400537231524085e-06,5.0,0.38138188994294714,adam,elu,0.0016422271881658347,106.0,152.0,0.7,0.15,200.0,30.0,0.7195398756879787,0.11759379170043353,0.8307814992025518,0.09086836996159986
z0PLx,4.522189321838822e-06,5.0,0.04168442429117847,SGD,relu,0.058302279680506414,19.0,14.0,0.7,0.15,200.0,27.0,0.38429829218253797,0.0924100643874277,0.44465709728867625,0.10653752302874099
YoQBw,0.1395370010304791,10.0,0.2695027700596791,adam,tanh,0.03302615365499655,117.0,158.0,0.7,0.15,200.0,24.0,0.6498974839915368,0.11011088398094995,0.5345295055821371,0.1198169783475151
hiVRZ,0.013540571702186262,100.0,0.11036253838451615,adam,elu,0.010608996568030072,82.0,60.0,0.7,0.15,200.0,68.0,0.8776313690673835,0.0821477982201097,0.8904306220095695,0.04089315438646064
rs1t0,2.1439223851223917e-06,100.0,0.018438278384842556,SGD,elu,0.002453761499298801,61.0,144.0,0.7,0.15,200.0,62.0,0.463510988321452,0.11133314874752435,0.5669856459330143,0.1275423548893618
JV5U7,2.330232373911508e-06,30.0,0.09157413346912474,adam,relu,0.0775814530981221,191.0,111.0,0.7,0.15,200.0,34.0,0.4771649084621285,0.08630708003249948,0.5180223285486443,0.06000096659605152
e4VCR,3.832323142103489e-05,100.0,0.36582840230198493,adam,tanh,0.0907322123698416,80.0,65.0,0.7,0.15,200.0,31.0,0.6203870481114961,0.15963593421668887,0.7017543859649124,0.14305784470776794
E96qR,0.01187649158716774,100.0,0.011328419490765462,SGD,tanh,0.07532705165521959,97.0,187.0,0.7,0.15,200.0,56.0,0.7211690525521504,0.09359762201143693,0.8047846889952153,0.08745269039423476
cGWzE,0.06797709946972115,70.0,0.28202988996140727,SGD,tanh,0.035271093713221915,184.0,136.0,0.7,0.15,200.0,36.0,0.8475403232371926,0.05807693688465472,0.9074960127591707,0.009381461671357436
s3uE4,1.5370721137551648e-05,30.0,0.07518222772858692,adam,relu,0.04017483643627702,102.0,33.0,0.7,0.15,200.0,70.0,0.5912306079037652,0.1124772783692471,0.6577352472089314,0.14370352271668022
zFHMa,0.0004539355383461863,30.0,0.30301599522678757,SGD,relu,0.07519100671014768,72.0,94.0,0.7,0.15,200.0,29.0,0.5912255117154923,0.09287353144703607,0.5972089314194576,0.08653870606975485
AdfRo,4.5623219656825234e-05,30.0,0.06427511960407721,adam,elu,0.036508306987584206,33.0,149.0,0.7,0.15,200.0,19.0,0.6934379390513401,0.1194351153117001,0.7618819776714514,0.13560943113676452
x84eb,0.00029431458793796074,70.0,0.06037526168495773,adam,tanh,0.008100743749030281,20.0,109.0,0.7,0.15,200.0,14.0,0.8247274214303717,0.11151061245633917,0.8835725677830941,0.060765340934893435
CU7dI,0.0031101294345781626,30.0,0.012513678545486018,SGD,tanh,0.04223288787649189,20.0,173.0,0.7,0.15,200.0,63.0,0.6704608578309783,0.1452761404001232,0.8151515151515152,0.09420816512682652
h9Tmu,0.043245546970936674,100.0,0.11975298317993316,SGD,relu,0.03378909011604053,83.0,36.0,0.7,0.15,200.0,12.0,0.7413818858568236,0.12053734597675735,0.7651515151515151,0.16154152570599223
GD8lh,0.0038564476695484738,70.0,0.23439805984895085,SGD,elu,0.06052950022389998,24.0,109.0,0.7,0.15,200.0,58.0,0.6391918273924408,0.13909789454187008,0.7280701754385965,0.129946864085028
ToFHR,0.07818384943624361,10.0,0.18573612144257767,SGD,relu,0.016987537247072273,139.0,29.0,0.7,0.15,200.0,21.0,0.7372198799383576,0.14895309366212298,0.7984051036682616,0.15281562268366247
lna8L,1.0922422238363314e-06,30.0,0.3063815345961357,adam,relu,0.03283679631159419,10.0,59.0,0.7,0.15,200.0,29.0,0.4979539628257802,0.05283813798690796,0.48508771929824557,0.058922786098248435
PB2NR,0.0032673458779983993,70.0,0.08679014111706351,SGD,tanh,0.07119483136384666,199.0,44.0,0.7,0.15,200.0,22.0,0.690239868284537,0.11897973862031543,0.7580542264752792,0.1745286682704854
swMvA,0.0014257777856792764,100.0,0.28996956123591694,SGD,elu,0.025714321488880622,106.0,161.0,0.7,0.15,200.0,30.0,0.4353333674027561,0.11862095008575302,0.5063795853269537,0.13765396772801006
dYvcD,0.12622085726509766,5.0,0.3743476417647956,SGD,relu,0.0002062174364275804,20.0,54.0,0.7,0.15,200.0,27.0,0.6648586745561089,0.13404159292051945,0.5527113237639553,0.125855133032007
Je1yL,7.704934093068187e-06,30.0,0.29299396821288765,SGD,relu,0.08064156512973951,33.0,14.0,0.7,0.15,200.0,64.0,0.49740670533117515,0.06478547072249641,0.5258373205741627,0.03895956661872726
Vdsu7,1.0741910131267498e-05,100.0,0.06592160119167977,adam,tanh,0.01687493096428936,77.0,175.0,0.7,0.15,200.0,53.0,0.6082540615998375,0.13624336694119313,0.7231259968102073,0.12121254092095554
mgWGU,6.062665665062282e-06,10.0,0.3065116314253859,SGD,tanh,0.0496453236557056,110.0,35.0,0.7,0.15,200.0,41.0,0.435642482984042,0.07646299740371455,0.48931419457735253,0.13481318218179053
tUJo9,0.013592029612143815,30.0,0.14234313773995996,adam,elu,0.09155165439572947,18.0,165.0,0.7,0.15,200.0,53.0,0.8063530840344239,0.10261671965289272,0.7200956937799042,0.18020176015756792
DgcXM,1.7297483797875765e-05,50.0,0.002638813248499661,adam,relu,0.0751000312134204,190.0,74.0,0.7,0.15,200.0,35.0,0.5711056912135118,0.09783962035523258,0.6105263157894737,0.11502851874222554
jKXLN,0.001767574496152353,10.0,0.22505273113140853,adam,elu,0.08369093480157434,185.0,125.0,0.7,0.15,200.0,60.0,0.8728081719502448,0.03235669229649884,0.8929824561403509,0.021031476490982404
lqh9F,9.696486096545775e-06,10.0,0.3802316590027707,SGD,tanh,0.012429235153594531,81.0,59.0,0.7,0.15,200.0,38.0,0.46828379653630325,0.1162995066620587,0.44896331738437006,0.17122421064920104
Z9DNm,0.15352285732692328,70.0,0.015111849409328438,adam,tanh,0.039838377774199386,81.0,153.0,0.7,0.15,200.0,26.0,0.7258213484166569,0.101870833722904,0.5751196172248804,0.1830968774275276
SC05q,3.562149013865348e-06,100.0,0.24447666947007232,adam,tanh,0.08776010625692032,123.0,134.0,0.7,0.15,200.0,34.0,0.49279873755299713,0.11628723887735637,0.5387559808612441,0.13390634105664725
XYfq3,3.3103434415438322e-06,30.0,0.39593220718773614,SGD,elu,0.04363217096277605,20.0,171.0,0.7,0.15,200.0,53.0,0.4616496316840606,0.1513032523392176,0.5066985645933014,0.1308127126559148
aQK8a,3.231303525146205e-06,50.0,0.24934096567457678,SGD,elu,0.07002590002042998,178.0,160.0,0.7,0.15,200.0,33.0,0.3772074778489465,0.15404190055872627,0.44896331738437,0.1827604365175868
dmPTw,0.00017618169239035398,70.0,0.029418180817050034,SGD,tanh,0.009277874067133485,182.0,77.0,0.7,0.15,200.0,35.0,0.4832405655619388,0.11061814577794102,0.562200956937799,0.10889825551054305
iXUql,0.0001354058959744255,70.0,0.24156994301325835,adam,relu,0.09826707473832758,183.0,114.0,0.7,0.15,200.0,50.0,0.7034053858540135,0.12371304175654894,0.7734449760765549,0.1374512203449049
IafYe,0.011654583485737767,10.0,0.036831184801693784,adam,tanh,0.01323374801167293,99.0,93.0,0.7,0.15,200.0,47.0,0.8876110234242436,0.09674582383059668,0.8982456140350878,0.01245245377731619
E2jhk,0.0007847425936763477,50.0,0.1971181980729102,SGD,elu,0.02739372079194499,83.0,45.0,0.7,0.15,200.0,36.0,0.5106268087812549,0.135842619414787,0.5663476874003189,0.12206417974976029
IZKNb,1.5691989437233562e-06,100.0,0.24076047813912288,adam,tanh,0.006369757198149951,182.0,130.0,0.7,0.15,200.0,37.0,0.48740317051041293,0.12150403368190152,0.5437001594896331,0.16287234081712373
O4HmC,7.116900146947222e-05,50.0,0.2604069615925992,adam,elu,0.0058545956592108706,98.0,49.0,0.7,0.15,200.0,38.0,0.7603742493695942,0.1499207133006795,0.8535885167464115,0.12401239472084086
MVYiG,0.0666005172952928,5.0,0.3699308467316906,SGD,elu,0.055770134449446486,96.0,183.0,0.7,0.15,200.0,23.0,0.8514315521486517,0.04032422087203914,0.8755980861244019,0.025096189170999598
Rj9HG,0.0014495245741152033,5.0,0.0013193333213241233,adam,relu,0.01612823630974185,195.0,64.0,0.7,0.15,200.0,42.0,0.8160658945519499,0.1711013342127369,0.8282296650717702,0.16474252350700586
n2SQF,0.00024785023412374907,30.0,0.027570694025292265,adam,relu,0.06263217902026234,188.0,64.0,0.7,0.15,200.0,42.0,0.5508210547640544,0.10633904881893397,0.6271132376395535,0.1818756030091619
kW8wr,0.01296544388999594,100.0,0.02605181410043147,adam,tanh,0.08184526313447003,166.0,58.0,0.7,0.15,200.0,14.0,0.850637831378318,0.07305616044979929,0.8878787878787877,0.07002321462884621
IlGjb,0.005454465152600825,30.0,0.28556381159928446,adam,elu,0.09902696258285883,127.0,157.0,0.7,0.15,200.0,56.0,0.8347046747157769,0.054615359733759535,0.8443381180223286,0.08090763055815087
HPdly,0.00018080692061176346,70.0,0.39608945250287675,adam,tanh,0.01699170754888232,97.0,73.0,0.7,0.15,200.0,51.0,0.7519266229088563,0.07147649110587202,0.8971291866028708,0.0240321824405691
DrF0I,0.00017827521780175342,5.0,0.009563399546495478,SGD,relu,0.03022921808928245,167.0,186.0,0.7,0.15,200.0,61.0,0.5482831797702726,0.07229370131843263,0.5980063795853269,0.12948969603462732
iOxRJ,2.4825933752976634e-06,30.0,0.18982537603623728,adam,relu,0.007884428984614911,171.0,115.0,0.7,0.15,200.0,60.0,0.5419329910304878,0.08182020882217116,0.5782296650717703,0.07721789869011163
J0K19,0.0002859497798477372,30.0,0.35091178925044364,SGD,relu,0.05178250624506017,36.0,101.0,0.7,0.15,200.0,10.0,0.49646117159257025,0.08107657554567757,0.5067783094098883,0.11637402917613113
db0eM,2.502363959264484e-06,10.0,0.2130821071998543,SGD,relu,0.03850391723379579,167.0,146.0,0.7,0.15,200.0,60.0,0.4161132480642539,0.1726679527162745,0.48221690590111643,0.13280327876463296
z6aQC,0.1294140581987327,50.0,0.3479502756318875,adam,tanh,0.05870750653572757,147.0,29.0,0.7,0.15,200.0,51.0,0.7809430152802672,0.0590734815654191,0.5831738437001596,0.20246737806501927
F6PZx,1.1508676293284087e-05,10.0,0.05849454631682778,adam,tanh,0.028984064135802068,86.0,133.0,0.7,0.15,200.0,55.0,0.7232734000301355,0.13172132450479873,0.8486443381180223,0.0898068266257089
NnorM,0.17904270003964168,50.0,0.0011598565177070254,adam,tanh,0.08666999170199945,154.0,13.0,0.7,0.15,200.0,16.0,0.7714030633144119,0.06434750852186416,0.5728867623604466,0.12859958781761036
dDuPu,0.014840205045716405,100.0,0.20554840908592398,SGD,relu,0.0494570458253224,78.0,54.0,0.7,0.15,200.0,18.0,0.5403421811251736,0.11480780128734519,0.5692982456140351,0.102660696855496
U6314,4.104476088507475e-06,10.0,0.14488087102756828,SGD,tanh,0.09604073844897615,90.0,19.0,0.7,0.15,200.0,39.0,0.4697540772315881,0.12080446644519365,0.5488038277511962,0.09878693121819043
boHFc,0.000680976295199604,50.0,0.3431365337272103,adam,elu,0.048411029410529896,126.0,119.0,0.7,0.15,200.0,16.0,0.8265941094512606,0.09930942252840123,0.8735247208931419,0.07521437083525265
iCEHy,4.211827298986244e-06,10.0,0.05972485913464918,SGD,relu,0.09361924645060421,172.0,149.0,0.7,0.15,200.0,50.0,0.3858799264461029,0.1173504802230372,0.4892344497607655,0.07440174293260089
Y5Ibl,0.00026453098192231566,10.0,0.28123624528409946,SGD,elu,0.03696612612779676,62.0,109.0,0.7,0.15,200.0,18.0,0.5178893828416046,0.1364092112789182,0.5555023923444975,0.15221202955781976
wx4xw,2.806113746102607e-05,30.0,0.21014825970517506,SGD,elu,0.07964608627969277,40.0,64.0,0.7,0.15,200.0,31.0,0.3856269225971599,0.1415502248065812,0.4511961722488039,0.1310815595378383
pq0ju,0.00033090329016942236,10.0,0.010702667695400826,SGD,relu,0.0494387171978547,165.0,122.0,0.7,0.15,200.0,47.0,0.5202316869371849,0.1361574205688756,0.5890749601275916,0.11869932239379659
ed5Qo,0.0005857609619557139,100.0,0.3084971050907789,SGD,elu,0.03153316616808871,86.0,145.0,0.7,0.15,200.0,48.0,0.5226217690781205,0.13661344305985335,0.5118022328548644,0.13938417624268054
h5LDL,0.00030631504910824285,70.0,0.0733858369992113,SGD,elu,0.03533911398787859,38.0,172.0,0.7,0.15,200.0,14.0,0.5101035408348902,0.13037183524117446,0.5959330143540671,0.09632833866007619
UlmXx,0.043109534738597806,100.0,0.3491852283135468,adam,relu,0.09406440891754718,164.0,37.0,0.7,0.15,200.0,37.0,0.6222847404535781,0.13667335851073106,0.5584529505582136,0.102168671863413
AHQKI,1.8807151230526543e-05,5.0,0.05129072032290512,SGD,tanh,0.02973081056158472,54.0,166.0,0.7,0.15,200.0,22.0,0.4251225798629018,0.13264831992432305,0.46570972886762363,0.12791028807504576
jgCWi,7.178369715813815e-06,10.0,0.097049178260942,adam,tanh,0.03494204150641141,166.0,65.0,0.7,0.15,200.0,20.0,0.7293133063522218,0.08315077270613525,0.8207336523125998,0.0648877844283276
aFOpw,2.0564075549751187e-06,10.0,0.2745934044849449,adam,relu,0.07124432887250114,36.0,194.0,0.7,0.15,200.0,44.0,0.49222507606941174,0.05032080753655715,0.5223285486443381,0.09695605544943289
spgoJ,4.9003254182927356e-05,5.0,0.20201592795948997,adam,tanh,0.08547259581113255,46.0,182.0,0.7,0.15,200.0,49.0,0.7392817876941585,0.09208438201623005,0.8397129186602872,0.06782061068905303
mKTHx,0.4309756819459323,100.0,0.33642865400316646,adam,relu,0.05072663664986557,111.0,62.0,0.7,0.15,200.0,41.0,0.5075335326438267,0.01533798346006602,0.5,0.0
xlnlm,1.0400256863273944e-05,50.0,0.33674648481271546,adam,relu,0.06072877392313613,50.0,44.0,0.7,0.15,200.0,69.0,0.5427931670182612,0.10294278546472684,0.566347687400319,0.12067411871604405
X4w6r,0.12192055225826486,50.0,0.08185630727352411,adam,relu,0.06467907731941744,99.0,108.0,0.7,0.15,200.0,50.0,0.5611492134089475,0.04798150067739921,0.5,0.0
Kxhe5,0.04165159650817348,50.0,0.1421245439669571,adam,relu,0.06198307249926768,116.0,81.0,0.7,0.15,200.0,47.0,0.6883678641156586,0.13979032261410507,0.5618819776714513,0.12382611191783992
v24q7,1.6109293758325625e-05,100.0,0.35993014936660117,SGD,tanh,0.06358876116201054,122.0,192.0,0.7,0.15,200.0,34.0,0.5261137699879772,0.107496509795187,0.5743221690590112,0.15302271898149442
nwWaG,0.017824208246597112,50.0,0.20198671430982787,SGD,tanh,0.05586997966138607,24.0,126.0,0.7,0.15,200.0,59.0,0.7317081991040093,0.111653219792298,0.8129186602870814,0.13659065017665414
miu2S,0.0003760381141242068,70.0,0.25494783667689397,adam,tanh,0.09371119443588904,116.0,66.0,0.7,0.15,200.0,20.0,0.6903452903212879,0.1179686623015417,0.7615629984051037,0.15637021167517454
b5Gpr,6.800797256669557e-05,10.0,0.3812148984837151,adam,elu,0.06177699163766623,174.0,149.0,0.7,0.15,200.0,68.0,0.8227309648385874,0.04368112827710869,0.8572567783094097,0.06227146047222559
oCK4H,0.0005016349648096146,50.0,0.39986196452346184,SGD,relu,0.04382485098910105,186.0,34.0,0.7,0.15,200.0,41.0,0.5342760311550466,0.06460206270392695,0.5086124401913875,0.06941446180635831
C4qzQ,0.11165371381721342,5.0,0.1599432028369252,adam,relu,0.04555367625714035,49.0,144.0,0.7,0.15,200.0,68.0,0.5052083333333333,0.015624999999999976,0.5,0.0
RDHyP,1.0380460291969558e-06,5.0,0.14363469308598523,SGD,tanh,0.056233613472384314,188.0,179.0,0.7,0.15,200.0,45.0,0.4894533729366574,0.12024592785110477,0.6015948963317383,0.14231230565354389
A9HbA,0.0004605988854208449,30.0,0.07642049495224744,SGD,elu,0.0820944167516004,93.0,86.0,0.7,0.15,200.0,38.0,0.4987476011322697,0.11259936184103356,0.5283891547049443,0.12007366397471946
SBD9x,1.3332342743689514e-05,10.0,0.11897310646684711,SGD,elu,0.021436060663374935,103.0,173.0,0.7,0.15,200.0,27.0,0.4250793211103904,0.09698782334628622,0.4709728867623605,0.10948948797196924
k9ltj,0.05687393737855017,10.0,0.28329607201463736,adam,elu,0.019882463891151947,93.0,166.0,0.7,0.15,200.0,29.0,0.7978932671105231,0.04464339625186743,0.5732854864433812,0.12482315810489504
c8MuN,0.0018231150405171297,100.0,0.17624905180063066,SGD,relu,0.0030325788403665847,101.0,125.0,0.7,0.15,200.0,43.0,0.4517470376716332,0.12928378821497366,0.5223285486443381,0.12927862121437686
Bzp7C,2.1012439889709658e-05,30.0,0.06325736943887313,SGD,relu,0.0433861872116764,38.0,75.0,0.7,0.15,200.0,22.0,0.5125307577347263,0.06227732073601476,0.5283891547049442,0.06476752057862789
n1ox8,0.038712327399686115,30.0,0.033558040480320676,SGD,tanh,0.01992867019264808,140.0,42.0,0.7,0.15,200.0,64.0,0.8396081654365981,0.10317019133849481,0.9006379585326953,0.020212440302133768
U9rIK,9.148366604375612e-05,70.0,0.36348246319307637,adam,tanh,0.04602567685086443,34.0,164.0,0.7,0.15,200.0,37.0,0.7479611110450319,0.09103062838937291,0.8717703349282298,0.08791973620262655
B3vg0,8.55121136387247e-06,10.0,0.3247750455737992,adam,tanh,0.04046471369410867,127.0,170.0,0.7,0.15,200.0,67.0,0.7098006817923885,0.11850072831781558,0.8100478468899521,0.10323415427775695
pWXtn,0.08441508882457921,100.0,0.2778806580869569,adam,tanh,0.02170875758037454,171.0,194.0,0.7,0.15,200.0,55.0,0.7901528087951688,0.07094157715782419,0.571451355661882,0.20284303873346005
jKfS9,0.010371282306030892,30.0,0.3004005385003039,SGD,elu,0.07977951374026045,109.0,175.0,0.7,0.15,200.0,63.0,0.7847486774781813,0.07413489518054907,0.8610845295055821,0.039477792063092265
tPu6V,0.00033089658174987783,10.0,0.22651304777039238,SGD,tanh,0.03093167944685974,21.0,107.0,0.7,0.15,200.0,42.0,0.5075810329122217,0.0951456755689381,0.5409888357256778,0.15887889443518866
sz9fa,5.295058842189184e-05,70.0,0.26425672993496674,SGD,elu,0.05552902207847065,69.0,129.0,0.7,0.15,200.0,69.0,0.4910377002333961,0.12489466845289673,0.5435406698564594,0.1854444063111251
fpDwk,5.204471526881776e-06,50.0,0.3511690564329397,adam,elu,0.012405168370535513,97.0,111.0,0.7,0.15,200.0,61.0,0.5095252277251714,0.19210220740710204,0.5899521531100479,0.1854123749366871
E7FJ7,0.4619048072895701,50.0,0.33679105137686216,SGD,tanh,0.061991612808108346,162.0,69.0,0.7,0.15,200.0,18.0,0.8600271428239059,0.04269665032651604,0.9124401913875598,0.007041065408179929
iO3dF,8.28223614335891e-06,70.0,0.09981143130250053,SGD,elu,0.08310990923828201,141.0,53.0,0.7,0.15,200.0,23.0,0.49750676487996504,0.12078443988727508,0.5626794258373204,0.18552805961000982
iJPGB,0.13789241373780173,5.0,0.08280766321336196,adam,relu,0.09801579724415194,20.0,130.0,0.7,0.15,200.0,65.0,0.4895276292335116,0.03141711229946525,0.5,0.0
z7tVD,0.02108342883515414,50.0,0.1298155337995793,adam,tanh,0.039805684724875695,94.0,119.0,0.7,0.15,200.0,42.0,0.9086996126897391,0.04084272237159793,0.9081339712918659,0.014930819443021945
ScyXT,0.0007888942879341293,50.0,0.15437367107497535,SGD,relu,0.08054838623920071,34.0,191.0,0.7,0.15,200.0,49.0,0.5151346883015288,0.08277702289298569,0.5365231259968102,0.0852917693411574
Y9ruz,0.032380311566725675,5.0,0.04110249050441697,adam,relu,0.008923802043629903,12.0,67.0,0.7,0.15,200.0,16.0,0.6138641819596452,0.12314587430827649,0.5,0.0
k5iJ6,3.0677149143599614e-06,10.0,0.3909319013471487,SGD,relu,0.04450454215672877,180.0,32.0,0.7,0.15,200.0,43.0,0.49343385574629517,0.07304055865602953,0.5274322169059011,0.054346194890852684
yPpse,1.7037164611528848e-05,5.0,0.22811559646383853,adam,tanh,0.008550674181942131,158.0,181.0,0.7,0.15,200.0,64.0,0.8144266516649321,0.046343894803850434,0.8947368421052632,0.01773134559449734
PKHqD,0.42157835508355873,5.0,0.26798120643434553,adam,relu,0.0407596087457284,62.0,54.0,0.7,0.15,200.0,58.0,0.4981981981981982,0.0054054054054054005,0.5,0.0
cqxWj,0.00805951945015746,50.0,0.36881747972679374,SGD,relu,0.07789444425837835,82.0,145.0,0.7,0.15,200.0,23.0,0.6174989360883231,0.1257539887365983,0.653987240829346,0.14709469130505523
PfD95,0.0016379086535262724,70.0,0.31643598898864445,adam,relu,0.08351473527835337,179.0,17.0,0.7,0.15,200.0,59.0,0.623464768124069,0.14825897034041988,0.6708931419457735,0.1721897419269073
vuwSS,0.06956653059380585,70.0,0.23570094290042307,adam,relu,0.009814318761046093,131.0,151.0,0.7,0.15,200.0,55.0,0.7314706511302254,0.13455597076587208,0.6491228070175439,0.18320250029448512
CRlB4,0.012207413655978945,50.0,0.17075873268659963,SGD,elu,0.07304961458604643,86.0,119.0,0.7,0.15,200.0,18.0,0.7325019764626282,0.1353491195004932,0.7748006379585327,0.1391747882209469
qA4l0,0.00305024836760419,30.0,0.21981962901272079,SGD,tanh,0.03057476436032617,23.0,45.0,0.7,0.15,200.0,26.0,0.6873220817920306,0.09203396634779201,0.6942583732057416,0.12659910955075648
F67wo,0.00022286734755528378,5.0,0.07050394561322881,SGD,tanh,0.036972379831538095,82.0,137.0,0.7,0.15,200.0,67.0,0.5637068406243437,0.16584078120243798,0.6771929824561403,0.12696256371017106
HudoH,0.0217350277492013,10.0,0.1474252219520735,adam,elu,0.07589177272437009,181.0,167.0,0.7,0.15,200.0,69.0,0.7665294325687827,0.0595057457914014,0.49912280701754386,0.0026315789473684292
ctkH2,0.0062917691843646095,30.0,0.37745091668360997,SGD,elu,0.07605159233782516,159.0,163.0,0.7,0.15,200.0,66.0,0.713177599427999,0.11716647391397197,0.7807017543859649,0.12136574249090518
Sfvlb,1.1547404733298938e-05,5.0,0.20012069390175152,adam,elu,0.054546164070534066,74.0,27.0,0.7,0.15,200.0,18.0,0.7150127142769056,0.10447120262804735,0.819138755980861,0.12630169238109015
xE2Bx,0.03469014078461006,70.0,0.1860590921177011,adam,tanh,0.07382151417669956,186.0,162.0,0.7,0.15,200.0,14.0,0.8225037349455944,0.058372443324821985,0.7825358851674641,0.11735123765300248
gwumm,0.002596587649363821,100.0,0.008834995429488979,adam,tanh,0.028744353057027175,31.0,192.0,0.7,0.15,200.0,37.0,0.8417405687511451,0.11574233347016437,0.8883572567783095,0.04509356085527936
MgdP2,0.0002406124405452848,100.0,0.2173187978080208,SGD,elu,0.011528976084316557,178.0,70.0,0.7,0.15,200.0,37.0,0.42312017939182933,0.11631978805537362,0.4677830940988835,0.10856090414770951
SCXP8,0.02127080506683091,5.0,0.32920629366345283,adam,relu,0.06292562920856234,189.0,97.0,0.7,0.15,200.0,56.0,0.6524002275620981,0.11455518846886527,0.5,0.0
