,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,preweight,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
klxfo,2.3146208332078194e-06,30.0,0.18443089143897573,SGD,elu,0.0915412575092655,38.0,140.0,0.7,0.15,200.0,11.0,0.44330024915018706,0.10799368937351908,0.4995215311004785,0.13585259173293396
CPX4f,0.009562911720464244,70.0,0.23787434077817515,SGD,relu,0.04725503573592003,136.0,161.0,0.7,0.15,200.0,65.0,0.6667244283231414,0.09006586082461007,0.734609250398724,0.07904059065226225
tXxE0,4.217746182154041e-05,70.0,0.1993066301916879,SGD,relu,0.04918454278066569,96.0,37.0,0.7,0.15,200.0,32.0,0.4846257005448834,0.10588335843728706,0.5687400318979265,0.13070601159024506
vHIOO,1.0986336832350225e-06,70.0,0.0008074508407307501,adam,elu,0.035355930086334024,119.0,150.0,0.7,0.15,200.0,33.0,0.4649021683043254,0.10540180729881662,0.5033492822966507,0.11680522481244462
PXWJu,0.4894590689737024,5.0,0.13123395185078968,adam,tanh,0.030586653410850453,57.0,175.0,0.7,0.15,200.0,38.0,0.6837895127582864,0.05500145307614647,0.556060606060606,0.19046362909509437
xJb10,0.06927413401495822,30.0,0.293869047635265,adam,elu,0.051840594365358345,72.0,18.0,0.7,0.15,200.0,53.0,0.8876202738535879,0.025962159357704316,0.909250398724083,0.01579591639535664
nmQMu,5.665434593586191e-06,100.0,0.13969008125953725,SGD,elu,0.09282702324358304,21.0,170.0,0.7,0.15,200.0,64.0,0.39225548412163125,0.16549423948391523,0.45996810207336525,0.19132800774713207
WkOgZ,0.00021026333734327213,10.0,0.3703876342246793,SGD,relu,0.08099915281066744,168.0,160.0,0.7,0.15,200.0,14.0,0.5099228415763088,0.07311444290870857,0.5492822966507175,0.12312393086498412
CoSze,0.1455578809138308,30.0,0.35688073431166756,adam,tanh,0.056549236461071795,136.0,178.0,0.7,0.15,200.0,68.0,0.7993083914881834,0.06414666037242643,0.4953748006379586,0.23702563518300976
dJInB,0.0007060568236113637,5.0,0.36794239916764887,SGD,relu,0.06466644728834259,182.0,69.0,0.7,0.15,200.0,47.0,0.6101615731858179,0.11822779255867946,0.7159489633173843,0.11286289272475591
gDHRj,1.0645314729473733e-06,30.0,0.06269905219635606,SGD,elu,0.07905526207960338,22.0,122.0,0.7,0.15,200.0,43.0,0.442915224388862,0.1014279249970204,0.473524720893142,0.15210403483023854
qQqnS,0.004032512821616861,30.0,0.3070836655454291,adam,elu,0.09683254624385546,94.0,198.0,0.7,0.15,200.0,52.0,0.9178560425906241,0.0461597184744332,0.9323763955342901,0.008683035144380362
JzKif,0.006604411035663868,30.0,0.3529852848434318,adam,elu,0.062228829105810506,104.0,170.0,0.7,0.15,200.0,66.0,0.9385258730055265,0.02498372286438258,0.9295055821371611,0.013282719498345774
errAe,1.5222167044432087e-05,100.0,0.12985815840881587,SGD,elu,0.0886655300713908,65.0,189.0,0.7,0.15,200.0,29.0,0.3780543756624022,0.13828174496211765,0.5005582137161084,0.11615841963394977
JVVzr,0.04280698322545988,30.0,0.30144889658952184,SGD,elu,0.09908611783060227,199.0,184.0,0.7,0.15,200.0,62.0,0.8640944791061422,0.07787077739169626,0.9299840510366826,0.009366537071786958
c5e9C,0.000928682741327361,100.0,0.08428108587577432,adam,tanh,0.019577892886405258,163.0,179.0,0.7,0.15,200.0,20.0,0.9362500582063277,0.03371745335890322,0.9441786283891547,0.008499465769999508
SNkkC,0.07677571330468938,30.0,0.3665755411134117,adam,elu,0.05722430511691147,27.0,135.0,0.7,0.15,200.0,67.0,0.8978037991012044,0.028855420335350365,0.918341307814992,0.024185697081042873
Glj5b,0.15846086345307261,100.0,0.06258136544940247,adam,elu,0.0709048321837442,183.0,145.0,0.7,0.15,200.0,40.0,0.8925922742932121,0.05812283563815632,0.8830940988835725,0.06613744907907301
szWZc,1.876459978906894e-06,50.0,0.09368629978785258,adam,tanh,0.07305502181531202,154.0,72.0,0.7,0.15,200.0,40.0,0.4432715866158654,0.14212421821881518,0.5403508771929824,0.1673787281365577
UvIn4,0.0020663381459220713,10.0,0.21813282596964814,SGD,elu,0.058962147563826166,100.0,29.0,0.7,0.15,200.0,19.0,0.6973496601892459,0.16993026265487282,0.8295055821371611,0.11428063814014273
K7KWd,5.455954158537984e-06,70.0,0.06544362658293267,SGD,tanh,0.0676549229923161,17.0,161.0,0.7,0.15,200.0,64.0,0.50254374100372,0.13666922805062456,0.5143540669856459,0.13936738567298332
ixe7O,1.7009114683099113e-06,5.0,0.008451481432080367,adam,elu,0.055836150609489876,141.0,103.0,0.7,0.15,200.0,51.0,0.5957553938290243,0.15241579948025874,0.70622009569378,0.10010004432672233
DE70I,0.005973729436263074,5.0,0.2541702775843217,SGD,tanh,0.02760409348843478,71.0,39.0,0.7,0.15,200.0,46.0,0.8711935124750374,0.11988585744896241,0.9350877192982457,0.0073451859264239
c8rEm,3.9093577685297324e-05,30.0,0.23392905637140365,adam,tanh,0.017126921080462067,45.0,156.0,0.7,0.15,200.0,15.0,0.7669332661563641,0.12765818555495742,0.8995215311004785,0.051493173797057964
udF9K,1.2594757530736508e-06,50.0,0.18006183821307112,SGD,tanh,0.04472925396861308,107.0,197.0,0.7,0.15,200.0,63.0,0.41274592346693906,0.140067804490258,0.4767145135566187,0.10863211114015435
UpTAy,0.09277709392748876,70.0,0.12528583388244116,adam,relu,0.02197075912977672,188.0,135.0,0.7,0.15,200.0,59.0,0.947290619844129,0.030260597675577715,0.9291866028708133,0.026661019067262356
DP1uY,0.0005653958488217107,5.0,0.2678084891060257,SGD,elu,0.015557972935976183,121.0,21.0,0.7,0.15,200.0,35.0,0.7461821481594743,0.07580365551494954,0.8593301435406697,0.040188855898594805
TTGtZ,0.20646902031490313,10.0,0.3203075302048685,SGD,elu,0.018776082635248936,198.0,148.0,0.7,0.15,200.0,61.0,0.9367013120707046,0.024144091528097475,0.9349282296650717,0.03186441620958299
WfTL6,0.016327359728696842,30.0,0.1770373385628784,SGD,relu,0.05948250727041148,14.0,119.0,0.7,0.15,200.0,47.0,0.7738708854108187,0.11229111732122592,0.8972886762360448,0.03017011056542477
SZCNH,0.0006131400056938124,70.0,0.18643431086242349,SGD,relu,0.03468736724214967,110.0,105.0,0.7,0.15,200.0,19.0,0.3807793478247764,0.13334999334248063,0.4872408293460925,0.15689151753353725
w7wGo,3.6773842556751643e-06,70.0,0.13143658341475603,adam,elu,0.09566644046249606,31.0,95.0,0.7,0.15,200.0,11.0,0.5305426280743964,0.105412351390856,0.6149920255183413,0.13879483956054
FutNq,0.09781715762127358,50.0,0.17115118607724356,adam,elu,0.03842620675911738,80.0,27.0,0.7,0.15,200.0,26.0,0.9294203435820533,0.028194664662292965,0.9363636363636363,0.022230932668113518
cIYgE,0.00025048538359265704,5.0,0.04433329195285225,SGD,tanh,0.08453881098586408,138.0,73.0,0.7,0.15,200.0,63.0,0.6225974504244134,0.05191805434843682,0.724401913875598,0.0786456949487659
DLJLK,0.0010203204576864227,5.0,0.19186046653615493,adam,tanh,0.0897626575872602,183.0,164.0,0.7,0.15,200.0,70.0,0.9248995584007714,0.036599032362832545,0.9358851674641148,0.009774515755052365
vmMEl,0.15480620623414446,100.0,0.23789012735264858,adam,tanh,0.04895018253875706,192.0,43.0,0.7,0.15,200.0,18.0,0.8610292392941092,0.03818810309586809,0.7633173843700158,0.16843977953979694
mp8dh,0.0007488334171325272,50.0,0.17687611239707143,SGD,tanh,0.05529543879439535,13.0,180.0,0.7,0.15,200.0,44.0,0.5690579146925144,0.1032705412746979,0.6390749601275918,0.11771166924688584
q0m18,2.701628505032109e-05,70.0,0.04303556897274348,adam,elu,0.09223142170823023,43.0,68.0,0.7,0.15,200.0,12.0,0.5902229627662887,0.15474706633740437,0.6334928229665071,0.13926614311969493
WEFow,0.04659019106755415,30.0,0.34816855145322606,SGD,tanh,0.085469109503022,179.0,109.0,0.7,0.15,200.0,45.0,0.8799430024022528,0.0833160392873796,0.9315789473684211,0.009660649263737053
lJFni,0.0556991862295078,10.0,0.37712127854272837,SGD,relu,0.008219572960191568,74.0,122.0,0.7,0.15,200.0,56.0,0.9515024146185004,0.031203468012935928,0.9456140350877191,0.009447657556376334
vUKL6,0.0002364049999911553,30.0,0.19433930002590658,SGD,relu,0.060825848094511,39.0,133.0,0.7,0.15,200.0,61.0,0.4439109126608332,0.14363317018837596,0.4486443381180224,0.12313188456392322
VXzao,0.0005416857216419778,100.0,0.3749889948036593,adam,relu,0.07495240758709108,17.0,194.0,0.7,0.15,200.0,16.0,0.7896319877685147,0.10780459123236281,0.8980861244019138,0.048351670110267315
TJ355,7.372193364863832e-06,30.0,0.186166883973511,adam,relu,0.0484636616070595,123.0,11.0,0.7,0.15,200.0,47.0,0.565861580221496,0.09951197278953333,0.6476874003189793,0.11559522108472554
ATsMA,0.010812455518698616,30.0,0.09951777427161282,adam,relu,0.021420931400891408,96.0,110.0,0.7,0.15,200.0,17.0,0.953472447682208,0.02474018686526844,0.9390749601275917,0.01732207206683951
PW7hS,0.1524175127828628,30.0,0.3727230368092276,adam,elu,0.003913031631149322,129.0,102.0,0.7,0.15,200.0,23.0,0.9153098376915004,0.04119198563925717,0.8668261562998405,0.08695988515682974
PFYhl,0.2824017908411477,10.0,0.24841147830574092,adam,relu,0.04599319069966067,152.0,58.0,0.7,0.15,200.0,66.0,0.7528861793334376,0.09534627526695474,0.4708931419457735,0.057924880444034696
h2lIJ,0.002905392837592823,70.0,0.03577230556572424,SGD,relu,0.0017345400381507227,62.0,175.0,0.7,0.15,200.0,18.0,0.5227109844026805,0.1271998945496746,0.5821371610845295,0.10358480262177992
GXWA2,0.4450159303195308,100.0,0.29371419702312773,SGD,relu,0.07493228468277545,193.0,54.0,0.7,0.15,200.0,23.0,0.8889726748774482,0.029936701550313707,0.9216905901116427,0.010851157061036112
MSTe6,0.03268765776406927,30.0,0.2228596881290268,adam,elu,0.08008273730678805,64.0,172.0,0.7,0.15,200.0,67.0,0.9060058640022215,0.030674751903000945,0.9192982456140351,0.019961069023492227
Pz0hk,1.0084098925796116e-06,100.0,0.28295363923404926,adam,relu,0.01696535600574507,60.0,194.0,0.7,0.15,200.0,46.0,0.3943305389300914,0.13474508221887202,0.42966507177033486,0.08427091740107163
BhSSU,0.13936563825228973,50.0,0.3335060131215364,SGD,relu,0.04940299446213539,44.0,97.0,0.7,0.15,200.0,67.0,0.9067553462330737,0.052503318547804614,0.9326953748006378,0.01505974052199412
b22gq,1.2084777017436687e-05,50.0,0.02158295964630739,adam,elu,0.061421544941664324,185.0,141.0,0.7,0.15,200.0,32.0,0.5888224411740935,0.10368006845835469,0.7154704944178628,0.08611022389058193
zOUjx,0.001094101688140281,70.0,0.027777728664085233,SGD,relu,0.09402724966005589,54.0,15.0,0.7,0.15,200.0,56.0,0.4705421039981063,0.1232260326878807,0.5263157894736841,0.16464707403958698
DiY7P,0.025795988053372146,30.0,0.00647483345134865,adam,relu,0.05559497395230581,124.0,110.0,0.7,0.15,200.0,44.0,0.9365606685807573,0.021760568663062526,0.9360446570972887,0.01363519772662934
UssyA,0.1848733277362317,30.0,0.3396868611334034,SGD,tanh,0.024968219508968284,157.0,72.0,0.7,0.15,200.0,16.0,0.934091325682403,0.018655890649867404,0.9311004784688995,0.02079245740061534
ktgzL,7.381255812638807e-05,70.0,0.16335743609521258,SGD,tanh,0.05180013985180096,103.0,36.0,0.7,0.15,200.0,37.0,0.43467305866630107,0.1173898570893628,0.4625199362041467,0.1447178383049605
PWUlx,0.05783807176979222,10.0,0.0743763242063078,SGD,tanh,0.09107576437915313,152.0,97.0,0.7,0.15,200.0,59.0,0.9214982744345181,0.0339850746337678,0.937799043062201,0.007412408318100322
FM5ic,0.022268524743818296,5.0,0.09432709370103978,SGD,tanh,0.00853550712988691,122.0,113.0,0.7,0.15,200.0,26.0,0.937422914761537,0.029839181573884297,0.9437001594896332,0.010532355330844697
MJXaR,0.0006253274624434392,5.0,0.2849144378201813,SGD,relu,0.00042044217348186086,187.0,167.0,0.7,0.15,200.0,56.0,0.6265235813190867,0.1406945793217051,0.701913875598086,0.1480514869667917
JmfQ8,0.0003622580989158284,10.0,0.29036299564901275,SGD,relu,0.010611480910240889,101.0,148.0,0.7,0.15,200.0,60.0,0.46867073294972955,0.09845357846648747,0.48835725677830943,0.11074094660397006
Xit0t,7.043616602334553e-05,10.0,0.28601456584730306,adam,tanh,0.07677550562458836,53.0,28.0,0.7,0.15,200.0,66.0,0.8290323867058069,0.08922075898107142,0.9269537480063796,0.021264221132375073
Em9yh,2.9026889520523726e-05,100.0,0.3602710951912391,adam,tanh,0.0013923909411502457,109.0,167.0,0.7,0.15,200.0,48.0,0.7137399203765102,0.12594953880065174,0.8141945773524721,0.12229901766405425
vDw2v,1.9803847683406563e-06,5.0,0.10884201301645963,adam,relu,0.07361306302297595,174.0,189.0,0.7,0.15,200.0,34.0,0.6516876175475736,0.06612318239596977,0.676555023923445,0.08385515368781529
NNSmp,0.00018159321256632847,30.0,0.32340047812826483,adam,relu,0.08865374226780308,127.0,122.0,0.7,0.15,200.0,46.0,0.7555806846168782,0.12047029880426226,0.8623604465709727,0.07522451592883997
ac5j6,0.0010997396307386353,50.0,0.2247201028027125,SGD,relu,0.09746875253342635,111.0,59.0,0.7,0.15,200.0,58.0,0.48001293358638897,0.09322439892726357,0.5138755980861245,0.0932183820424308
KSevv,0.0035397169828884304,50.0,0.3491077516708347,SGD,relu,0.0992306465127011,157.0,87.0,0.7,0.15,200.0,12.0,0.5241094872993491,0.17606898055813316,0.6279106858054228,0.14559062508890963
eYUE3,0.00016981546239326254,10.0,0.054195900488359296,SGD,elu,0.09523601761006927,159.0,32.0,0.7,0.15,200.0,53.0,0.5234914738353463,0.08160346006427355,0.5858054226475279,0.10553599072495898
EmEBz,0.016735713754891007,100.0,0.013465526122562289,SGD,tanh,0.016026863939091408,14.0,110.0,0.7,0.15,200.0,32.0,0.8015030958915629,0.066147963323268,0.8945773524720894,0.04595654412391741
xEgaa,0.010161987152866411,5.0,0.13668237472438657,SGD,elu,0.09276323787637729,191.0,187.0,0.7,0.15,200.0,31.0,0.8756290270823959,0.07844092048903258,0.9314194577352473,0.007942519679737624
WaObH,6.650837444012647e-06,30.0,0.10742133549344848,SGD,tanh,0.03766453798929005,41.0,133.0,0.7,0.15,200.0,22.0,0.44265840961583997,0.04783773123875752,0.5121212121212121,0.12895888331487843
THcza,0.00037997080633195296,50.0,0.001510208849218353,SGD,relu,0.09390825235543653,79.0,98.0,0.7,0.15,200.0,50.0,0.4806113799134423,0.10674937656923558,0.4990430622009569,0.11343615368989904
oNzs1,0.0005511122020607615,10.0,0.03511818133366864,SGD,relu,0.027810775309672145,146.0,80.0,0.7,0.15,200.0,12.0,0.5543891280858244,0.10949008824515967,0.6456140350877193,0.08351167169099111
SJcZB,0.12047292567520426,50.0,0.22956892619399843,SGD,elu,0.00911713694601679,28.0,100.0,0.7,0.15,200.0,46.0,0.924787927679863,0.06226354287631026,0.9441786283891546,0.014893291904215308
o0pDx,0.0067657015685248295,30.0,0.0817726308390514,adam,tanh,0.0016683206424772503,97.0,120.0,0.7,0.15,200.0,67.0,0.9481176539963305,0.03761020458305629,0.919298245614035,0.015646250039465032
stPJi,0.0021554488525985524,100.0,0.05537714078302805,adam,elu,0.001293023370361779,159.0,117.0,0.7,0.15,200.0,67.0,0.9414240091265678,0.03993329459504934,0.9264752791068579,0.018288530960398452
YTpPl,0.00015978106571053,100.0,0.10444959782559682,adam,tanh,0.007835683068759659,71.0,148.0,0.7,0.15,200.0,56.0,0.8789726094634025,0.05890555351781973,0.9452950558213716,0.009382817275969867
cNpmM,7.186665432731919e-06,50.0,0.048199183515187954,adam,elu,0.011704557045606835,35.0,110.0,0.7,0.15,200.0,59.0,0.49663841265974273,0.1106000495495874,0.5274322169059011,0.10893515560761798
m0Dpq,0.0001485462051869198,100.0,0.06630343578197105,adam,tanh,0.09675547400950583,53.0,190.0,0.7,0.15,200.0,21.0,0.7737163027936712,0.10538499262101439,0.8776714513556619,0.07557873627692613
P0Xim,2.056371529061278e-05,100.0,0.2731208776295667,adam,elu,0.013250362876037881,22.0,35.0,0.7,0.15,200.0,62.0,0.574019273091059,0.07664931230281356,0.6379585326953747,0.11889200677536131
C6iKf,0.012658852483820853,50.0,0.213840859150935,SGD,elu,0.09512945906763903,99.0,165.0,0.7,0.15,200.0,67.0,0.725322563515696,0.11939541440802909,0.8500797448165869,0.05069663430452011
VWuas,0.020179268138473077,10.0,0.33067231393537405,SGD,tanh,0.005959002091525379,182.0,71.0,0.7,0.15,200.0,52.0,0.9183656129068261,0.0621358273595029,0.9452950558213716,0.014158691623582914
HSPZr,1.1564874277399347e-05,30.0,0.08303613448059917,adam,elu,0.0820616574976808,23.0,57.0,0.7,0.15,200.0,24.0,0.5345226313968567,0.18121808140067952,0.6553429027113238,0.09020249192362664
tQKu7,0.3436722970901095,70.0,0.15511179046858767,adam,relu,0.08454668237195753,183.0,115.0,0.7,0.15,200.0,10.0,0.7800175327272557,0.05124903009949196,0.6992025518341307,0.2426488928043256
jDKrt,0.004246386571132486,5.0,0.03566696815976829,adam,tanh,0.08344725539137753,164.0,122.0,0.7,0.15,200.0,19.0,0.9269269523864547,0.032281496639292695,0.9291866028708133,0.024388880196000398
RGUiI,0.09148876132025187,100.0,0.3717214324875485,SGD,tanh,0.07386924909247815,158.0,100.0,0.7,0.15,200.0,55.0,0.8712086110611903,0.08098184851424083,0.9333333333333333,0.005916184048163153
tSfQ6,2.128061172347783e-06,100.0,0.06006293757633827,adam,tanh,0.03233066554388553,149.0,199.0,0.7,0.15,200.0,34.0,0.4404681460311967,0.1099921427343152,0.4773524720893142,0.1523523416508643
gpsQF,1.4658055663802939e-05,100.0,0.3078680067712671,adam,tanh,0.008225328678340383,27.0,34.0,0.7,0.15,200.0,59.0,0.49931439116382287,0.1457039040289784,0.6556618819776714,0.12745297481704904
yA1Yh,3.762454291681408e-05,50.0,0.29803065224852626,adam,relu,0.018913465398170307,69.0,87.0,0.7,0.15,200.0,16.0,0.6642572460655533,0.09883598239692024,0.7628389154704945,0.1003772812685384
OLBw8,0.027398207862436623,10.0,0.3126406811521535,SGD,relu,0.02233994220306106,94.0,197.0,0.7,0.15,200.0,12.0,0.9329010245821623,0.03696348858380158,0.9446570972886763,0.012859454382967312
pmRdN,0.1090445594437657,30.0,0.11178423453527785,SGD,tanh,0.06647148089384078,183.0,80.0,0.7,0.15,200.0,53.0,0.9249050998769652,0.02816197403547631,0.9333333333333333,0.021096083909137447
mveRt,0.00011781745096364377,5.0,0.23211826586243595,adam,elu,0.008614532796236241,115.0,41.0,0.7,0.15,200.0,56.0,0.9272763562546844,0.04886291430998705,0.9476874003189792,0.008845565948237356
pU9oQ,0.44005775096614896,70.0,0.2662285579112863,adam,tanh,0.08307320578749006,104.0,41.0,0.7,0.15,200.0,40.0,0.7419879114491847,0.08011482760902384,0.5626794258373206,0.18778480358589658
GoAUH,1.1792201217429058e-06,10.0,0.014373287059165296,SGD,relu,0.05633283899444577,26.0,159.0,0.7,0.15,200.0,15.0,0.47973375167491916,0.10955927200359902,0.5609250398724084,0.16424807396251653
rPeCR,0.10825316083229368,10.0,0.09594072590885556,SGD,relu,0.0916253931939834,120.0,59.0,0.7,0.15,200.0,48.0,0.9013480725440626,0.0281075972289662,0.9146730462519936,0.017225618744881193
VPevE,4.950452756682673e-06,70.0,0.22048876343071924,adam,elu,0.07178371484069182,72.0,30.0,0.7,0.15,200.0,23.0,0.5015289718433749,0.08578570232022757,0.5556618819776714,0.1504557946453389
VOCld,0.00024921652330489456,50.0,0.3939419267504689,adam,tanh,0.07903067384510692,83.0,189.0,0.7,0.15,200.0,62.0,0.8561319246455193,0.09837075405865485,0.9323763955342903,0.016531621715917023
f7kbA,0.0005231299579627382,50.0,0.001524552295121806,SGD,relu,0.06623213860898784,52.0,25.0,0.7,0.15,200.0,56.0,0.44134078901070267,0.1340097008358346,0.49888357256778304,0.1350299931833201
RI7CY,1.1922089844758309e-05,70.0,0.20852408909802508,adam,elu,0.08080554104261145,151.0,179.0,0.7,0.15,200.0,54.0,0.5323570570894863,0.09853964720291211,0.6381180223285486,0.10301215516569802
pXTvE,0.017522603024310964,50.0,0.3468412123796926,SGD,relu,0.09932843969514593,181.0,42.0,0.7,0.15,200.0,26.0,0.7112466406038741,0.06836582012106468,0.7896331738437001,0.08482824643812002
e946T,0.00033678356752264477,30.0,0.3728868879846045,adam,elu,0.09511430302191227,186.0,132.0,0.7,0.15,200.0,69.0,0.8869457348031892,0.05936318719502342,0.9382775119617225,0.007683693442070803
rvv6v,6.89930095093417e-05,100.0,0.2816295823450436,adam,relu,0.032671585566532615,73.0,180.0,0.7,0.15,200.0,63.0,0.6845867377907511,0.088210979577585,0.7586921850079744,0.08079704519066284
NtNPw,0.02235952194454546,70.0,0.25557701428005447,SGD,elu,0.0028569965642241016,177.0,197.0,0.7,0.15,200.0,53.0,0.8658491092038816,0.05907785020771611,0.9272727272727271,0.015629984051036692
BCukk,0.24679641889333928,30.0,0.19869591141866533,adam,tanh,0.04372686049753909,121.0,182.0,0.7,0.15,200.0,27.0,0.779073998873441,0.05593456316580453,0.5318979266347688,0.1880520750910659
hkXej,1.2704748647251347e-05,30.0,0.2682270072484029,adam,tanh,0.012441801695780642,57.0,55.0,0.7,0.15,200.0,40.0,0.642642829658736,0.0998418410768258,0.763317384370016,0.08830657405550538
gc6lm,0.00012264175729769384,70.0,0.06049518549933444,adam,relu,0.02210161765681892,152.0,89.0,0.7,0.15,200.0,14.0,0.8541175908367163,0.12477192662154213,0.9130781499202552,0.06534113339182933
rBV0R,2.459753735419954e-05,70.0,0.2913665089949624,SGD,elu,0.008466753463984246,16.0,36.0,0.7,0.15,200.0,17.0,0.423587244863836,0.09836025045246058,0.46937799043062195,0.12180466683823755
qIdSV,0.4744262505721275,50.0,0.06728550382760741,SGD,relu,0.09188880942476085,180.0,136.0,0.7,0.15,200.0,52.0,0.8730605206829016,0.032231740351262625,0.9114832535885166,0.011215421685326441
pueAb,2.758710583284119e-06,100.0,0.11510545876538832,SGD,relu,0.06986686360535742,122.0,139.0,0.7,0.15,200.0,48.0,0.41842305914176664,0.16529497285464076,0.4977671451355662,0.1411036251406591
U5YUj,0.0007670327711126617,5.0,0.18742829728667978,adam,tanh,0.04558144407286249,74.0,107.0,0.7,0.15,200.0,69.0,0.9368688185309703,0.03450661422193492,0.9435406698564593,0.007754542763089781
Yw4lF,8.513918154345718e-06,100.0,0.16013842190652033,SGD,relu,0.03366073394348325,42.0,107.0,0.7,0.15,200.0,29.0,0.4639873000671324,0.1020357241835548,0.5553429027113238,0.13404873587547939
UXoOQ,1.2366801623544813e-05,50.0,0.06326411760709637,adam,relu,0.009379613380799325,28.0,144.0,0.7,0.15,200.0,40.0,0.532934985187256,0.1471139472294682,0.5996810207336523,0.16299341122260677
z8oyk,3.164818123995986e-06,5.0,0.05732476126313327,adam,elu,0.09538470295732746,24.0,182.0,0.7,0.15,200.0,35.0,0.6107216109906186,0.0910566992274836,0.6821371610845295,0.13534657133664335
ePk8R,0.00015071370808809664,5.0,0.24349115406442703,SGD,elu,0.09543831111139878,128.0,150.0,0.7,0.15,200.0,47.0,0.5683879041597907,0.07005089724240282,0.6925039872408293,0.09517349256253407
N6VXl,1.983004431859296e-06,70.0,0.29708033780340637,SGD,relu,0.058914191568303714,39.0,72.0,0.7,0.15,200.0,40.0,0.40914547679839613,0.14558289382100562,0.5095693779904307,0.06829155387617641
JRxq3,1.6373927349496456e-06,70.0,0.10818644050209465,adam,relu,0.03935264050294556,159.0,163.0,0.7,0.15,200.0,36.0,0.4971053086969265,0.09793905744014075,0.558054226475279,0.1057993448457002
RcTHI,0.0018565011993917466,10.0,0.3818622587413076,SGD,relu,0.001954036939906123,147.0,81.0,0.7,0.15,200.0,13.0,0.6831571224410864,0.17907047204370719,0.8181818181818181,0.11101899118976602
IH9JF,0.006880651806169001,30.0,0.2844182936696285,adam,relu,0.06101252707171857,104.0,85.0,0.7,0.15,200.0,30.0,0.9340039551496926,0.02271718404730645,0.932695374800638,0.0166786812917402
eBlCa,0.22333561420534184,5.0,0.35217518801440034,adam,elu,0.022378921576228308,112.0,153.0,0.7,0.15,200.0,32.0,0.74197395969467,0.06868358173023656,0.4487240829346092,0.11849556508526217
s4qGB,1.0034373287939609e-05,30.0,0.2936797494878812,SGD,tanh,0.055146503069172494,131.0,24.0,0.7,0.15,200.0,55.0,0.48121538841357053,0.11680517650446932,0.5733652312599682,0.1278252448035962
REpfj,0.002744018952407094,70.0,0.3309646888414799,SGD,relu,0.03993225906160017,163.0,85.0,0.7,0.15,200.0,49.0,0.49950887327151,0.09345096557279325,0.54896331738437,0.10564620268247178
xDSYr,1.6317964400120255e-05,10.0,0.17840179931977082,SGD,tanh,0.03491094365121652,129.0,49.0,0.7,0.15,200.0,44.0,0.48119135554398607,0.08998806543950238,0.5170653907496012,0.16307891032137892
Fv9lQ,0.02593535330461549,100.0,0.23618402474858757,adam,elu,0.04515663635936813,40.0,82.0,0.7,0.15,200.0,41.0,0.9392034348949985,0.02896404971369859,0.9395534290271131,0.009118846799950764
mjC5n,7.765118119792894e-05,10.0,0.15838728197435673,SGD,elu,0.08863291299455062,189.0,188.0,0.7,0.15,200.0,27.0,0.520277529907913,0.11304078098720423,0.6028708133971292,0.15308346393352923
bCvfL,4.933403377134807e-05,50.0,0.01194446445279649,adam,tanh,0.03159227700786186,111.0,177.0,0.7,0.15,200.0,33.0,0.759975516196702,0.1229764113685353,0.9059011164274322,0.05494875016571679
TYZbS,0.00021750689710660955,10.0,0.3568218650991235,adam,elu,0.047461931702172645,183.0,136.0,0.7,0.15,200.0,41.0,0.9197639113315204,0.03645042745447169,0.9403508771929824,0.006307406677283966
QGtQN,0.0018063952954612463,30.0,0.3420888979772103,SGD,relu,0.054823681226315604,153.0,109.0,0.7,0.15,200.0,50.0,0.5786838166856152,0.05786993914264002,0.6360446570972887,0.12238956368507888
hYP9A,0.10372067765519291,30.0,0.06738074581053803,adam,elu,0.01981383886209397,155.0,74.0,0.7,0.15,200.0,65.0,0.9073971082396689,0.04668873048424758,0.9159489633173845,0.029130771675722283
ma78Y,0.0004548189891027383,50.0,0.09571739820036425,SGD,elu,0.042875309448797444,196.0,158.0,0.7,0.15,200.0,50.0,0.5243766508390543,0.1005497055610109,0.563317384370016,0.12563855959104625
fcTY0,2.0447716076683134e-05,70.0,0.17724440315630163,SGD,relu,0.025817802945570636,52.0,160.0,0.7,0.15,200.0,42.0,0.5215728819835699,0.11412924681921299,0.5360446570972887,0.12802647219193897
Y8nPJ,0.15126886700193082,70.0,0.23303056868305025,adam,tanh,0.04757357980579157,181.0,15.0,0.7,0.15,200.0,58.0,0.8321683029926625,0.052314996259980685,0.7818181818181819,0.23082817303131475
E13D9,5.190297354206221e-05,10.0,0.20726641014280556,SGD,tanh,0.0607203419482829,158.0,48.0,0.7,0.15,200.0,25.0,0.3978085387366544,0.16048068236274743,0.48644338118022323,0.16682951073258823
XNdYD,0.007318233791077702,5.0,0.21067953625124686,SGD,elu,0.07146832120689599,122.0,102.0,0.7,0.15,200.0,50.0,0.853584897141571,0.11752703530069179,0.9314194577352473,0.00885131542297393
ttmqg,0.005006534475764243,30.0,0.3290225190805584,SGD,relu,0.05027861916575384,182.0,157.0,0.7,0.15,200.0,35.0,0.6301669911165643,0.11329845860632344,0.7014354066985646,0.13532730618486297
XkCJm,0.00015885777904532235,100.0,0.1696098228365111,adam,elu,0.037538460149546926,113.0,80.0,0.7,0.15,200.0,59.0,0.8228456709463305,0.11222133456910822,0.9229665071770334,0.025157435899162684
