learning_rate,trialJobId,layer_1,epochs,reward,activation,train_frac,dropout,preweight,intermediate,layer_2,batch_size,optimizer,test_frac,regularization
0.005440468252368,yhf0o,51,200,0.605075435888485,tanh,0.7,0.129132821980652,4,"[0.5892857142857143,0.6050754358884852]",176,30,adam,0.15,0.014069767713278
0.014371241516507,UgvoW,98,200,0.604979482767944,relu,0.7,0.319526708538495,5,"[0.580952380952381,0.6049794827679443]",27,10,adam,0.15,0.002139224428754
0.030604383516136,IpJtK,54,200,0.604755709990091,elu,0.7,0.334051820768043,4,"[0.5380952380952382,0.6047557099900909]",186,10,adam,0.15,0.022044716092956
0.002112469727829,pf4wO,42,200,0.60412179797853,relu,0.7,0.273096803713682,2,"[0.5898809523809524,0.6041217979785303]",62,70,adam,0.15,0.03012834402592
0.001056035632735,MPS6v,103,200,0.604066940672279,elu,0.7,0.022241753648873,5,"[0.5898809523809524,0.604066940672279]",181,10,adam,0.15,0.009306513720918
0.038743815481075,gnr2I,10,200,0.603825293927893,relu,0.7,0.337603193268165,3,"[0.5934523809523811,0.6038252939278931]",101,10,SGD,0.15,0.007083043933463
0.158596479781204,mH5W0,124,200,0.603724754231783,tanh,0.7,0.208073286151612,3,"[0.4833333333333333,0.6037247542317825]",135,30,adam,0.15,0.006007574219931
0.022607805626207,uJffq,129,200,0.60370315537099,elu,0.7,0.296983513422576,6,"[0.5904761904761905,0.6037031553709901]",120,30,adam,0.15,0.001590619455158
0.009525818763263,ZMOHF,137,200,0.603066398034393,elu,0.7,0.372278681362852,7,"[0.5892857142857143,0.6030663980343928]",80,30,adam,0.15,0.005768330047515
0.003793692220182,kP5Hq,145,200,0.602903853749113,elu,0.7,0.367218850806535,7,"[0.5892857142857143,0.6029038537491131]",87,30,adam,0.15,0.006810066333525
0.010509333130198,YSB8V,102,200,0.602748286800653,tanh,0.7,0.290099298939648,5,"[0.5357142857142858,0.6027482868006526]",59,5,adam,0.15,0.04805072435769
0.003083854931107,mK4JK,92,200,0.602742855903357,relu,0.7,0.362689588809358,4,"[0.5779761904761905,0.6027428559033573]",153,30,adam,0.15,0.005616751660325
0.015682647494556,GkPkC,113,200,0.60269253735485,elu,0.7,0.339103410126891,7,"[0.5892857142857143,0.6026925373548504]",73,30,adam,0.15,0.002528004618624
0.011193648743415,uN7qa,36,200,0.602284759452284,relu,0.7,0.308725792446854,2,"[0.5892857142857143,0.6022847594522845]",21,30,adam,0.15,0.011038170658072
0.030698206926923,TBXyF,23,200,0.602235122141724,elu,0.7,0.284611927398458,5,"[0.5345238095238096,0.6022351221417237]",96,70,adam,0.15,0.024261753077851
0.03957213407356,S2szV,97,200,0.6020293862235,relu,0.7,0.398705901163229,5,"[0.49940476190476196,0.6020293862234997]",194,30,adam,0.15,0.011590236198373
0.093162171918205,FomtP,71,200,0.601890436121576,elu,0.7,0.363878155522293,2,"[0.5529761904761905,0.6018904361215756]",124,70,adam,0.15,0.016980435823453
0.004889935969186,nXVew,50,200,0.60187096439923,relu,0.7,0.350341759058068,2,"[0.5892857142857143,0.6018709643992305]",86,50,adam,0.15,0.010075927872736
0.021283394563396,K5oW9,115,200,0.601850562446269,elu,0.7,0.374713237394068,6,"[0.5898809523809524,0.6018505624462688]",83,30,adam,0.15,0.004098396640114
0.011053921753351,yhvJg,132,200,0.601744644342773,relu,0.7,0.368815142946262,5,"[0.5922619047619049,0.6017446443427731]",90,10,adam,0.15,0.002168072268511
0.00909570514213,mBvfR,108,200,0.601696230541397,elu,0.7,0.327513033669951,5,"[0.5892857142857143,0.6016962305413969]",88,30,adam,0.15,0.015629529397114
0.102140064960348,KSAhy,102,200,0.601660221407987,tanh,0.7,0.264922050351899,8,"[0.5541666666666666,0.6016602214079873]",107,50,adam,0.15,0.015210522366092
0.000953094930355,Qqmum,65,200,0.601505355273122,tanh,0.7,0.246992981655218,2,"[0.5910714285714285,0.6015053552731223]",159,50,adam,0.15,0.028353089482264
0.020850833691,ZDpks,73,200,0.601261851065398,tanh,0.7,0.278160630164833,4,"[0.5720238095238095,0.6012618510653983]",138,70,adam,0.15,0.010012372701046
0.010952649233156,RIfLC,13,200,0.601169968174194,relu,0.7,0.348296133194917,4,"[0.5532738095238096,0.6011699681741944]",84,10,adam,0.15,0.053698038652094
0.010018357743292,bovc7,127,200,0.601084334344493,relu,0.7,0.33220802214437,6,"[0.5898809523809524,0.6010843343444929]",39,10,adam,0.15,0.005964828612627
0.004101237878367,BCqU6,56,200,0.60083615513238,tanh,0.7,0.306764214776045,2,"[0.5898809523809524,0.6008361551323798]",118,5,adam,0.15,0.021154260454545
0.01335869160688,No0kc,48,200,0.600671145805132,relu,0.7,0.277753446794079,2,"[0.5892857142857143,0.6006711458051316]",74,50,adam,0.15,0.090280973679364
0.020005447639648,rEFBb,47,200,0.600576233071172,relu,0.7,0.278474208395706,2,"[0.5922619047619048,0.6005762330711722]",177,10,SGD,0.15,0.097102454975662
0.239903336178331,hJU3m,48,200,0.600294604532663,tanh,0.7,0.238822209110939,4,"[0.46964285714285714,0.6002946045326628]",109,70,adam,0.15,0.005695479892035
0.004982607942895,albJV,116,200,0.600277305995131,tanh,0.7,0.281807912340402,7,"[0.5898809523809524,0.6002773059951315]",75,10,adam,0.15,0.013445115361979
0.002198981033246,qWnlz,132,200,0.600206239500057,elu,0.7,0.346740309690874,6,"[0.5892857142857143,0.6002062395000569]",102,10,adam,0.15,0.010045436285903
0.000987724573769,wOIbY,74,200,0.600187085564665,elu,0.7,0.255265907526006,4,"[0.5898809523809524,0.6001870855646654]",113,10,adam,0.15,0.007819638215985
0.003055237085847,IAcs4,128,200,0.600091742910325,relu,0.7,0.358050555913701,6,"[0.5892857142857143,0.6000917429103255]",74,10,adam,0.15,0.006215607340461
0.002407811987047,sWOak,133,200,0.59999994570473,tanh,0.7,0.327616297379761,5,"[0.5892857142857143,0.59999994570473]",66,30,adam,0.15,0.019279180016069
0.025568680672387,dknMw,132,200,0.599997940178892,elu,0.7,0.312928321125788,7,"[0.5898809523809524,0.5999979401788921]",97,30,adam,0.15,0.001829439143182
0.001008266305267,oTYMU,63,200,0.599886065197449,elu,0.7,0.289211214721285,2,"[0.5892857142857143,0.5998860651974489]",131,5,adam,0.15,0.007059665483514
0.003321152683059,frd2A,99,200,0.599879810075156,elu,0.7,0.387651117330197,5,"[0.5892857142857143,0.5998798100751557]",24,10,adam,0.15,0.010870309423448
0.003405442322274,r9pJB,116,200,0.599866598166782,elu,0.7,0.391590623024006,6,"[0.5892857142857143,0.5998665981667818]",59,10,adam,0.15,0.015991849663925
0.035208932868776,EzuuC,134,200,0.599793081064743,elu,0.7,0.298028282175745,7,"[0.5672619047619049,0.5997930810647434]",107,50,adam,0.15,0.032264924189119
0.006412508906382,rMen8,161,200,0.599754851816698,elu,0.7,0.372284876479188,7,"[0.5892857142857143,0.5997548518166984]",104,100,adam,0.15,0.012206937779358
0.001880725238633,oelvx,146,200,0.599598464621793,elu,0.7,0.354063331116269,7,"[0.5916666666666667,0.5995984646217934]",125,50,adam,0.15,0.00678491496308
0.009004774411251,JrrDd,27,200,0.59954714827098,tanh,0.7,0.220333853238465,7,"[0.5898809523809524,0.5995471482709805]",138,30,adam,0.15,0.00908936380593
0.005167105623814,Qdym3,34,200,0.599152752113614,tanh,0.7,0.357897408969285,5,"[0.5910714285714286,0.5991527521136135]",52,10,adam,0.15,0.004948194235652
0.003009216458595,RPdYy,112,200,0.599141701294869,elu,0.7,0.098039540383594,7,"[0.5892857142857143,0.5991417012948695]",175,30,adam,0.15,0.056552262375114
0.041380966228534,V1RIe,111,200,0.598834953527039,elu,0.7,0.352172074294076,7,"[0.5720238095238096,0.5988349535270395]",100,30,adam,0.15,0.003646914087016
0.009040552730968,olXKv,100,200,0.598816959072811,elu,0.7,0.22657479903473,7,"[0.5892857142857143,0.5988169590728115]",163,30,adam,0.15,0.007126879998258
0.061729712256688,C2Fgj,160,200,0.598778541991752,elu,0.7,0.371831615215205,6,"[0.4821428571428572,0.5987785419917517]",66,10,adam,0.15,0.015248188345866
0.082076540648511,fhZJ7,95,200,0.598645715133569,tanh,0.7,0.283673295479014,2,"[0.5964285714285713,0.5986457151335693]",149,30,SGD,0.15,5.64275181676006E-05
0.007171550541358,a5kYu,138,200,0.598636914600762,elu,0.7,0.298523496570609,5,"[0.5714285714285714,0.598636914600762]",82,10,adam,0.15,0.012476495042128
5.11569769199217E-05,PSUlg,196,200,0.598551981616165,tanh,0.7,0.066704116020953,5,"[0.5624999999999999,0.5985519816161652]",200,10,adam,0.15,0.027047172902859
0.040605143968398,x1LUy,102,200,0.598371286018911,elu,0.7,0.322250574398605,7,"[0.5738095238095238,0.5983712860189112]",116,30,adam,0.15,0.004777788306559
0.010846472243214,PAoTe,50,200,0.598237451118447,relu,0.7,0.293202120257799,2,"[0.5916666666666667,0.5982374511184468]",99,50,adam,0.15,0.007105005209024
0.058930849170468,u3BmJ,60,200,0.598222415731426,elu,0.7,0.333326104343545,9,"[0.5178571428571429,0.5982224157314263]",150,5,adam,0.15,0.080329152699322
0.000787760530488,iW85d,28,200,0.597970294127792,tanh,0.7,0.34777781615053,7,"[0.5976190476190475,0.5979702941277925]",168,10,adam,0.15,0.003634716462031
0.015966096697159,SPhGu,139,200,0.597825653374849,relu,0.7,0.398446753086934,5,"[0.5714285714285715,0.5978256533748493]",76,30,adam,0.15,0.020016687879785
0.004534144036195,PgOvD,32,200,0.597816058120886,elu,0.7,0.208433432626165,6,"[0.5904761904761904,0.5978160581208858]",123,5,adam,0.15,0.022175803279222
0.005803902068136,YsKmd,128,200,0.597555854990465,elu,0.7,0.12612126396398,6,"[0.5892857142857143,0.5975558549904649]",111,30,adam,0.15,0.011543838519712
0.019693544365233,Cj8bo,38,200,0.597545660712867,tanh,0.7,0.152385106559697,5,"[0.5898809523809524,0.5975456607128671]",115,100,adam,0.15,0.004482929372726
0.008502728766869,Nhl6Z,139,200,0.597538185238041,elu,0.7,0.328553135340065,6,"[0.5892857142857143,0.5975381852380407]",78,30,adam,0.15,0.006279746074619
0.010998839371772,J2pqF,121,200,0.59750772811193,elu,0.7,0.348975640019409,6,"[0.5714285714285715,0.5975077281119296]",74,30,adam,0.15,0.009485586286696
0.047245020462671,q8QdH,25,200,0.5965117727498,relu,0.7,0.251343485185047,10,"[0.5970238095238096,0.5965117727497999]",159,10,SGD,0.15,0.010219799497949
0.008019566249148,JB7gi,79,200,0.596358532199332,tanh,0.7,0.309928062440652,4,"[0.5535714285714286,0.5963585321993319]",132,70,adam,0.15,0.060712345270815
0.000844234318375,zJLun,115,200,0.596351312727723,relu,0.7,0.353463862144386,5,"[0.5958333333333334,0.5963513127277233]",11,10,adam,0.15,0.010565066301429
0.023022160962041,bYzkU,32,200,0.596083241058976,relu,0.7,0.258752075263787,2,"[0.5952380952380952,0.5960832410589756]",85,5,SGD,0.15,7.65053044022409E-05
0.005459450162326,GvZ0B,93,200,0.595893417499396,elu,0.7,0.382059144285185,4,"[0.5892857142857143,0.5958934174993965]",88,30,adam,0.15,0.058173186817141
0.004167548409138,Kc8Ok,44,200,0.595800546552943,elu,0.7,0.273716411944083,5,"[0.6011904761904763,0.5958005465529432]",138,10,SGD,0.15,0.032418142860097
0.001141922723479,dWLoR,51,200,0.595275308953559,relu,0.7,0.228113182796184,2,"[0.5714285714285715,0.595275308953559]",75,10,adam,0.15,0.084806665451936
0.001293079434475,TbNeW,95,200,0.595242136272751,tanh,0.7,0.29776508009786,6,"[0.5720238095238096,0.5952421362727509]",107,30,adam,0.15,0.068696643348583
0.011451039081282,FzaT8,135,200,0.595217832314517,elu,0.7,0.156256524324514,5,"[0.5738095238095238,0.595217832314517]",118,10,adam,0.15,0.0116757930281
0.000497029885014,srHGi,123,200,0.595175811709981,tanh,0.7,0.345226288642436,4,"[0.5916666666666666,0.5951758117099806]",144,10,adam,0.15,0.006667955872573
0.001120354805291,lgekZ,46,200,0.595173349126227,relu,0.7,0.259790500181209,3,"[0.5958333333333332,0.5951733491262275]",103,10,adam,0.15,0.003295144190687
0.000525264267436,ybXup,90,200,0.595053026047868,elu,0.7,0.124074463345587,3,"[0.5773809523809524,0.5950530260478682]",52,70,adam,0.15,0.049643019061112
0.004744479203764,uiuC4,124,200,0.595023237845769,elu,0.7,0.295758489718713,5,"[0.5892857142857143,0.5950232378457688]",94,10,adam,0.15,0.007306701349679
0.015271161682865,Q3i8a,65,200,0.594968150171686,relu,0.7,0.280266381909647,2,"[0.5892857142857143,0.5949681501716859]",81,30,adam,0.15,0.023330867021038
0.006272216381382,YIWSF,73,200,0.594965102413468,tanh,0.7,0.322900133116387,4,"[0.5714285714285715,0.5949651024134677]",184,70,adam,0.15,0.01410438859923
0.000160401197657,SrBOF,79,200,0.594852860814399,elu,0.7,0.318924683082083,6,"[0.6005952380952381,0.5948528608143993]",163,30,adam,0.15,0.01582223277104
0.003948695421852,L7hqB,170,200,0.594706927290291,elu,0.7,0.379428614596048,5,"[0.5892857142857143,0.5947069272902914]",81,30,adam,0.15,0.006667559782148
0.006087264763944,Nrl4p,152,200,0.594637182711575,elu,0.7,0.398905071791883,8,"[0.5892857142857143,0.5946371827115754]",99,50,adam,0.15,0.061274071735544
0.305229064251022,sqj6W,82,200,0.59457881138547,relu,0.7,0.382842185555104,7,"[0.5416666666666666,0.5945788113854696]",42,70,adam,0.15,0.012657876293145
0.00306042134308,OZ1TI,52,200,0.594493975163237,elu,0.7,0.258141690666088,3,"[0.5901785714285716,0.5944939751632374]",95,5,adam,0.15,0.009915005714658
0.004553531918336,dwC9b,104,200,0.594151381444454,elu,0.7,0.320298900509584,6,"[0.5892857142857143,0.5941513814444541]",107,100,adam,0.15,0.007241494890875
0.000259676885136,rGPpw,65,200,0.593968523430024,tanh,0.7,0.267259695958279,3,"[0.5922619047619048,0.5939685234300243]",160,50,adam,0.15,0.006918565376299
0.000412910748285,lylie,60,200,0.593907990379296,tanh,0.7,0.291276873715398,7,"[0.5994047619047619,0.5939079903792961]",116,100,adam,0.15,0.016433346088498
0.013022847670425,MP4iq,111,200,0.593875018457062,tanh,0.7,0.233717043477697,3,"[0.5892857142857143,0.5938750184570618]",114,50,adam,0.15,0.026052237429283
0.003860936200728,bbHCB,54,200,0.593837114855185,relu,0.7,0.267853313372511,2,"[0.5892857142857143,0.5938371148551853]",97,10,adam,0.15,0.018294259378369
0.004486496894521,vCl4x,136,200,0.593768999661727,elu,0.7,0.375468035525484,6,"[0.5904761904761905,0.5937689996617272]",100,10,adam,0.15,0.003922420177183
0.005816029942697,SFzMF,66,200,0.593653960833407,tanh,0.7,0.250684743101921,2,"[0.5544642857142857,0.5936539608334069]",123,5,adam,0.15,0.01875221698546
0.002369744724938,XHYVU,112,200,0.593452164544171,elu,0.7,0.342707703532177,7,"[0.5892857142857143,0.593452164544171]",97,30,adam,0.15,0.011457468128158
0.001146585683334,mpQCw,128,200,0.593431512538294,elu,0.7,0.35822694964303,8,"[0.5898809523809524,0.593431512538294]",104,30,adam,0.15,0.011688862565674
0.082125193890295,r6LRi,87,200,0.593074548904211,tanh,0.7,0.247961833355603,3,"[0.4821428571428571,0.5930745489042107]",148,70,adam,0.15,0.00842906035911
0.001255924336839,aF3nj,152,200,0.592992080905178,elu,0.7,0.193451003290664,5,"[0.5964285714285714,0.5929920809051776]",155,5,SGD,0.15,0.035608634616534
0.006875799527919,I2mGw,128,200,0.592685524733943,tanh,0.7,0.394306816004418,6,"[0.5892857142857143,0.592685524733943]",68,30,adam,0.15,0.009427098265185
0.017803754413857,bbt8g,114,200,0.592677917286157,elu,0.7,0.284377176635864,8,"[0.5928571428571427,0.5926779172861574]",121,30,adam,0.15,0.003607099752448
0.202574841176299,GacD5,42,200,0.592646696983343,relu,0.7,0.307248114415288,3,"[0.5160714285714285,0.5926466969833426]",79,100,adam,0.15,0.008590873570808
0.008328429453523,vNfUl,92,200,0.592602265857505,elu,0.7,0.20663995988986,6,"[0.5821428571428571,0.5926022658575052]",154,30,SGD,0.15,0.09215920424663
0.007483658471496,pWny0,98,200,0.592471601829229,tanh,0.7,0.284803311000558,3,"[0.5755952380952379,0.5924716018292292]",173,10,adam,0.15,0.001989710976484
0.015405795805553,xDZ3X,138,200,0.592221437304195,elu,0.7,0.32156917964542,6,"[0.5892857142857143,0.5922214373041951]",93,30,adam,0.15,0.005405207769043
0.001976819895383,eWf5M,100,200,0.592190331467589,tanh,0.7,0.313646830447237,5,"[0.5892857142857143,0.5921903314675887]",130,50,adam,0.15,0.021624064645316
0.033820207083594,Vwm2Y,16,200,0.591876373147015,tanh,0.7,0.359768484418395,2,"[0.5261904761904762,0.5918763731470154]",200,5,adam,0.15,0.012939244772201
0.007138560494952,VSmgG,70,200,0.591623394199799,tanh,0.7,0.226815433830126,2,"[0.5904761904761904,0.5916233941997989]",169,100,adam,0.15,0.02145693623485
0.00832305413464,nERhS,43,200,0.591486061664366,tanh,0.7,0.359543069875244,7,"[0.5898809523809524,0.5914860616643658]",131,70,adam,0.15,0.01230962836072
0.009112008754173,c9AXc,94,200,0.591381878300388,elu,0.7,0.357050946098263,5,"[0.5904761904761905,0.5913818783003882]",64,10,adam,0.15,0.008354433175802
0.011037215371016,Xo2ne,123,200,0.591345484682665,elu,0.7,0.345890191784973,8,"[0.5898809523809524,0.5913454846826649]",89,30,adam,0.15,0.009408741787993
0.001741896335297,dFDiu,109,200,0.591257421893633,elu,0.7,0.391226243141775,3,"[0.5892857142857143,0.5912574218936333]",104,10,adam,0.15,0.058704968118161
0.012962715543119,vgr8p,156,200,0.591236908093234,relu,0.7,0.363809972150606,2,"[0.5761904761904761,0.5912369080932338]",180,30,SGD,0.15,0.082978319644902
0.002495482867941,LbwMB,55,200,0.591072313771904,elu,0.7,0.341173353951343,4,"[0.5946428571428571,0.591072313771904]",69,5,SGD,0.15,0.017595645555897
0.001422794596164,HqoI8,34,200,0.590947694670408,relu,0.7,0.253806148138841,4,"[0.5910714285714286,0.5909476946704075]",96,30,adam,0.15,0.009676999209705
0.217565928397559,cCiut,35,200,0.590844143908402,tanh,0.7,0.305229368565384,3,"[0.5541666666666667,0.5908441439084021]",166,30,adam,0.15,0.070134161474385
0.030925145173379,WWiSq,139,200,0.590779514029456,elu,0.7,0.353127436398206,4,"[0.5857142857142857,0.5907795140294564]",76,50,adam,0.15,0.005162180523887
0.063279888216776,yJYQz,40,200,0.590729209342014,relu,0.7,0.112400384077679,3,"[0.5922619047619048,0.5907292093420141]",111,30,adam,0.15,0.020535333756013
0.10497672459788,gFDmF,106,200,0.5905366865086,relu,0.7,0.389601744517362,4,"[0.536904761904762,0.5905366865086004]",130,30,adam,0.15,0.007761829492801
0.063876903167339,vsawu,117,200,0.590486479513476,elu,0.7,0.356946058014358,7,"[0.5369047619047619,0.5904864795134765]",97,30,adam,0.15,0.027126257613137
0.001999182882973,gNA9g,43,200,0.590473464278508,elu,0.7,0.143394381903456,8,"[0.5708333333333334,0.5904734642785079]",146,70,adam,0.15,0.050181373354264
0.001969876853416,CWrpK,116,200,0.590320340644737,relu,0.7,0.393151570543806,5,"[0.5892857142857143,0.5903203406447368]",71,10,adam,0.15,0.004975693038375
0.021617343979294,aK6jV,34,200,0.590233076082572,tanh,0.7,0.322092582290567,5,"[0.5357142857142858,0.5902330760825724]",199,10,adam,0.15,0.093705305583542
0.000395023377651,fJVSh,76,200,0.58990339328001,elu,0.7,0.373078377427305,3,"[0.5732142857142856,0.5899033932800102]",153,70,adam,0.15,0.028826649958621
0.013090176880722,A4sTv,81,200,0.589894148748729,tanh,0.7,0.25421998297955,6,"[0.5892857142857143,0.5898941487487286]",59,10,adam,0.15,0.057774992748429
0.022979199057305,B3YX9,111,200,0.589676651284976,relu,0.7,0.333587735404521,5,"[0.536904761904762,0.5896766512849756]",42,10,adam,0.15,0.004221112183483
0.00659384702066,lpGy5,15,200,0.589501925002382,elu,0.7,0.343953114636321,2,"[0.5940476190476189,0.5895019250023816]",104,70,adam,0.15,0.006481553125661
0.000494777202903,WuRjw,25,200,0.589403603702014,elu,0.7,0.276672045622268,3,"[0.5946428571428573,0.5894036037020138]",109,30,adam,0.15,0.045873598587323
0.000363970431333,lKV1B,73,200,0.589216432239622,relu,0.7,0.343963112180855,5,"[0.5946428571428571,0.5892164322396223]",70,30,adam,0.15,0.011818022367981
0.060552582767926,GPWxA,40,200,0.589058649854215,relu,0.7,0.297005480209027,3,"[0.5750000000000001,0.5890586498542152]",113,10,adam,0.15,0.013274156478914
0.009422382244506,nhT5c,90,200,0.588736907604858,tanh,0.7,0.269178674240205,9,"[0.5904761904761904,0.5887369076048582]",105,100,adam,0.15,0.074036205756869
0.004311843377712,Wx7pv,39,200,0.588693308424792,elu,0.7,0.367375300915724,5,"[0.5892857142857143,0.5886933084247922]",180,50,adam,0.15,0.017109501079104
0.00335300848154,ygnqm,10,200,0.588679816500498,relu,0.7,0.380853864832686,4,"[0.5833333333333333,0.5886798165004976]",98,10,SGD,0.15,0.007076651382453
0.001142271094459,iBzdw,105,200,0.588441739493031,relu,0.7,0.290914293715985,4,"[0.5535714285714286,0.5884417394930314]",36,10,adam,0.15,0.043206487983106
0.00832728448952,G1s0i,143,200,0.588327061283969,elu,0.7,0.399888718207119,4,"[0.5898809523809524,0.5883270612839693]",68,10,adam,0.15,0.011378193472521
0.070899407090445,zSVCm,59,200,0.588021823556465,tanh,0.7,0.315675190802165,4,"[0.5988095238095238,0.5880218235564654]",170,70,SGD,0.15,0.014766443467445
0.135581698818442,cNEqz,117,200,0.587923271172148,tanh,0.7,0.334087171137828,5,"[0.4833333333333334,0.5879232711721476]",147,30,adam,0.15,0.001344764340641
0.001433804806296,zzs3d,127,200,0.58778865620532,elu,0.7,0.375927214176753,9,"[0.5916666666666667,0.5877886562053198]",93,5,adam,0.15,0.008124427510672
0.016138829068581,xOIvB,141,200,0.587751559521646,elu,0.7,0.35378608282787,6,"[0.5892857142857143,0.5877515595216456]",85,30,adam,0.15,0.010246979962229
0.000896890659123,x4USZ,141,200,0.58772026175107,elu,0.7,0.336905385058254,6,"[0.5916666666666667,0.5877202617510705]",98,30,adam,0.15,0.02159508855731
0.012508434806438,t8YWR,113,200,0.587649973300726,relu,0.7,0.32723976194978,5,"[0.5714285714285715,0.5876499733007261]",90,30,adam,0.15,0.008108457214614
0.075700090799358,rqMMJ,98,200,0.587540827066631,relu,0.7,0.343646304025861,4,"[0.5922619047619048,0.5875408270666312]",84,30,adam,0.15,0.010788337295336
0.006998618957499,nYiXx,141,200,0.58748281145619,elu,0.7,0.392084483758775,5,"[0.5928571428571427,0.5874828114561896]",78,10,adam,0.15,0.00687258273564
0.009716414465199,KT1nN,137,200,0.58745502714178,elu,0.7,0.373044802765953,6,"[0.5892857142857143,0.5874550271417804]",97,30,adam,0.15,0.0057460397688
0.173253477405039,lKnv8,62,200,0.587435577106347,elu,0.7,0.334480489136155,3,"[0.5059523809523809,0.5874355771063466]",161,100,adam,0.15,0.024541369422471
0.009475070330532,Qun7F,29,200,0.587336565320925,relu,0.7,0.339539506853728,2,"[0.5898809523809524,0.5873365653209246]",101,10,adam,0.15,0.007969415935395
0.008501469380175,BHXAC,121,200,0.587211880272387,relu,0.7,0.330256491556729,4,"[0.5892857142857143,0.5872118802723868]",84,50,adam,0.15,0.008957996182965
0.002852378289814,U2HV4,102,200,0.586954075489085,elu,0.7,0.38599115975141,6,"[0.5898809523809524,0.5869540754890847]",144,5,adam,0.15,0.010280114108109
0.004949090845421,bwXQ0,15,200,0.586785620755762,relu,0.7,0.186713495754002,5,"[0.5898809523809524,0.5867856207557625]",69,10,adam,0.15,0.011133178395682
0.148711233087602,hXvdS,64,200,0.586717134030728,relu,0.7,0.308902615472336,6,"[0.5720238095238095,0.5867171340307282]",133,70,adam,0.15,0.004706791328225
0.113083501286176,z01nF,34,200,0.586556965975694,elu,0.7,0.276282859564062,4,"[0.5291666666666666,0.5865569659756942]",161,70,adam,0.15,0.011754701767986
0.019798586117343,cg0gm,114,200,0.586520805349247,elu,0.7,0.369493972284745,5,"[0.5720238095238095,0.5865208053492467]",108,30,adam,0.15,0.009388804296621
0.002089454860895,argpA,122,200,0.586374310632173,elu,0.7,0.381119407782408,7,"[0.5892857142857143,0.5863743106321734]",110,30,adam,0.15,0.010618888888872
0.017833772744188,EEjsN,125,200,0.586191161756359,elu,0.7,0.302972388625505,6,"[0.5898809523809524,0.5861911617563588]",94,30,adam,0.15,0.004008075499679
0.023454242088952,TdhEa,141,200,0.585958293683523,elu,0.7,0.380161797389607,6,"[0.5940476190476189,0.5859582936835234]",55,30,adam,0.15,0.002120789071374
0.000105913751974,Ol15B,53,200,0.585896499155905,elu,0.7,0.31696900173057,7,"[0.5708333333333333,0.5858964991559048]",196,30,adam,0.15,0.088979741973404
0.01868287255812,oTUmo,187,200,0.585393538532548,elu,0.7,0.33352452804238,6,"[0.568452380952381,0.585393538532548]",110,30,adam,0.15,0.056366778296821
0.000316222504212,dHVF7,44,200,0.585371552602389,elu,0.7,0.306308536730726,6,"[0.5779761904761904,0.5853715526023889]",148,100,adam,0.15,0.023087418563071
0.044399393843226,YMG5k,57,200,0.585287893290663,relu,0.7,0.248034015118778,6,"[0.5011904761904762,0.585287893290663]",133,5,adam,0.15,0.071776218421942
0.008630926729847,ur6DE,119,200,0.585261776024033,elu,0.7,0.361558101795704,7,"[0.5892857142857143,0.5852617760240328]",87,30,adam,0.15,0.015532519218328
0.000515474190952,g5Q0B,75,200,0.585197577854707,tanh,0.7,0.154006294433445,3,"[0.5892857142857143,0.5851975778547074]",188,5,adam,0.15,0.041855851898485
0.0172176569322,pPvBb,87,200,0.584963664073571,relu,0.7,0.134752513307896,4,"[0.5904761904761905,0.5849636640735711]",44,10,adam,0.15,0.007384132053887
0.004993845393248,PSyAL,151,200,0.58483064219095,elu,0.7,0.33208584164947,6,"[0.5892857142857143,0.5848306421909495]",82,30,adam,0.15,0.014210815624468
0.007870800128677,StWwd,140,200,0.584813277850384,relu,0.7,0.342342193290194,6,"[0.5892857142857143,0.5848132778503838]",98,10,adam,0.15,0.0085939156848
0.018974637854446,IGn1E,186,200,0.584665902567138,elu,0.7,0.148018118410263,9,"[0.5357142857142856,0.5846659025671378]",171,5,adam,0.15,0.008666597658939
0.002216625934819,LMRvP,91,200,0.584528329572472,relu,0.7,0.397875066952693,6,"[0.5916666666666667,0.5845283295724718]",92,10,adam,0.15,0.001942319147675
0.001218733880856,QfiKn,95,200,0.584518686001479,elu,0.7,0.372115144136598,4,"[0.5892857142857143,0.5845186860014795]",157,10,adam,0.15,0.06675178923301
0.007151866690659,swP7o,26,200,0.584453258691625,tanh,0.7,0.285754030139525,3,"[0.5898809523809524,0.5844532586916248]",185,30,adam,0.15,0.018319684943338
0.008954186461188,Xre0x,115,200,0.584443517969067,relu,0.7,0.347657382421653,6,"[0.5898809523809524,0.5844435179690669]",83,10,adam,0.15,0.005902177945438
0.004288119858758,Of1lH,77,200,0.584330112594715,relu,0.7,0.267594671718792,4,"[0.5711309523809524,0.5843301125947147]",49,10,adam,0.15,0.022118741104958
0.103607003824052,i7IwJ,32,200,0.58421251988095,relu,0.7,0.330641379221621,9,"[0.6017857142857143,0.5842125198809496]",132,10,adam,0.15,0.010060003885191
0.00719417442059,nYYZk,45,200,0.584052577826647,relu,0.7,0.287525702649257,4,"[0.5892857142857143,0.5840525778266472]",38,30,adam,0.15,0.012134473649825
0.034376011143583,aei8f,102,200,0.583844840778366,elu,0.7,0.391726314072216,6,"[0.5910714285714286,0.5838448407783658]",67,30,adam,0.15,0.013289430085496
0.000206631010331,ybdVN,136,200,0.583689350868304,tanh,0.7,0.389921775356885,3,"[0.574404761904762,0.5836893508683044]",156,10,adam,0.15,0.070268832034852
