,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
IVLH8,0.4912803247941986,5.0,0.03501883578494463,SGD,elu,1.8400761308679607e-05,43.0,174.0,0.7,0.15,200.0,0.6231664330402555,0.09009587615941589,-1,-1
hsOGE,0.17133346158875903,5.0,0.006172761782832825,SGD,relu,1.1351517825713332e-05,54.0,165.0,0.7,0.15,200.0,0.6543185259979876,0.05051136599589703,-1,-1
upjdU,0.029207678209217065,30.0,0.04832748816893438,SGD,relu,6.086995407401113e-06,70.0,116.0,0.7,0.15,200.0,0.5479825414022989,0.036420146020535164,-1,-1
BIKP3,0.12267633266794134,100.0,0.02748277603174876,SGD,relu,4.3459138055518676e-06,46.0,183.0,0.7,0.15,200.0,0.653417693251677,0.03516155169436159,-1,-1
cdHmS,0.09120000878879339,5.0,0.03944414728609005,SGD,relu,2.1044766948942228e-05,28.0,147.0,0.7,0.15,200.0,0.596356292150847,0.044278793503200284,-1,-1
w8Ide,0.05638539920865518,5.0,0.01041922607250402,SGD,relu,1.7441320925470049e-06,60.0,137.0,0.7,0.15,200.0,0.5921495689880677,0.06716449939242124,-1,-1
fEKmQ,0.24978766087477414,50.0,0.05682950896524008,SGD,relu,1.3244006006500802e-05,40.0,189.0,0.7,0.15,200.0,0.6635218371449104,0.06670984386609917,-1,-1
Op3NM,0.005527300713850232,70.0,0.0021567410284047406,adam,tanh,2.5356520835181925e-05,36.0,106.0,0.7,0.15,200.0,0.6090210189027729,0.11781399008769661,-1,-1
UPzrB,0.06727694470328252,5.0,0.02991444396851017,SGD,relu,6.215563233619972e-05,10.0,155.0,0.7,0.15,200.0,0.6664701708913587,0.057555006037060104,-1,-1
omAWH,0.32485156434167095,5.0,0.13862169561765647,SGD,relu,6.733537118463978e-05,19.0,194.0,0.7,0.15,200.0,0.6320237666284907,0.04311417175812826,-1,-1
xu8ZB,0.16116292309741648,5.0,0.04253537371070311,SGD,elu,1.713250274676906e-05,66.0,122.0,0.7,0.15,200.0,0.6613056757899713,0.08689855728859702,-1,-1
v6RRq,0.039183337800243884,50.0,0.01618801497211248,SGD,relu,1.0026763096740831e-05,51.0,167.0,0.7,0.15,200.0,0.6077803412360979,0.10349149475096077,-1,-1
dkU0p,0.10761722360624183,10.0,0.023389198607705754,SGD,relu,8.881047761049988e-05,31.0,158.0,0.7,0.15,200.0,0.6729270169546101,0.05684057010952666,-1,-1
dWQ4g,0.012863841124532623,5.0,0.0522191535773384,SGD,relu,7.114989474145801e-06,56.0,150.0,0.7,0.15,200.0,0.5922798233625173,0.0898396207303943,-1,-1
PImOC,0.19942691658236658,5.0,0.032589436869149474,SGD,relu,3.0227645814997624e-06,24.0,179.0,0.7,0.15,200.0,0.6259649022759887,0.06942040548660888,-1,-1
W7nqv,0.028821062581794853,30.0,0.060684789177763064,SGD,relu,1.4838393949029266e-05,17.0,132.0,0.7,0.15,200.0,0.561846835961251,0.07158449019899193,-1,-1
jf6Tz,0.08395759392180674,100.0,0.03643101548013017,adam,relu,1.8275165709518072e-07,47.0,173.0,0.7,0.15,200.0,0.5061000973673335,0.023453549038749383,-1,-1
FZtDl,0.01932474136563504,5.0,0.02715521257036159,SGD,tanh,3.617346895076245e-05,36.0,143.0,0.7,0.15,200.0,0.5507542383756647,0.051477994433182496,-1,-1
ykWls,0.14207488694957046,5.0,0.008919260503721105,SGD,relu,1.9365372838450948e-05,40.0,164.0,0.7,0.15,200.0,0.6165075360007387,0.086112177970605,-1,-1
p8JdJ,0.272657269437109,50.0,0.01968906362425418,SGD,relu,4.209960684950077e-05,63.0,160.0,0.7,0.15,200.0,0.5640882538871239,0.06319060288700633,-1,-1
l0Q7j,0.4877132794476499,70.0,0.04324541159316948,SGD,elu,2.68854219240462e-05,27.0,152.0,0.7,0.15,200.0,0.6083419729172259,0.038510167067498255,-1,-1
VnOmP,0.041569484867329254,5.0,0.0493627816723044,SGD,relu,8.883179926249026e-06,73.0,196.0,0.7,0.15,200.0,0.6061422722429097,0.07926098808618695,-1,-1
AiA7I,0.05791920369764289,5.0,0.0125383989507667,SGD,relu,3.2967708032050915e-05,131.0,182.0,0.7,0.15,200.0,0.6362824561465499,0.06969005467758595,-1,-1
ZsgjG,0.015813407511889935,5.0,0.03167277709816184,SGD,relu,1.1843291423167409e-05,139.0,191.0,0.7,0.15,200.0,0.6738608297011333,0.04662805909053522,-1,-1
pQl2i,0.11872276662169792,50.0,0.06409812349585897,SGD,relu,2.3777014326431425e-05,79.0,127.0,0.7,0.15,200.0,0.6306952756690042,0.05801209727106788,-1,-1
VRA65,0.02569275989236119,5.0,0.022883061297619717,adam,relu,3.061620388220316e-05,54.0,170.0,0.7,0.15,200.0,0.5332708623960688,0.07567854582124314,-1,-1
lh4ff,0.18683887704588442,10.0,0.06962574236000271,SGD,relu,8.094234261277597e-05,44.0,138.0,0.7,0.15,200.0,0.61298427444127,0.03500270191504105,-1,-1
lAtie,0.39666672043744833,5.0,0.10702681238234212,SGD,tanh,4.655465013780092e-06,22.0,145.0,0.7,0.15,200.0,0.5591271329502449,0.08318999556375731,-1,-1
hhlcO,0.010635113742599539,30.0,0.14372814099500167,SGD,relu,1.6453305968634733e-05,31.0,134.0,0.7,0.15,200.0,0.5819623411318434,0.07353931154369717,-1,-1
lJdDJ,0.0020545604337970373,100.0,0.03932716344058102,SGD,relu,1.8112909896756936e-06,85.0,176.0,0.7,0.15,200.0,0.4981018919322132,0.03605984650917405,-1,-1
GlXel,0.0757297751840934,5.0,0.04512098274237028,SGD,elu,7.016423439665219e-06,49.0,162.0,0.7,0.15,200.0,0.63565951630837,0.03145117049911485,-1,-1
cTszQ,0.04936819953134171,5.0,0.01434038479708337,SGD,relu,2.141065171119667e-05,67.0,185.0,0.7,0.15,200.0,0.6029382761724527,0.023731145473684705,-1,-1
q33at,0.034387645394306124,50.0,0.027010903595822637,SGD,relu,1.4423163504703116e-05,107.0,153.0,0.7,0.15,200.0,0.608145232127583,0.1318597643094485,-1,-1
RmqF6,0.2326205804746076,70.0,0.03441900038966868,SGD,relu,1.1153517809931563e-05,60.0,142.0,0.7,0.15,200.0,0.6560399552854389,0.077459435864122,-1,-1
oxEU5,0.008274419875142347,5.0,0.053212191131870784,SGD,relu,4.8314946043327016e-05,37.0,113.0,0.7,0.15,200.0,0.6241667589221207,0.05773119812887894,-1,-1
LFdky,0.09962155799029943,5.0,0.05756718888693578,adam,relu,3.504054409388423e-06,15.0,157.0,0.7,0.15,200.0,0.49176492165846997,0.013137030490696098,-1,-1
kT06y,0.003961829593576123,5.0,0.017956784351178295,SGD,relu,1.9737517815505055e-05,42.0,170.0,0.7,0.15,200.0,0.5478279312848275,0.08637698329682636,-1,-1
gETso,0.1458719375095269,50.0,0.04157548596063049,SGD,tanh,3.896993755991952e-05,123.0,97.0,0.7,0.15,200.0,0.6381503951809819,0.04786944275523239,-1,-1
tN9GC,0.31614348440807255,5.0,0.03015038029726797,SGD,relu,5.8815901393404095e-06,93.0,118.0,0.7,0.15,200.0,0.6086406010250246,0.021673340495876388,-1,-1
Kn5DX,0.023126665515398645,10.0,0.037881176200081794,SGD,relu,1.2965173343446419e-05,26.0,198.0,0.7,0.15,200.0,0.5942989569094198,0.05664677012960281,-1,-1
mY4CL,0.06780925303551194,5.0,0.024321471476904437,SGD,elu,9.13956399519335e-06,70.0,147.0,0.7,0.15,200.0,0.6566425485084022,0.0553240937646149,-1,-1
RXz2C,0.4873551477942909,30.0,0.0051918457878773056,SGD,relu,8.427111377259053e-05,51.0,176.0,0.7,0.15,200.0,0.6188073185384891,0.03879710527660378,-1,-1
K443O,0.20049881287021615,100.0,0.04774067149251633,SGD,relu,2.8602418158089113e-05,34.0,181.0,0.7,0.15,200.0,0.615138482665009,0.0722615090100003,-1,-1
ZNO9q,0.05093167095114943,5.0,0.020046107395159045,adam,relu,1.7117759943483822e-05,118.0,188.0,0.7,0.15,200.0,0.5257308006416906,0.055512761712802866,-1,-1
u4USv,0.49900015798200625,5.0,0.03386092104287969,SGD,relu,7.686766142119361e-06,58.0,78.0,0.7,0.15,200.0,0.661260800008244,0.05426364026209334,-1,-1
WjpzX,0.12796651672000872,50.0,0.05011424185050842,SGD,relu,1.6380857221252026e-06,46.0,166.0,0.7,0.15,200.0,0.6224431309780596,0.0724220268224664,-1,-1
Duml3,0.01782415890040856,5.0,0.04038963384806683,SGD,relu,2.4786337632159796e-05,77.0,124.0,0.7,0.15,200.0,0.559775713313619,0.02670489977816631,-1,-1
wNtOI,0.09376818602010399,70.0,0.10169554604420417,SGD,tanh,3.0191740378333114e-07,29.0,160.0,0.7,0.15,200.0,0.5970590568836165,0.04518301414700459,-1,-1
fROtw,0.2696779665314043,5.0,0.09396473173326858,SGD,relu,4.418041784830122e-05,20.0,200.0,0.7,0.15,200.0,0.6360186217087016,0.01050858018536217,-1,-1
UfvdI,0.012700119748831385,5.0,0.04492861580363449,SGD,relu,1.5379482637234082e-05,40.0,130.0,0.7,0.15,200.0,0.6098902824400607,0.08395618831464553,-1,-1
cEczi,0.03174235697445858,50.0,0.11813172535733772,SGD,relu,2.2566873746656882e-05,64.0,43.0,0.7,0.15,200.0,0.6091520940848347,0.08830056986237772,-1,-1
pBTjg,0.0002402714558316626,5.0,0.02493652362481933,SGD,elu,1.0453551937775704e-05,55.0,68.0,0.7,0.15,200.0,0.47592400698091286,0.038303044196346434,-1,-1
uK39p,0.37004565574481413,10.0,0.037412746569950084,adam,relu,4.51423110279571e-06,34.0,152.0,0.7,0.15,200.0,0.49957652532195657,0.0023246861240561866,-1,-1
WY2WU,0.006622626126349236,5.0,0.08348423436984302,SGD,relu,7.565368583078534e-05,51.0,136.0,0.7,0.15,200.0,0.5650176157683596,0.0719741165925038,-1,-1
o6iKp,0.06977520408157957,30.0,0.00042766325540875144,SGD,relu,1.8295582724550688e-05,83.0,62.0,0.7,0.15,200.0,0.5954516975789387,0.041001442590856925,-1,-1
jsQy3,0.003125110379418892,5.0,0.008867580370604157,SGD,relu,3.3840447687573415e-05,113.0,140.0,0.7,0.15,200.0,0.619454793939358,0.06116901354033681,-1,-1
so6A6,0.15952398842945306,100.0,0.016335753081727564,SGD,relu,1.2673832249748113e-05,45.0,193.0,0.7,0.15,200.0,0.6065335002802076,0.04050598058324766,-1,-1
YvApI,0.0923988863163274,5.0,0.061518721519018486,SGD,tanh,9.315547126132091e-05,60.0,185.0,0.7,0.15,200.0,0.6340355223371752,0.027004006971018023,-1,-1
KOfk5,0.000484694538953773,50.0,0.05297843483011925,SGD,relu,2.40964765765965e-07,24.0,147.0,0.7,0.15,200.0,0.49259646237434473,0.024456213462746203,-1,-1
m7BvK,0.03887172124347608,70.0,0.02922473866480506,SGD,relu,5.94035789781918e-05,89.0,172.0,0.7,0.15,200.0,0.587750594285806,0.12657705196408015,-1,-1
s1zmT,0.047629136159920996,5.0,0.056766902205334896,SGD,relu,6.008344371254316e-06,11.0,178.0,0.7,0.15,200.0,0.6181993938153761,0.07875173062076352,-1,-1
jZzYL,9.502722974739183e-05,5.0,0.012640234697872135,adam,elu,9.513347670463974e-06,136.0,155.0,0.7,0.15,200.0,0.5462423994449852,0.04122279347374472,-1,-1
IzcC9,0.22299552139815695,5.0,0.021250967311408908,SGD,relu,3.0398761437303023e-06,38.0,85.0,0.7,0.15,200.0,0.6722232644777822,0.06750549880317538,-1,-1
FMVUX,2.1084922413401036e-06,50.0,0.032684303852791384,SGD,relu,2.6796996668476437e-05,73.0,164.0,0.7,0.15,200.0,0.5010099146085907,0.024360350820538147,-1,-1
INnNt,0.024113930169293276,5.0,0.11263868499683384,SGD,relu,2.1071484293905257e-05,30.0,168.0,0.7,0.15,200.0,0.5959320421898917,0.0333555697567922,-1,-1
XCNqX,0.005426670850823011,5.0,0.07347886538346177,SGD,relu,1.3381658197467366e-05,98.0,191.0,0.7,0.15,200.0,0.5371707289101846,0.05312785125294635,-1,-1
v67hB,0.11554622126589296,30.0,0.035611301794611264,SGD,relu,7.9002369547029e-06,17.0,120.0,0.7,0.15,200.0,0.6250726125477879,0.019902301423376574,-1,-1
E2lFL,0.3127829414687363,10.0,0.04196558189515662,SGD,tanh,1.567918355683859e-05,69.0,107.0,0.7,0.15,200.0,0.6568959395393366,0.06572779003080945,-1,-1
kofra,0.06112361430077822,5.0,0.026661930092635074,SGD,relu,1.133371526601727e-05,49.0,143.0,0.7,0.15,200.0,0.6371149818819853,0.08976007039763298,-1,-1
gHr7x,0.18694534649490976,100.0,0.04712618557351873,SGD,relu,5.306750926881475e-05,102.0,196.0,0.7,0.15,200.0,0.6310395482547457,0.07539939158795585,-1,-1
uu8w6,0.01580402756244756,5.0,0.01727882358886186,adam,relu,6.851295529866154e-05,41.0,28.0,0.7,0.15,200.0,0.6320394258662152,0.04344603140465712,-1,-1
oBoSz,0.0096481899759191,50.0,0.06620842944132313,SGD,relu,2.9544557558196085e-05,56.0,150.0,0.7,0.15,200.0,0.5123776751595277,0.024877310232910597,-1,-1
Uusod,0.38437332844764666,70.0,0.004662093629551832,SGD,elu,1.89334005681271e-05,22.0,158.0,0.7,0.15,200.0,0.6202515722470988,0.06122593848122952,-1,-1
kbylb,0.03294419967644518,5.0,0.031084536686607656,SGD,relu,3.3334527117376113e-09,181.0,129.0,0.7,0.15,200.0,0.5893750828499,0.044283177366874774,-1,-1
MOH81,0.0012497352634238815,5.0,0.03851733876932115,SGD,relu,5.1072677526840334e-06,63.0,180.0,0.7,0.15,200.0,0.5492175534585529,0.1062963735676656,-1,-1
OkdnZ,0.141267240034933,5.0,0.022393637190519303,SGD,relu,2.3405637469190516e-05,32.0,93.0,0.7,0.15,200.0,0.6569114559436353,0.07372058285332546,-1,-1
CxcSO,0.08495595764425473,50.0,0.04434284504464507,SGD,relu,8.96433876417626e-05,44.0,174.0,0.7,0.15,200.0,0.5770852194922067,0.07205128095660297,-1,-1
mq4kK,0.022493447319532643,5.0,0.05108538311598647,SGD,tanh,2.9694908140964754e-06,80.0,139.0,0.7,0.15,200.0,0.6418180397325254,0.06955482773671895,-1,-1
Q0mjr,6.475525607677203e-06,10.0,0.028488151651408944,SGD,relu,3.794497209443295e-05,53.0,132.0,0.7,0.15,200.0,0.43701163758526435,0.05773358281525587,-1,-1
DfKrd,0.2546694912946611,5.0,0.05914500719273204,adam,relu,9.875989583873789e-05,14.0,161.0,0.7,0.15,200.0,0.5015661855850895,0.005512735105071645,-1,-1
vs6LP,0.05319376054256841,5.0,0.014008009370245468,SGD,relu,7.81777643221028e-06,38.0,101.0,0.7,0.15,200.0,0.6084606491378457,0.09009359183533885,-1,-1
UHwld,0.17467671052265982,100.0,0.019684997268395732,SGD,elu,6.14056877054418e-05,108.0,184.0,0.7,0.15,200.0,0.5757660591728906,0.032665164350037704,-1,-1
nN0l1,0.11492351440490721,30.0,0.0356050832832549,SGD,relu,1.4867222129581405e-05,27.0,114.0,0.7,0.15,200.0,0.5997553857207556,0.053772062074756974,-1,-1
OXEYE,0.040633701684566086,5.0,0.055371430977494335,SGD,relu,1.2016756987173198e-05,75.0,156.0,0.7,0.15,200.0,0.6571550240368605,0.08807913496583776,-1,-1
nHzMr,0.0773986050136217,50.0,0.009992562668347554,SGD,relu,5.744536312286266e-05,47.0,125.0,0.7,0.15,200.0,0.6002716829461117,0.05362653110056896,-1,-1
WtRUT,0.3448521204693355,70.0,0.04072048630049,SGD,relu,1.759112346260748e-05,10.0,55.0,0.7,0.15,200.0,0.5868956192568199,0.055121065055444146,-1,-1
z4HfP,0.015468648657797068,5.0,0.025595161843395775,SGD,relu,7.81988910396897e-05,58.0,10.0,0.7,0.15,200.0,0.645779626889168,0.07415626677671602,-1,-1
Ok2db,0.027548760637345224,5.0,0.07701489669446587,SGD,tanh,2.5579759370296844e-05,67.0,146.0,0.7,0.15,200.0,0.6180198834068903,0.07505805582616261,-1,-1
Lb09j,0.004633966300513382,5.0,0.047394066191045615,adam,relu,5.495897742782998e-05,35.0,73.0,0.7,0.15,200.0,0.6014065035306052,0.06623527076512992,-1,-1
LCywn,0.26068962372133575,50.0,0.0989959307973684,SGD,relu,1.874966459265557e-07,25.0,136.0,0.7,0.15,200.0,0.628515022617921,0.05967379113015775,-1,-1
Dd7Fi,0.00766401613679762,5.0,0.030000419876634165,SGD,relu,1.0309375463253488e-05,93.0,170.0,0.7,0.15,200.0,0.596735844423366,0.05491572669432521,-1,-1
oDMIu,0.06465314894865357,10.0,0.00019625035002563025,SGD,elu,6.444039527870449e-06,87.0,166.0,0.7,0.15,200.0,0.6379717657909568,0.04168886357610399,-1,-1
pscex,0.44089082506045335,5.0,0.03399603528986625,SGD,relu,2.0258546138131512e-05,19.0,188.0,0.7,0.15,200.0,0.6575384326917716,0.05804633290298678,-1,-1
SyfXZ,0.019797322702929922,5.0,0.06981536566578028,SGD,relu,4.682414276781256e-05,42.0,151.0,0.7,0.15,200.0,0.6483470116668999,0.022641130530985536,-1,-1
JdEl6,0.14949403775073417,100.0,0.08915054857700143,SGD,relu,2.194891236516501e-06,62.0,175.0,0.7,0.15,200.0,0.6085321630024907,0.040338945665697075,-1,-1
ND81d,0.01232328737277705,30.0,0.06299780163950489,SGD,relu,3.1518254832187116e-05,48.0,199.0,0.7,0.15,200.0,0.5720698624336974,0.08282376626638896,-1,-1
ax6lZ,0.0023775984422692215,5.0,0.12640415716056158,SGD,relu,9.306560628177806e-06,53.0,162.0,0.7,0.15,200.0,0.5389567798988162,0.04974585873797053,-1,-1
cJJWc,0.10908386733608101,50.0,0.04372790129948696,SGD,tanh,1.684610705248032e-05,148.0,18.0,0.7,0.15,200.0,0.5748334019693624,0.050558460556370116,-1,-1
szKDW,0.04420444554931734,5.0,0.0233885790002304,adam,relu,1.3539469253486668e-05,36.0,32.0,0.7,0.15,200.0,0.5293466384182431,0.05560314855197717,-1,-1
nBNnc,0.08316872356525119,70.0,0.03730222619952085,SGD,relu,5.018165353911582e-06,30.0,141.0,0.7,0.15,200.0,0.6152883560568932,0.06979689867663486,-1,-1
YZOkR,0.20921628856331306,5.0,0.006141207909479782,SGD,relu,3.537753806382384e-05,71.0,181.0,0.7,0.15,200.0,0.5689644449768145,0.0424814992868906,-1,-1
CLyF8,0.027803965877967674,5.0,0.05106533634087823,SGD,elu,2.169354151029328e-05,58.0,191.0,0.7,0.15,200.0,0.6078105120858744,0.05431006707470027,-1,-1
VH1iX,0.3997677868407767,50.0,0.1332959411765103,SGD,relu,7.405139785285492e-06,43.0,155.0,0.7,0.15,200.0,0.639204665687678,0.06356163397829176,-1,-1
vA5Gx,0.49221804827259796,5.0,0.03178383065738571,SGD,relu,4.2055786202289865e-05,66.0,134.0,0.7,0.15,200.0,0.6988458440434957,0.020603429832574394,-1,-1
h8Xi5,0.000663826745084337,10.0,0.016180285578250814,SGD,relu,1.8002563010078284e-06,78.0,122.0,0.7,0.15,200.0,0.4897410366376363,0.026251588664190632,-1,-1
