,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,preweight,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
S74Up,3.157343892178943e-05,50.0,0.11579179575402565,adam,elu,5.588807756684524e-05,76.0,91.0,0.7,0.15,200.0,25.0,0.5096567767373384,0.06281806752643297,-1,-1
Qf8rF,0.00035446528022659815,10.0,0.08707615825190562,adam,relu,9.58983818540778e-05,69.0,121.0,0.7,0.15,200.0,28.0,0.5667620342822837,0.06575054002224286,-1,-1
Nl9Vq,0.010048724583303489,30.0,0.10958172760866873,adam,tanh,8.721342077438014e-05,144.0,68.0,0.7,0.15,200.0,26.0,0.5792562304311681,0.051338002910603545,-1,-1
Hajbv,0.000454138412345926,10.0,0.09902270166637969,adam,relu,8.009118867664927e-05,193.0,96.0,0.7,0.15,200.0,33.0,0.6100177279820906,0.026667225700251453,-1,-1
JvVHa,0.005303145285573669,50.0,0.1362068317862549,adam,tanh,3.0235117209240422e-05,163.0,103.0,0.7,0.15,200.0,21.0,0.5913454665611472,0.09494852555810121,-1,-1
Y4HuW,0.0016342285621259462,10.0,0.14944493312402476,adam,relu,4.537945385791109e-05,134.0,116.0,0.7,0.15,200.0,55.0,0.5777245600496959,0.07192039186673121,-1,-1
tFkFW,7.389134388655554e-05,30.0,0.034291105413977355,adam,relu,7.513479934918431e-05,170.0,27.0,0.7,0.15,200.0,13.0,0.6037087865509261,0.07384937565628359,-1,-1
v09bV,0.002954461192013023,50.0,0.09562052739999016,SGD,tanh,5.011659487965654e-05,120.0,134.0,0.7,0.15,200.0,35.0,0.4911073611730867,0.036109786622518104,-1,-1
ow0Az,0.0002445248084257785,5.0,0.08072276927301668,adam,relu,1.1930123140541684e-07,199.0,111.0,0.7,0.15,200.0,53.0,0.5830802485048668,0.047071948042196665,-1,-1
ygCGP,0.00010463814108395055,10.0,0.015781099229068528,adam,elu,7.838004961070113e-05,159.0,83.0,0.7,0.15,200.0,17.0,0.5819989607892266,0.05492838428230835,-1,-1
mh9OA,0.0007870993629394515,100.0,0.11815030540130089,adam,relu,6.331528945149417e-05,51.0,124.0,0.7,0.15,200.0,40.0,0.5788713694075813,0.054591348489857174,-1,-1
Zqnmx,0.007916770854875164,70.0,0.07796896022075679,adam,tanh,6.62465880237271e-05,96.0,45.0,0.7,0.15,200.0,19.0,0.6100589216300254,0.08830963291035558,-1,-1
muevX,0.00014437283278684443,50.0,0.0485184256367138,adam,relu,9.3343312331824e-05,149.0,105.0,0.7,0.15,200.0,14.0,0.5945568228416663,0.08553263963464618,-1,-1
O1Gbb,0.00019275752604497957,10.0,0.1238383287377128,adam,tanh,8.216549759674377e-05,138.0,10.0,0.7,0.15,200.0,11.0,0.623031879379074,0.05052346165358793,-1,-1
YDmPb,0.00034751882433163,30.0,0.09329969492205899,adam,relu,6.960398838389189e-05,128.0,187.0,0.7,0.15,200.0,38.0,0.5766107121339987,0.06867731580255129,-1,-1
A9ThP,0.0021727277083497675,10.0,0.11302938330667041,SGD,relu,4.7412744895765695e-05,174.0,100.0,0.7,0.15,200.0,23.0,0.5940356068967768,0.0929234578150253,-1,-1
JfxG3,0.0011146166878709843,50.0,0.010885490680238443,adam,tanh,3.951737623301845e-06,181.0,140.0,0.7,0.15,200.0,49.0,0.5975252230142917,0.06686887775273813,-1,-1
NV5H9,5.5567988497901106e-05,10.0,0.13181416969652282,adam,relu,8.487648277864773e-05,86.0,127.0,0.7,0.15,200.0,44.0,0.5901651008444585,0.05927021102512302,-1,-1
iW3UF,0.0005583330054882922,30.0,0.10706157324588136,adam,elu,8.964158143799902e-05,144.0,52.0,0.7,0.15,200.0,15.0,0.5732436438968137,0.0790963911108392,-1,-1
F4gTF,0.00395748098486334,50.0,0.0847063577450077,adam,tanh,7.359471037222498e-05,154.0,92.0,0.7,0.15,200.0,29.0,0.5864800108554398,0.10852466479454763,-1,-1
Joqn4,3.4953455039751114e-05,5.0,0.10392729515509957,adam,relu,2.1507613367146488e-05,167.0,79.0,0.7,0.15,200.0,24.0,0.5833554535578985,0.08905446224408298,-1,-1
nMqCJ,1.9043809374491386e-05,10.0,0.12757513393378417,adam,relu,4.185189823365857e-05,186.0,18.0,0.7,0.15,200.0,41.0,0.5151563550688365,0.02624369356005351,-1,-1
p9IMh,9.848854508707618e-05,100.0,0.1417464167757232,adam,tanh,8.10852563985048e-05,200.0,117.0,0.7,0.15,200.0,20.0,0.4985791883180048,0.053276445641894654,-1,-1
eyddm,2.5516615220943018e-05,50.0,0.0908669461461073,SGD,relu,7.682111475598816e-05,195.0,112.0,0.7,0.15,200.0,22.0,0.49471865677183635,0.03486901695655376,-1,-1
k1Gxa,0.0008290789561060865,70.0,0.120145724692418,adam,relu,9.516852131065939e-05,162.0,150.0,0.7,0.15,200.0,17.0,0.6000287660079403,0.08846404619324193,-1,-1
mcrop,0.001389104779811773,10.0,0.06656255482035969,adam,tanh,1.651154914213795e-05,132.0,88.0,0.7,0.15,200.0,12.0,0.5949899622033019,0.03768655319642466,-1,-1
F4Hws,0.00016960596392129733,30.0,0.09829984510892698,adam,relu,2.774834959376178e-05,176.0,63.0,0.7,0.15,200.0,18.0,0.5823914867926108,0.056800808751092245,-1,-1
fYGfw,0.00025308348572246494,10.0,0.053604681130186134,adam,elu,6.035082520155069e-05,107.0,73.0,0.7,0.15,200.0,45.0,0.5771208245621688,0.06999419106352779,-1,-1
J4pnB,4.430175148469171e-05,50.0,0.13804328202159524,adam,tanh,9.167780661264333e-05,147.0,108.0,0.7,0.15,200.0,16.0,0.5035927296695679,0.06249372768325564,-1,-1
LY8ln,8.135024996434721e-05,10.0,0.07031642060611126,adam,relu,5.381531269233069e-05,140.0,121.0,0.7,0.15,200.0,54.0,0.5845874586482747,0.026097640707573366,-1,-1
nTpDd,0.0003807043351832172,30.0,0.14996196325623698,adam,relu,8.814055970580707e-05,101.0,143.0,0.7,0.15,200.0,52.0,0.476617248156889,0.03548609470970661,-1,-1
fLQCt,0.0024537520779160113,50.0,0.11080325765991964,SGD,tanh,5.6213940535931844e-05,125.0,32.0,0.7,0.15,200.0,47.0,0.4771412963431322,0.04568017051985469,-1,-1
Tbscy,6.0135189348632855e-05,5.0,0.04334039396588674,adam,relu,7.176499139143252e-05,171.0,132.0,0.7,0.15,200.0,27.0,0.5944075439946428,0.049556999843510634,-1,-1
SXmtx,0.013430803983099818,10.0,0.10130226338874294,adam,relu,6.787484707361152e-05,117.0,95.0,0.7,0.15,200.0,48.0,0.566781151853412,0.007364533611333668,-1,-1
xiSdh,0.03253446887249415,100.0,0.07406427754119259,adam,tanh,7.936712883773998e-05,38.0,104.0,0.7,0.15,200.0,57.0,0.4755807902899085,0.015414867278883379,-1,-1
wjwYJ,0.000495969814478112,50.0,0.08742405163189892,adam,relu,8.367069354591113e-05,190.0,99.0,0.7,0.15,200.0,10.0,0.623814942922704,0.06931229903538803,-1,-1
BFvyD,0.004627137590719939,70.0,0.0023130554943490735,adam,relu,7.4780235244561785e-06,155.0,86.0,0.7,0.15,200.0,19.0,0.6130328004159443,0.06577721424851436,-1,-1
VxVNN,0.00030346497862875874,10.0,0.0823036538698679,adam,elu,9.789562579019436e-05,151.0,41.0,0.7,0.15,200.0,30.0,0.6356277992998449,0.034682604971588,-1,-1
GfKpj,0.02071217543495529,30.0,0.1161417785510802,adam,tanh,3.944810504284785e-05,80.0,24.0,0.7,0.15,200.0,51.0,0.47468334723869104,0.04585192736989822,-1,-1
IpqFj,0.000132152777770328,10.0,0.12539721959236572,SGD,relu,6.405172151249871e-05,182.0,136.0,0.7,0.15,200.0,20.0,0.5051570899915826,0.03649788156888645,-1,-1
j3pZ0,0.0018701340769295242,50.0,0.1455235463647388,adam,tanh,7.413573332454418e-05,160.0,114.0,0.7,0.15,200.0,43.0,0.5748722445010873,0.04129649103870029,-1,-1
yBNbJ,0.0005984681161657929,10.0,0.10739820418727154,adam,relu,8.617728474776813e-05,113.0,125.0,0.7,0.15,200.0,33.0,0.5705889563631061,0.046685699271653926,-1,-1
Pki6u,0.0009677615729765247,30.0,0.07758504378925721,adam,relu,3.717200447208014e-05,166.0,76.0,0.7,0.15,200.0,36.0,0.6007439114476321,0.08374516435646771,-1,-1
Kwtak,0.00019545171536439958,50.0,0.13277059199895214,adam,tanh,6.198044240701404e-05,137.0,119.0,0.7,0.15,200.0,21.0,0.5798147188253064,0.0259641507704242,-1,-1
gSCjs,0.0013996933010734104,5.0,0.09171618125065883,adam,relu,9.99163649734877e-05,121.0,67.0,0.7,0.15,200.0,25.0,0.5786628204978892,0.05171231598925581,-1,-1
m1Rqu,0.007148637971374052,10.0,0.03924471196112178,adam,elu,4.3931912179594185e-05,130.0,58.0,0.7,0.15,200.0,13.0,0.5370947060456421,0.09508802177292609,-1,-1
fiNx0,0.00011171432914711708,100.0,0.12208756201778155,adam,relu,9.155095221381716e-05,92.0,154.0,0.7,0.15,200.0,39.0,0.4762794226472744,0.0827514010489378,-1,-1
IRw7D,0.003329321601709424,50.0,0.06182307240768767,SGD,tanh,6.88463193999377e-05,143.0,14.0,0.7,0.15,200.0,14.0,0.4818503490523714,0.10021758491749772,-1,-1
gY51E,0.000730755149399763,70.0,0.09555448431898518,adam,relu,8.959576855759449e-05,157.0,82.0,0.7,0.15,200.0,28.0,0.5729337322909014,0.0837267053173293,-1,-1
RvAlX,0.0004492464982912988,10.0,0.10349708377378529,adam,tanh,7.625659417905707e-05,133.0,47.0,0.7,0.15,200.0,16.0,0.5817479475157314,0.043161331249116405,-1,-1
xeUIu,1.2602059597146344e-05,30.0,0.11348574508392201,adam,relu,5.812586942960646e-05,148.0,106.0,0.7,0.15,200.0,22.0,0.5092697631284107,0.06687491749532569,-1,-1
VsSHl,0.05006167723595457,10.0,0.06579691712267857,adam,relu,9.552761981326195e-05,178.0,37.0,0.7,0.15,200.0,31.0,0.515823086685099,0.03725923502092405,-1,-1
dcNtU,7.696899573928664e-05,50.0,0.12999581366718108,adam,tanh,6.535528602308864e-05,172.0,128.0,0.7,0.15,200.0,59.0,0.6340375020007283,0.06116529078896311,-1,-1
LzWGW,0.00033253718523167716,10.0,0.0853252135284969,adam,relu,2.5019343186145597e-05,163.0,199.0,0.7,0.15,200.0,42.0,0.62101938621604,0.08682626292753118,-1,-1
uzS66,0.0011206914916487172,30.0,0.11774826845778319,adam,elu,7.048918812992061e-05,152.0,110.0,0.7,0.15,200.0,23.0,0.6167054952283768,0.05437500167390996,-1,-1
hCB5S,3.382275537916824e-05,50.0,0.05757186729783462,SGD,relu,5.003381812811054e-05,189.0,98.0,0.7,0.15,200.0,15.0,0.4827222441116712,0.029587218412692327,-1,-1
ZkPZl,0.0002283785689389367,5.0,0.0979483748426837,adam,tanh,8.233826395529599e-05,168.0,29.0,0.7,0.15,200.0,11.0,0.6118325249334557,0.04756286028318641,-1,-1
agf25,4.7151954992484895e-05,10.0,0.10956572970380148,adam,relu,3.310896960237215e-05,184.0,91.0,0.7,0.15,200.0,46.0,0.5699888165077804,0.05591208248406265,-1,-1
UpXlX,0.00242870785497847,100.0,0.04547253612137737,adam,tanh,5.185210327109869e-05,158.0,94.0,0.7,0.15,200.0,18.0,0.5801517859677673,0.059269479377595476,-1,-1
uVdxn,2.3321488321987368e-05,50.0,0.13936990424542792,adam,relu,4.677136469937312e-05,196.0,138.0,0.7,0.15,200.0,32.0,0.4996456224192857,0.04995918640347524,-1,-1
pJHTK,0.00015729952654132602,10.0,0.08943954813700272,adam,relu,7.770790725285628e-05,104.0,20.0,0.7,0.15,200.0,26.0,0.5843580803763946,0.04044768253026003,-1,-1
bPExN,0.005639812051288736,70.0,0.13560787056526358,adam,tanh,8.80497036659151e-05,125.0,54.0,0.7,0.15,200.0,61.0,0.6357571665657769,0.03559169711106578,-1,-1
cVda7,1.698625788432191e-05,30.0,0.0813070754313126,adam,relu,9.25325332201008e-05,141.0,10.0,0.7,0.15,200.0,50.0,0.5018836223299011,0.024085828231054058,-1,-1
Ip2h0,0.0018326210429931026,10.0,0.1011982845277955,SGD,elu,7.30076495844104e-05,110.0,70.0,0.7,0.15,200.0,40.0,0.5781816819941774,0.03590545000001035,-1,-1
ZvnFe,6.505473927190706e-05,50.0,0.12419627990851852,adam,relu,7.989724704272717e-05,29.0,116.0,0.7,0.15,200.0,24.0,0.49056014686765587,0.08413005916362919,-1,-1
iNIWn,7.9321934196469e-06,10.0,0.07391257162459143,adam,tanh,1.9772390667889626e-05,98.0,145.0,0.7,0.15,200.0,37.0,0.5192991707284802,0.06154460972403137,-1,-1
QuSCn,0.003063893406506771,30.0,0.10588289620366444,adam,relu,8.589008387297715e-05,135.0,101.0,0.7,0.15,200.0,44.0,0.5632580784097045,0.05286949908016203,-1,-1
QSIQC,0.0006513706865118401,50.0,0.114648234995672,adam,tanh,5.487434108499147e-05,89.0,130.0,0.7,0.15,200.0,56.0,0.6298606163329528,0.06058139884559975,-1,-1
tgvvH,0.00011396059478620756,5.0,0.1284169549247986,adam,relu,6.708974164217086e-05,176.0,122.0,0.7,0.15,200.0,19.0,0.5592239015081387,0.06174941235326755,-1,-1
dmy9Z,0.0009796209208296047,10.0,0.02374663114089457,adam,relu,5.9862357104734804e-05,145.0,80.0,0.7,0.15,200.0,49.0,0.5347188466067673,0.09163084644534293,-1,-1
JySHu,0.00932603685928537,100.0,0.09247157839335508,adam,tanh,9.45532907679491e-05,164.0,88.0,0.7,0.15,200.0,12.0,0.5617787921185062,0.06156971974818765,-1,-1
O1mQm,0.0004153717827206376,50.0,0.05092021380040394,SGD,relu,1.3514055260628614e-05,152.0,108.0,0.7,0.15,200.0,52.0,0.49717578450454314,0.037066266739960545,-1,-1
laeri,0.0002935676579522812,10.0,0.0698259909747862,adam,elu,9.986519407718883e-05,169.0,113.0,0.7,0.15,200.0,34.0,0.613162235312035,0.023988596743081014,-1,-1
LaAsu,0.004259811882854384,70.0,0.07661385192098567,adam,relu,8.372492166474816e-05,127.0,118.0,0.7,0.15,200.0,21.0,0.5639895475380192,0.09461350096376589,-1,-1
iDWnd,0.0001696166853431678,30.0,0.08730008539391307,adam,tanh,7.438467543127928e-05,117.0,134.0,0.7,0.15,200.0,15.0,0.5348839590820488,0.03896524747334439,-1,-1
WiOEt,8.65154052737601e-05,10.0,0.11881946202414662,adam,relu,2.9983691787653838e-05,148.0,97.0,0.7,0.15,200.0,17.0,0.5552402853374943,0.04644250708009028,-1,-1
XDR5t,0.0013614515536744083,50.0,0.09606018371141048,adam,tanh,7.135527750885027e-05,140.0,60.0,0.7,0.15,200.0,27.0,0.5903848396279315,0.06690211038315115,-1,-1
yq25u,0.0005049064989290122,10.0,0.03150857796188342,adam,relu,6.290668233396003e-05,121.0,104.0,0.7,0.15,200.0,13.0,0.5898248357496537,0.05870473714118272,-1,-1
zmf3G,0.015993651948548744,30.0,0.08361461260655226,adam,relu,9.707442612327153e-05,180.0,125.0,0.7,0.15,200.0,45.0,0.590330901709301,0.039589112140595725,-1,-1
Oe2M9,4.172178808712978e-05,50.0,0.10681624849423121,SGD,tanh,8.08746255897304e-05,173.0,159.0,0.7,0.15,200.0,10.0,0.4949428417481049,0.023262383006543725,-1,-1
LLmjP,0.011734808531142801,5.0,0.05973496610177165,adam,relu,7.831962222148871e-05,192.0,41.0,0.7,0.15,200.0,29.0,0.5609964756669257,0.0845168275186048,-1,-1
pZYtn,0.0002141032011141063,10.0,0.0800415889816877,adam,elu,3.5757718112588345e-05,186.0,85.0,0.7,0.15,200.0,48.0,0.6098205792958787,0.06885727235288784,-1,-1
K8WkA,0.0007095156467197921,100.0,0.12040049728900057,adam,relu,9.096046504961568e-05,160.0,170.0,0.7,0.15,200.0,42.0,0.5533145975799441,0.029873046248393386,-1,-1
qnkDd,5.653202078815953e-05,50.0,0.1410710498893904,adam,tanh,5.817526651834729e-05,54.0,26.0,0.7,0.15,200.0,22.0,0.4981739136868345,0.05280717385543145,-1,-1
RLX0u,0.0018123472318231958,10.0,0.13331080696256314,adam,relu,6.506781277508574e-05,112.0,148.0,0.7,0.15,200.0,25.0,0.5114541825503985,0.06378245441161932,-1,-1
B6Oqt,2.9293909376461448e-05,70.0,0.05485261550341532,adam,tanh,2.292086487314932e-05,156.0,180.0,0.7,0.15,200.0,38.0,0.5214989798240433,0.050906479836684164,-1,-1
H6C1j,0.00013321837989624906,30.0,0.10985998175149723,adam,relu,7.61381307395793e-05,73.0,75.0,0.7,0.15,200.0,19.0,0.5598592823342299,0.029480180317011512,-1,-1
y26Lc,0.00035877790988442893,10.0,0.03762556973625398,SGD,relu,5.429271294697365e-06,132.0,34.0,0.7,0.15,200.0,54.0,0.46402807853980743,0.035515748589712556,-1,-1
VMJ3v,0.02749756154526678,50.0,0.11239883327258414,adam,tanh,8.552784611764617e-05,163.0,111.0,0.7,0.15,200.0,18.0,0.5102999834736076,0.02662910029566899,-1,-1
ZZrJr,0.0002599386734687407,10.0,0.14637855025065505,adam,relu,5.3640134534849964e-05,14.0,93.0,0.7,0.15,200.0,35.0,0.559132867476196,0.05078230564911999,-1,-1
m6JM1,9.91225772158535e-06,30.0,0.09917337446368381,adam,elu,3.855765413261285e-05,147.0,140.0,0.7,0.15,200.0,68.0,0.5166602921299732,0.028956422549417944,-1,-1
GMSjf,0.000899181400908953,50.0,0.12565913351944616,adam,relu,8.761165506172333e-05,128.0,65.0,0.7,0.15,200.0,47.0,0.6232047165760519,0.08216852887002009,-1,-1
hQVdK,0.0030569746091597978,5.0,0.10167733131051752,adam,tanh,9.81010381169322e-05,199.0,52.0,0.7,0.15,200.0,24.0,0.5385403678805742,0.02151518700242056,-1,-1
gjBii,0.03948067036032832,10.0,0.11552268047280334,adam,relu,4.807546798047602e-05,137.0,102.0,0.7,0.15,200.0,20.0,0.51004990590292,0.0193912083766232,-1,-1
iSspc,0.0012278043159092463,100.0,0.027291196712966953,adam,tanh,4.194354818502358e-05,168.0,129.0,0.7,0.15,200.0,16.0,0.5865685858101501,0.053895386230388045,-1,-1
UVccH,0.006403297002173998,50.0,0.06592357705722422,SGD,relu,3.198945794578699e-05,154.0,16.0,0.7,0.15,200.0,40.0,0.5379692077621583,0.06577310836470601,-1,-1
Tn1fS,9.690636699799498e-05,10.0,0.09312048283935456,adam,relu,9.318637223421181e-05,177.0,122.0,0.7,0.15,200.0,13.0,0.5723521241123286,0.08047432746989135,-1,-1
Rs41J,0.00015927467538946679,70.0,0.10461420807469377,adam,tanh,6.739731790093212e-05,184.0,107.0,0.7,0.15,200.0,23.0,0.5912792844929327,0.02956717669022619,-1,-1
K9ywG,0.0006038363545298588,30.0,0.013142474557814116,adam,relu,1.1415262383181825e-05,195.0,116.0,0.7,0.15,200.0,14.0,0.643225485996176,0.05560393367113004,-1,-1
ZcP5A,1.5487602214930984e-05,30.0,0.012470834127842587,adam,elu,1.0609614489769676e-05,174.0,134.0,0.7,0.15,200.0,12.0,0.49102646806995265,0.05249359435826244,-1,-1
DbSry,7.096249345222209e-05,30.0,0.017286163068314396,adam,relu,9.684807637964353e-07,192.0,151.0,0.7,0.15,200.0,11.0,0.5410726792185521,0.06453204635647287,-1,-1
S8CHA,0.0005295155186230817,30.0,0.0075131475796005355,adam,tanh,1.538042615786274e-05,83.0,162.0,0.7,0.15,200.0,57.0,0.5675786470740463,0.07037700643410766,-1,-1
zjFVM,0.00019110172090220132,30.0,0.019453840712520935,adam,relu,9.653264986831315e-06,143.0,145.0,0.7,0.15,200.0,14.0,0.689308458428074,0.03684264491655793,-1,-1
L6o3C,2.079883290504529e-05,30.0,0.019211916821862848,adam,relu,2.3584668004026636e-06,144.0,184.0,0.7,0.15,200.0,15.0,0.5020533800263716,0.037592040180749714,-1,-1
B48Gn,3.7263009099697896e-05,30.0,0.003804026336544617,SGD,tanh,8.045293602371375e-06,134.0,143.0,0.7,0.15,200.0,43.0,0.4750351838720183,0.03529344118746168,-1,-1
mFk10,0.00012309524618867748,30.0,0.034838474739457864,adam,relu,5.2493272646407555e-06,141.0,166.0,0.7,0.15,200.0,10.0,0.5453735429428319,0.055156339506970097,-1,-1
KSQMU,0.44726167943156747,30.0,0.01028742502339594,adam,tanh,1.729125235235049e-05,151.0,158.0,0.7,0.15,200.0,17.0,0.4845771273048432,0.02756147715272442,-1,-1
jvkxM,5.183490421146533e-05,30.0,0.02866975063389549,adam,relu,1.0746413230690971e-05,107.0,174.0,0.7,0.15,200.0,14.0,0.5252974817238163,0.06728267686735745,-1,-1
Wnu6z,8.698041918328018e-05,30.0,0.0005982391830009932,adam,elu,1.2938299310553868e-05,124.0,194.0,0.7,0.15,200.0,50.0,0.5938520838371406,0.1059618895695178,-1,-1
wuL6W,0.00018392511165586458,30.0,0.02038562627000129,adam,relu,3.0917802935674098e-06,115.0,176.0,0.7,0.15,200.0,11.0,0.5849024549802058,0.08526636833794975,-1,-1
WhVwm,3.090533148850799e-05,30.0,0.01455317477570102,adam,tanh,2.0537645392278123e-05,130.0,168.0,0.7,0.15,200.0,55.0,0.5914572478398772,0.0467084445090877,-1,-1
SqLIZ,0.00023123992211820002,30.0,0.022573265250660227,adam,relu,9.325843255861208e-06,149.0,154.0,0.7,0.15,200.0,37.0,0.5976756578796492,0.04296945751768654,-1,-1
jd3Qc,2.508154786118027e-05,30.0,0.00818089366351206,SGD,relu,1.3744969122655155e-05,138.0,161.0,0.7,0.15,200.0,41.0,0.48811481918572,0.03094434183352762,-1,-1
im2Xe,4.91529850913526e-05,30.0,0.030245871822395493,adam,tanh,6.795720980521395e-06,155.0,163.0,0.7,0.15,200.0,46.0,0.6105805518962008,0.06843726365866419,-1,-1
k9OT8,6.191948225606191e-05,30.0,0.04141236591278476,adam,relu,2.6253396509170906e-05,160.0,191.0,0.7,0.15,200.0,16.0,0.5474227401422529,0.10731975291126902,-1,-1
Sxh4v,0.00012907959333766585,30.0,0.02630016203114717,adam,tanh,1.8279627462832627e-05,121.0,149.0,0.7,0.15,200.0,48.0,0.5950048275319033,0.034611927075929784,-1,-1
FwIrC,0.0002920348296797831,30.0,0.017401059749252473,adam,relu,9.091386334289309e-07,144.0,152.0,0.7,0.15,200.0,52.0,0.5882386305998683,0.06155350398830085,-1,-1
nsRXZ,1.2791042265812376e-05,30.0,0.03687310577275833,adam,relu,8.231849384344287e-06,165.0,155.0,0.7,0.15,200.0,64.0,0.4825297116888255,0.03506672885245322,-1,-1
BB4U8,0.1317903077525126,30.0,0.005747143995366841,adam,elu,1.477277014043568e-05,137.0,172.0,0.7,0.15,200.0,12.0,0.48400314887577983,0.0379981451616649,-1,-1
KRw0a,0.00010565398788524751,30.0,0.034155635324260566,adam,tanh,2.4158021739815197e-05,101.0,184.0,0.7,0.15,200.0,53.0,0.6053869419705592,0.06663943985020478,-1,-1
jvACv,0.0003880285372347877,30.0,0.04486233375769169,SGD,relu,4.766312690323004e-08,148.0,147.0,0.7,0.15,200.0,45.0,0.5063702855503942,0.02144242729843904,-1,-1
dj2QS,0.09247479446008344,30.0,0.022667350440466468,adam,relu,1.0713993145708322e-05,157.0,178.0,0.7,0.15,200.0,42.0,0.5054474184540116,0.007905451956160586,-1,-1
X0d2J,7.519877381207385e-05,30.0,0.02554425962119541,adam,tanh,4.7263747246676275e-06,131.0,168.0,0.7,0.15,200.0,14.0,0.6200652809021663,0.02532040642620002,-1,-1
zZc4B,3.8774679816607106e-05,50.0,0.003784843409603309,adam,relu,2.8140989312521246e-05,143.0,144.0,0.7,0.15,200.0,49.0,0.43470034573324917,0.07813441924215508,-1,-1
IOati,0.00022663522493575683,30.0,0.03154094327596083,adam,tanh,2.0335848939250008e-05,152.0,47.0,0.7,0.15,200.0,10.0,0.5791396795238308,0.07804808212413976,-1,-1
VqSG3,5.0296839164258306e-06,50.0,0.023048653236137445,adam,relu,1.8767185775667014e-05,161.0,138.0,0.7,0.15,200.0,17.0,0.4885202560524219,0.023469535219849284,-1,-1
UuZa0,1.8646541439682776e-05,5.0,0.008650836826655545,adam,elu,1.6766426786030133e-05,126.0,159.0,0.7,0.15,200.0,32.0,0.5998854894537681,0.06231697437281045,-1,-1
aY4Su,0.00016126940234959623,100.0,0.015437215583475654,adam,relu,6.069907271668284e-06,118.0,188.0,0.7,0.15,200.0,44.0,0.6089893920187466,0.07636806616288087,-1,-1
RfviS,9.172792727731502e-05,50.0,0.03766278091369191,SGD,tanh,1.3016580493153814e-05,135.0,140.0,0.7,0.15,200.0,18.0,0.46945507185045604,0.027739501383189015,-1,-1
j8f0H,0.00032305126560941427,30.0,0.011870462758177758,adam,relu,2.250627416915528e-05,141.0,164.0,0.7,0.15,200.0,39.0,0.6022852997956919,0.059118452402604854,-1,-1
VK3Ln,6.554683818304413e-05,70.0,0.0003752411648543959,adam,relu,1.6644771378685403e-05,146.0,30.0,0.7,0.15,200.0,21.0,0.5114490849350456,0.06235326148731023,-1,-1
wRNnI,0.0004506144399265961,50.0,0.062353317770360205,adam,tanh,6.587701717747664e-06,93.0,23.0,0.7,0.15,200.0,51.0,0.6080469208839798,0.03903482966051214,-1,-1
szzWq,3.7805934735740183e-06,30.0,0.017779197220315388,adam,relu,1.6717412341018209e-06,169.0,42.0,0.7,0.15,200.0,13.0,0.4698786236778658,0.01722780351403713,-1,-1
CBt4n,2.441775398497464e-05,50.0,0.029211514831111007,adam,tanh,1.2937705950761002e-05,153.0,181.0,0.7,0.15,200.0,15.0,0.5189164015529105,0.04037087890603964,-1,-1
tLmDw,0.00014201876200480062,5.0,0.04083786053796338,adam,relu,9.216554107195802e-06,112.0,10.0,0.7,0.15,200.0,26.0,0.5467894881609414,0.06382129934173982,-1,-1
RIVZ0,0.00010457331280692654,30.0,0.07849096134244607,adam,relu,2.6318300524526503e-05,128.0,37.0,0.7,0.15,200.0,36.0,0.5745674742688232,0.07950695516744881,-1,-1
NqJVi,0.00020536873752595848,100.0,0.04978538718879412,SGD,elu,3.0814364913051816e-05,157.0,49.0,0.7,0.15,200.0,58.0,0.4665157225120211,0.022526574022986575,-1,-1
Qk6Dt,4.2486827849144534e-05,50.0,0.07066317847249681,adam,tanh,4.402130775176742e-06,166.0,13.0,0.7,0.15,200.0,33.0,0.5362036813337638,0.049428023535269865,-1,-1
JZPW8,0.00027848886038376957,70.0,0.05371795191410117,adam,relu,2.106589695494031e-05,104.0,156.0,0.7,0.15,200.0,70.0,0.5905886273019683,0.04913872063140677,-1,-1
gMpNB,0.0001770539581943806,30.0,0.021354309951320583,adam,relu,2.266718224601692e-05,150.0,17.0,0.7,0.15,200.0,12.0,0.6020827038687849,0.023078562093244867,-1,-1
sX3rO,0.0006246418470491372,30.0,0.014243080491910245,adam,relu,1.2451896760013693e-05,163.0,126.0,0.7,0.15,200.0,16.0,0.6145010655806111,0.05724679462002324,-1,-1
sgPvI,0.000714340241494749,30.0,0.010366974866827873,adam,relu,1.5315014217807333e-05,172.0,119.0,0.7,0.15,200.0,14.0,0.6083595960033817,0.04760203748627873,-1,-1
ofqp6,0.0003793125295293567,30.0,0.0025181297462522415,adam,relu,9.323360484692417e-06,159.0,133.0,0.7,0.15,200.0,10.0,0.5360394167994326,0.05276953444710856,-1,-1
xCXth,0.0005228513953937333,30.0,0.01624514939409831,adam,relu,2.789062768258422e-08,179.0,131.0,0.7,0.15,200.0,13.0,0.5964822487926873,0.07115013095292091,-1,-1
c5HAi,0.0008003608839679078,30.0,0.00575358331278053,adam,relu,7.984761883925085e-06,154.0,114.0,0.7,0.15,200.0,17.0,0.6184522413456831,0.05860270653365456,-1,-1
u1H7t,0.00020824682703326672,30.0,0.013709093814836421,adam,relu,1.2092934284082576e-05,140.0,136.0,0.7,0.15,200.0,20.0,0.5732185852749698,0.0707609287023295,-1,-1
