,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,preweight,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
FO11s,1.0046861143981724e-05,70.0,0.3005189919947855,SGD,elu,0.07141376215992021,113.0,49.0,0.7,0.15,200.0,27.0,0.43943528106224666,0.10965444448467372,0.4506379585326953,0.13076129400071007
vIXhK,3.9640070172522435e-05,70.0,0.12823883264884692,adam,elu,0.08845349569515716,174.0,44.0,0.7,0.15,200.0,25.0,0.5311593495395603,0.1662326836283443,0.5110047846889951,0.18547375783039535
iY5KB,1.1619270541365618e-05,30.0,0.30653099539837914,adam,relu,0.031758615746550256,104.0,158.0,0.7,0.15,200.0,49.0,0.548076357364087,0.05607097838322168,0.5769537480063794,0.10847772139481035
kSeWt,0.0007073725296810071,50.0,0.2542683265383714,adam,elu,0.0036660144014635577,128.0,69.0,0.7,0.15,200.0,55.0,0.8534831049043146,0.08006880987456456,0.886762360446571,0.02412461933166067
R4QRD,3.831394693301597e-05,100.0,0.26384500277061484,SGD,relu,0.08054382619763276,185.0,48.0,0.7,0.15,200.0,27.0,0.4631102145939062,0.1179021278491897,0.5340510366826157,0.1218014559747708
FzBP5,1.019181163046197e-05,70.0,0.1356210421280372,adam,relu,0.011242152954350382,189.0,30.0,0.7,0.15,200.0,52.0,0.5424881361610616,0.07388397696149916,0.5528708133971292,0.05613497010969147
U0akU,4.961962734963397e-05,30.0,0.29111491729428723,adam,elu,0.042894799359882455,81.0,64.0,0.7,0.15,200.0,14.0,0.6626137305767629,0.08189078685069194,0.7759170653907497,0.07808235206824397
WA4Xy,6.422628919718845e-06,5.0,0.19510290004104572,SGD,relu,0.0030602605418093456,115.0,178.0,0.7,0.15,200.0,38.0,0.4664821768285859,0.07688270200243859,0.484688995215311,0.04915904129776583
refrL,0.0016675852397353326,5.0,0.22380214424451564,adam,elu,0.05197395311558152,129.0,175.0,0.7,0.15,200.0,15.0,0.7409424745146496,0.10835895759496326,0.6322966507177034,0.1919249002524949
Jhwd5,0.010279629816150387,50.0,0.36888056982377093,SGD,elu,0.07988398782840783,98.0,176.0,0.7,0.15,200.0,42.0,0.6016834522783207,0.12705556637006732,0.7409888357256779,0.12483097806498905
Tn3y6,0.20862182110142627,10.0,0.3645093032339696,adam,tanh,0.025342780329025906,88.0,43.0,0.7,0.15,200.0,20.0,0.618632169485122,0.10492056268686299,0.483652312599681,0.15925231546327218
ZhrdX,6.0909966563870414e-05,50.0,0.08092181504343654,SGD,relu,0.0678486561001727,172.0,82.0,0.7,0.15,200.0,13.0,0.45995225687558994,0.1058641454572524,0.48237639553429024,0.16203724846634748
jTja5,7.201475120418678e-06,10.0,0.12303248482705792,SGD,relu,0.08684719490565371,23.0,74.0,0.7,0.15,200.0,61.0,0.46361369832910426,0.07439189143406957,0.48963317384370014,0.0688775512847755
CnYcB,0.015813598588345308,70.0,0.36260321764023196,SGD,relu,0.015777409969968837,79.0,155.0,0.7,0.15,200.0,30.0,0.5791453933180769,0.12300258033349441,0.6487240829346093,0.1639892580924486
mP8KR,1.0721730160768537e-06,100.0,0.19815610824897442,adam,elu,0.05756317372183489,110.0,137.0,0.7,0.15,200.0,38.0,0.4430997417018963,0.14109158568577687,0.573524720893142,0.10774041190486396
uKEtm,0.000948463759548835,5.0,0.029991248936787597,adam,tanh,0.08481952324610392,187.0,166.0,0.7,0.15,200.0,68.0,0.7811487645481454,0.1075412464189716,0.6847687400318979,0.17980362496014834
Kb2HP,0.0005640072737467339,70.0,0.1777259213404226,SGD,tanh,0.06871131576895105,141.0,45.0,0.7,0.15,200.0,32.0,0.499650974259269,0.07486800036917267,0.574641148325359,0.10809597409123087
cmgVP,2.646565357471691e-06,10.0,0.3470109585053317,SGD,tanh,0.04604170974872715,86.0,33.0,0.7,0.15,200.0,63.0,0.39826583920936603,0.09969766581982115,0.4913875598086125,0.12107238230698722
Qjn4A,0.014560672523330537,70.0,0.21877059336345508,SGD,relu,0.05244440380643011,139.0,77.0,0.7,0.15,200.0,46.0,0.6327802285694394,0.1164796677262695,0.7311004784688995,0.12559431401135396
aI2jx,0.2859617290855004,100.0,0.2892684881940594,SGD,elu,0.07454017058053435,112.0,186.0,0.7,0.15,200.0,46.0,0.703917076756068,0.11358986567201448,0.7511961722488039,0.15037766591799898
yTEUe,0.039637822339012814,5.0,0.26351958130784814,adam,tanh,0.09919833574720334,196.0,49.0,0.7,0.15,200.0,39.0,0.5853663836307101,0.11757270940328962,0.5,0.0
tIeXd,0.016551540987591512,10.0,0.2578001583133524,adam,relu,0.06570639608922221,168.0,98.0,0.7,0.15,200.0,43.0,0.625076272822005,0.09898128780187714,0.5,0.0
RSBud,0.044017191698893815,70.0,0.0726699180917505,adam,elu,0.09899852664601362,172.0,33.0,0.7,0.15,200.0,19.0,0.7173335345327374,0.10760257562400966,0.591786283891547,0.13806886370060126
KECeZ,0.03598978876777246,100.0,0.16761829203230333,SGD,elu,0.06485663415213631,192.0,141.0,0.7,0.15,200.0,23.0,0.677564115043819,0.13277596230150823,0.7902711323763956,0.08057384066883416
sIiIS,0.09055288807435341,30.0,0.39548240523322964,adam,relu,0.0850245992344575,95.0,103.0,0.7,0.15,200.0,13.0,0.5302544308277419,0.08395841669231197,0.5,0.0
HCkVF,0.28362613968120187,5.0,0.13209233438353532,SGD,elu,0.045927948796046725,105.0,62.0,0.7,0.15,200.0,21.0,0.751327412966867,0.09649510238571057,0.5778309409888357,0.15634711064647583
pm0BK,1.446374819797943e-06,30.0,0.2430282584894788,adam,relu,0.05891443301381636,122.0,26.0,0.7,0.15,200.0,27.0,0.4827449613634382,0.1312794740333079,0.489792663476874,0.1289781136073984
WE719,0.008389271533445347,100.0,0.06404758189310807,adam,tanh,0.07194699850878304,71.0,146.0,0.7,0.15,200.0,64.0,0.7339202374014621,0.1696482573979551,0.6633971291866029,0.19673434143507695
wRDcy,0.010515048397925972,50.0,0.17779477634233745,SGD,elu,0.06278007548618428,198.0,112.0,0.7,0.15,200.0,61.0,0.6001923982491502,0.1028274246514885,0.740909090909091,0.13642492350432125
hKVqR,0.02946451267785062,5.0,0.21055696668742596,adam,elu,0.027741761469075102,114.0,35.0,0.7,0.15,200.0,46.0,0.7289702256080507,0.0781599559254095,0.5,0.0
yJ65N,0.21354318730326685,70.0,0.007759411718084541,adam,relu,0.07443019951547827,153.0,141.0,0.7,0.15,200.0,37.0,0.5362163080991748,0.06587600494835028,0.5,0.0
sVuoW,0.01437971643085415,30.0,0.14420534609499724,adam,elu,0.0051930587366257,149.0,184.0,0.7,0.15,200.0,38.0,0.7913652583389079,0.11338622347784624,0.7972886762360447,0.15129750169488368
Jg15R,2.4978537123671414e-05,50.0,0.13550388011150535,adam,relu,0.09653401851612162,61.0,11.0,0.7,0.15,200.0,44.0,0.5400614800124215,0.10297249952283763,0.5505582137161085,0.1441936238690992
q0gKX,0.025037247366504783,50.0,0.0004773666635812912,SGD,relu,0.008170995273197635,118.0,197.0,0.7,0.15,200.0,19.0,0.6405524787678293,0.14889294932717428,0.7140350877192982,0.18917453925074273
XeRAJ,1.2135874105271492e-05,5.0,0.12404802797263731,adam,relu,0.016193746149518896,25.0,176.0,0.7,0.15,200.0,38.0,0.5408671744492178,0.13560140705955914,0.5952153110047846,0.14147242905836838
dderK,1.8719672188287067e-06,70.0,0.353880145236173,SGD,tanh,0.006519008196657284,160.0,81.0,0.7,0.15,200.0,47.0,0.4196399918198951,0.11223789203839071,0.4676236044657097,0.1257943581742495
nAfTH,0.0013859889080080616,100.0,0.2945853334981581,SGD,elu,0.077509858296947,78.0,155.0,0.7,0.15,200.0,46.0,0.49747577186025893,0.11127758281498536,0.4869218500797448,0.1364229424184922
mf4mz,0.004987753193335784,50.0,0.2898265953605534,SGD,relu,0.04791012635983604,86.0,197.0,0.7,0.15,200.0,41.0,0.5450219097805735,0.07038959997003408,0.6080542264752792,0.11942901194849498
UqmQt,6.657772177195835e-05,100.0,0.12309403699221827,adam,relu,0.027096212369542762,182.0,48.0,0.7,0.15,200.0,45.0,0.5871650750484865,0.130367252910604,0.6094896331738437,0.1642503389067483
neeSq,0.00014094105620223504,100.0,0.3331018823262386,adam,tanh,0.05805246812570537,125.0,177.0,0.7,0.15,200.0,67.0,0.6656265777986631,0.12576172196742955,0.7500797448165869,0.11896269623060414
P2ldo,0.09298483612753466,30.0,0.20525786336117072,SGD,tanh,0.09037972330129132,166.0,165.0,0.7,0.15,200.0,25.0,0.7209290417323,0.08426726038748146,0.786762360446571,0.14640427303272047
UVITs,0.001898556469388189,30.0,0.3386138074979992,SGD,relu,0.021684888487394405,179.0,30.0,0.7,0.15,200.0,66.0,0.5215330529489391,0.08415115749188824,0.5781499202551833,0.10427682986822451
X1dKd,0.002929220191765326,100.0,0.16089993264301194,SGD,tanh,0.056095843219100675,28.0,100.0,0.7,0.15,200.0,19.0,0.5408841230010212,0.08853330404141868,0.5431419457735247,0.07949278354367567
b9baW,4.489970130869558e-05,50.0,0.11068197090261239,adam,tanh,0.0009244874221741695,148.0,149.0,0.7,0.15,200.0,17.0,0.7491537547457935,0.11078343222764331,0.8625199362041467,0.06925523981089311
TAeAD,0.0044706597290975385,100.0,0.22156993297451133,SGD,tanh,0.011645008870646756,175.0,177.0,0.7,0.15,200.0,50.0,0.5547060509918691,0.048017346107960934,0.6205741626794258,0.09547942499332474
uEhtB,0.0052797962115005,70.0,0.3789540332140654,adam,tanh,0.024826808343863773,174.0,95.0,0.7,0.15,200.0,59.0,0.8337251335204329,0.10885128586326367,0.8304625199362041,0.13690129694638203
cB8I4,0.4808898766383735,100.0,0.004064051314491568,adam,elu,0.0031085480029897973,130.0,138.0,0.7,0.15,200.0,38.0,0.6369034913919769,0.13136198773648294,0.5649122807017544,0.14239316266564234
pNmXm,7.564737841545975e-05,70.0,0.37734798222786303,SGD,tanh,0.07176796287948957,20.0,140.0,0.7,0.15,200.0,56.0,0.46732425727546917,0.0821733892231026,0.5349282296650717,0.12274320511162505
ACltM,3.968568585338701e-06,10.0,0.10837479282873215,SGD,relu,0.011457751207855693,124.0,122.0,0.7,0.15,200.0,38.0,0.48521156548289157,0.06525924554512881,0.48118022328548643,0.1069123145344695
DchKL,0.21969813488093262,100.0,0.2747891046193324,SGD,elu,0.034155968976732745,29.0,74.0,0.7,0.15,200.0,30.0,0.8308125416395461,0.08713340877261022,0.8964912280701756,0.010990907275291915
Us9dj,4.5461772020881174e-05,50.0,0.11277686581281565,adam,elu,0.04206244673833091,76.0,138.0,0.7,0.15,200.0,64.0,0.6435131495050326,0.16872675430722908,0.7432216905901117,0.16272632779183044
z8qjc,0.09340786641493908,50.0,0.013084465084002695,adam,tanh,0.050013945218949085,80.0,141.0,0.7,0.15,200.0,48.0,0.7233611048406206,0.05776976862015017,0.451993620414673,0.12607945526061826
e9INa,0.1731802460701196,5.0,0.2900531896158431,adam,elu,0.008336628522658507,115.0,170.0,0.7,0.15,200.0,53.0,0.6523510826318749,0.1364731877959778,0.5564593301435407,0.16899836413324168
ts97D,0.0013679865631470482,10.0,0.34296498722524743,adam,elu,0.047417375455463075,98.0,83.0,0.7,0.15,200.0,19.0,0.721809261515737,0.17059317619955067,0.6555023923444977,0.17424707748194498
Kh1nu,4.078627400187045e-05,70.0,0.1299864712028831,SGD,elu,0.04905416369687339,156.0,188.0,0.7,0.15,200.0,42.0,0.42914638446620296,0.10800492806202465,0.4486443381180224,0.10484924177860247
lRz9l,0.00017965552787430395,50.0,0.3580920749170999,adam,tanh,0.07191554764366474,183.0,75.0,0.7,0.15,200.0,56.0,0.659119032028818,0.16096229470142406,0.7671451355661881,0.10566112966540278
lzBjm,0.00011060379753472659,100.0,0.3286270191963295,SGD,elu,0.0767211472535806,37.0,160.0,0.7,0.15,200.0,56.0,0.4358683051218112,0.12244411072014644,0.5181818181818182,0.15498166605951327
UoPAk,4.319650873439308e-06,30.0,0.16771288648707383,adam,tanh,0.007023801260944385,73.0,165.0,0.7,0.15,200.0,57.0,0.46150718386507383,0.04705002926516606,0.5001594896331738,0.10899153256454545
reItr,0.0007537649111733688,10.0,0.3708871567605971,SGD,elu,0.02611467038853467,200.0,49.0,0.7,0.15,200.0,11.0,0.5216285244691058,0.17161517605851828,0.6326953748006379,0.1791488913512056
qEDXS,0.0005321484449537836,100.0,0.17735144800910507,SGD,tanh,0.06610358457757487,160.0,118.0,0.7,0.15,200.0,51.0,0.47560809470665555,0.11235367353467944,0.5551834130781499,0.13399303005835878
NeLfo,5.4130979492214466e-06,50.0,0.000864986112944699,adam,relu,0.06901108664526,66.0,59.0,0.7,0.15,200.0,67.0,0.4833439003584658,0.07397608738928468,0.4944178628389154,0.05923274061187495
uWOZh,0.00035479161652182776,100.0,0.21421446503304412,adam,elu,0.08830764817472632,179.0,15.0,0.7,0.15,200.0,11.0,0.6507011431152583,0.10242702133091121,0.6907496012759171,0.1483792839842598
JCkfl,0.027312763842065015,30.0,0.02603660840913338,SGD,elu,0.06343884140854959,130.0,198.0,0.7,0.15,200.0,16.0,0.652865554891353,0.09553734415883265,0.7583732057416268,0.16859683748512463
pZnmt,0.00010673204189977267,10.0,0.32686896467905013,SGD,elu,0.06985923633703829,139.0,84.0,0.7,0.15,200.0,49.0,0.5030704390147518,0.16600870395267,0.5695374800637958,0.1879210925474673
ur5rQ,6.569001536345355e-06,30.0,0.1129546310765544,SGD,tanh,0.021082253651623663,173.0,165.0,0.7,0.15,200.0,15.0,0.4447769724795566,0.0891303530815692,0.5119617224880383,0.12470008841109262
ZXPrQ,6.17909309803977e-05,50.0,0.3611556554844666,SGD,elu,0.04924319613794692,86.0,128.0,0.7,0.15,200.0,34.0,0.46985588871123285,0.11515267208837505,0.5212121212121212,0.11347953586851774
EWKmf,4.475125730754917e-06,5.0,0.35498239937222975,adam,tanh,0.06388058169533964,111.0,143.0,0.7,0.15,200.0,69.0,0.5768353066173197,0.18567301223640018,0.6180223285486444,0.1600234288888511
Ge4FM,0.04194635597091596,5.0,0.12514410243249738,adam,tanh,0.07132075690093498,117.0,18.0,0.7,0.15,200.0,64.0,0.5895268332026182,0.11389520765630749,0.5,0.0
C1kHm,3.399712955316841e-05,100.0,0.3968335060540416,adam,relu,0.08018070330840295,38.0,17.0,0.7,0.15,200.0,69.0,0.4844498873462547,0.12172439893593469,0.4855661881977672,0.10076757097635405
RAfuV,2.5671540622761587e-05,70.0,0.29481642319657175,adam,elu,0.009934031693207501,172.0,104.0,0.7,0.15,200.0,50.0,0.649333947911065,0.10630459817834247,0.7303030303030302,0.16807581756587528
issK1,0.003595200650270964,50.0,0.18045403844757454,adam,elu,0.06959822031077109,65.0,193.0,0.7,0.15,200.0,24.0,0.6984978469387432,0.12630814916874308,0.6602870813397128,0.1367152726745572
UjlPf,0.0006564481792100252,70.0,0.2110374402556845,adam,elu,0.01852876048868637,52.0,101.0,0.7,0.15,200.0,60.0,0.8056890585458273,0.15433817954176302,0.8562998405103668,0.052720672743177883
Gb4BB,0.00020483729536893185,70.0,0.20215238766513066,SGD,elu,0.03982238335716596,27.0,157.0,0.7,0.15,200.0,62.0,0.4471707462511095,0.11346152301349392,0.5153110047846889,0.1448205389788783
KJaaf,8.074225618849706e-06,30.0,0.24726353256297579,adam,elu,0.08869565087226765,112.0,40.0,0.7,0.15,200.0,36.0,0.5782072686439212,0.06869359405745161,0.6019138755980861,0.15170675369500436
FTJP0,0.009989350862833863,100.0,0.16197956930775984,adam,relu,0.03960446017250507,141.0,138.0,0.7,0.15,200.0,60.0,0.7148837276289652,0.178777201299626,0.7220095693779904,0.19470483705089642
WbULN,1.2527540321410005e-05,50.0,0.09617782713207741,adam,relu,0.08190884046912447,152.0,193.0,0.7,0.15,200.0,58.0,0.5193570600507318,0.11539137032849506,0.5609250398724083,0.09920409030740862
XPUT9,6.665149779217189e-05,10.0,0.23749564745269516,adam,elu,0.0732855876144276,76.0,171.0,0.7,0.15,200.0,35.0,0.7184832031890208,0.08616379111047866,0.8370015948963317,0.0742742382631492
LL5pz,3.909739546590809e-05,100.0,0.18894638656566484,adam,tanh,0.07125187624718814,86.0,19.0,0.7,0.15,200.0,38.0,0.5245123186839905,0.11142641873900144,0.5792663476874004,0.12624649719304784
WLNXj,0.0085985602165234,5.0,0.03611403130412962,SGD,elu,0.023235335832514737,103.0,104.0,0.7,0.15,200.0,58.0,0.8769435578361229,0.06799487196068639,0.8787878787878787,0.021972555150615025
PjcwH,0.00024506544028367983,10.0,0.363977892879041,SGD,elu,0.0795874884291839,149.0,102.0,0.7,0.15,200.0,68.0,0.47711924932210004,0.11897695404439068,0.4944178628389155,0.12206740975058646
GqTUp,0.009056712752161158,100.0,0.34102734579394206,SGD,elu,0.028182051662358376,122.0,56.0,0.7,0.15,200.0,16.0,0.6131740992764917,0.08417924231468246,0.7234449760765551,0.0923807131085431
McfKh,1.7247479566315264e-05,50.0,0.25696937387716046,SGD,elu,0.039854904881330505,63.0,124.0,0.7,0.15,200.0,19.0,0.4340654257411313,0.107022421038563,0.45901116427432226,0.178114720542646
S44it,1.3835163629312696e-06,100.0,0.3736942174219629,SGD,elu,0.04680103165767259,157.0,179.0,0.7,0.15,200.0,65.0,0.3808557786972994,0.12307951275947397,0.5015948963317385,0.13034557995321375
z6exv,1.8565271702437834e-05,10.0,0.2940628387500867,SGD,relu,0.09571358920470263,128.0,193.0,0.7,0.15,200.0,53.0,0.4309926387752331,0.09998378680624517,0.5321371610845295,0.08977655017873354
DQOh6,0.011297216825810433,30.0,0.08913380984586926,adam,relu,0.08532146081673692,140.0,113.0,0.7,0.15,200.0,39.0,0.639378060943255,0.09784407339530794,0.5,0.0
PNzPJ,8.074204932987488e-05,10.0,0.39630499666070607,adam,relu,0.08761558948243663,53.0,126.0,0.7,0.15,200.0,19.0,0.5360952727837345,0.14078525270684303,0.598883572567783,0.1317436502399643
TxkJy,0.21606755645135253,70.0,0.354487296859361,SGD,relu,0.08048897106265494,26.0,13.0,0.7,0.15,200.0,32.0,0.5459602279006743,0.1664192380341443,0.5814194577352472,0.14542640907671905
Rm2qy,3.746738603257125e-05,5.0,0.028762413303845016,adam,elu,0.08009427225618149,34.0,151.0,0.7,0.15,200.0,43.0,0.6416982199783241,0.11844613059664434,0.7231259968102073,0.15991522164509483
XcKxO,0.03084138023413218,5.0,0.3746380000313796,SGD,elu,0.07023837226213246,102.0,39.0,0.7,0.15,200.0,15.0,0.6790811842634223,0.22153334136556216,0.7651515151515151,0.12868513240412754
atyyS,9.455921867295816e-05,5.0,0.3164365625677055,SGD,tanh,0.05677655061866447,26.0,38.0,0.7,0.15,200.0,46.0,0.43480735086960187,0.0842306875959292,0.4832535885167465,0.12644420196174616
ppdE0,0.0012801205268107053,5.0,0.35136823769031916,adam,relu,0.08259862327292161,126.0,106.0,0.7,0.15,200.0,67.0,0.5928263999297223,0.09584304337724046,0.5269537480063796,0.13744166620763
YnKxu,5.245999757644968e-06,100.0,0.3128493491657609,SGD,elu,0.06558113367274071,125.0,134.0,0.7,0.15,200.0,40.0,0.48454878668257145,0.11336778481281252,0.6047846889952153,0.09267377038359163
nXYut,0.3315379929132077,100.0,0.2895182360592236,adam,relu,0.08958654216449248,121.0,124.0,0.7,0.15,200.0,61.0,0.5209495885329047,0.056518382233779474,0.5023125996810207,0.0069377990430621985
DPK0Q,0.04708285876654395,70.0,0.19104817250091444,SGD,relu,0.048614277672860466,44.0,152.0,0.7,0.15,200.0,68.0,0.6443506799572976,0.13670884513053985,0.7310207336523125,0.16598766244023982
bIl0u,0.0011427787213450372,10.0,0.19257797407197877,adam,tanh,0.008432758768259841,200.0,156.0,0.7,0.15,200.0,62.0,0.8441122877380618,0.08426027716844539,0.798086124401914,0.1318009822525821
ClVun,0.001814026889695498,30.0,0.20761598260921496,SGD,tanh,0.030918590885245657,119.0,27.0,0.7,0.15,200.0,25.0,0.5136551828784104,0.15564238473584727,0.5559808612440192,0.17547657991022925
Hz0Zu,9.81749540421218e-06,50.0,0.020070683083984964,adam,tanh,0.028038376812293597,102.0,73.0,0.7,0.15,200.0,38.0,0.6088781159895245,0.11048404950886943,0.6430622009569378,0.13062736472811745
fPFWE,2.497845832691152e-06,100.0,0.3237270295229451,SGD,tanh,0.037586464510405274,105.0,127.0,0.7,0.15,200.0,15.0,0.4646317898819829,0.1346281840146057,0.5493620414673046,0.18439872805576007
zUTry,1.0077329969390613e-06,10.0,0.22069057335482897,adam,elu,0.04909459391015201,195.0,165.0,0.7,0.15,200.0,26.0,0.4810320943748896,0.11003395701645927,0.5625199362041468,0.17288271622000734
ovZ75,1.2025078103951078e-05,5.0,0.3398205370454094,SGD,elu,0.09847181723174292,169.0,179.0,0.7,0.15,200.0,28.0,0.4001367274783054,0.10420851590452157,0.4143540669856459,0.13050267862636963
KIzt9,0.0015402386906990257,10.0,0.3306758517688989,SGD,relu,0.05493512696647235,156.0,172.0,0.7,0.15,200.0,20.0,0.4849196403990924,0.03833769340068701,0.5314992025518341,0.05841355443954509
dEyzy,0.00014852618887607757,10.0,0.13713438127362462,SGD,tanh,0.005967186335025754,113.0,106.0,0.7,0.15,200.0,20.0,0.42136661111221063,0.13302703893707996,0.4976076555023923,0.08489284255011244
vEbUF,2.1202795026835507e-05,100.0,0.11826124359605045,adam,elu,0.018556721537737988,17.0,73.0,0.7,0.15,200.0,17.0,0.48142769663446866,0.09151505099833365,0.5109250398724082,0.09374684099640705
ZqVcU,1.0588019447664906e-05,10.0,0.27399206798758813,SGD,tanh,0.034616482190719514,33.0,51.0,0.7,0.15,200.0,57.0,0.4319698449843615,0.1221914457739334,0.531578947368421,0.1662093953732088
YfXzR,0.000181216130172641,30.0,0.29285396654997053,adam,tanh,0.09311304452574498,148.0,36.0,0.7,0.15,200.0,15.0,0.6103393230757237,0.1445803324596849,0.6513556618819776,0.11816922622416891
